fips5,Location,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,1950_PctChg,1960_PctChg,1970_PctChg,1980_PctChg,1990_PctChg,2000_PctChg,2010_PctChg,2020_PctChg,2030_PctChg,2040_PctChg,2050_PctChg
47105,Loudon County,23182.0,23757.0,24266.0,28553.0,31255.0,39086.0,47396.0,53169.0,65897.0,68979.0,71587.0,,0.0248,0.0214,0.1767,0.0946,0.2506,0.2126,0.1218,0.2394,0.0468,0.0378
47107,McMinn County,32024.0,33662.0,35462.0,41878.0,42383.0,49015.0,52869.0,53392.0,56845.0,57664.0,58490.0,,0.0511,0.0535,0.1809,0.0121,0.1565,0.0786,0.0099,0.0647,0.0144,0.0143
47109,McNairy County,20390.0,18085.0,18369.0,22525.0,22422.0,24653.0,25891.0,25814.0,26023.0,25520.0,25054.0,,-0.113,0.0157,0.2263,-0.0046,0.0995,0.0502,-0.003,0.0081,-0.0193,-0.0183
47111,Macon County,13599.0,12197.0,12315.0,15700.0,15906.0,20386.0,22383.0,24208.0,29126.0,32179.0,35356.0,,-0.1031,0.0097,0.2749,0.0131,0.2817,0.098,0.0815,0.2032,0.1048,0.0987
47113,Madison County,60128.0,60655.0,35727.0,74546.0,77982.0,91837.0,98752.0,97838.0,98070.0,94522.0,90765.0,,0.0088,-0.411,1.0865,0.0461,0.1777,0.0753,-0.0093,0.0024,-0.0362,-0.0397
47115,Marion County,20520.0,21036.0,20577.0,24416.0,24860.0,27776.0,28209.0,28639.0,29269.0,28668.0,28120.0,,0.0251,-0.0218,0.1866,0.0182,0.1173,0.0156,0.0152,0.022,-0.0205,-0.0191
47117,Marshall County,17768.0,16859.0,17319.0,19698.0,21539.0,26767.0,30547.0,33708.0,40356.0,44095.0,47651.0,,-0.0512,0.0273,0.1374,0.0935,0.2427,0.1412,0.1035,0.1972,0.0927,0.0806
47119,Maury County,40368.0,41699.0,43376.0,51095.0,54812.0,69498.0,84980.0,94615.0,128574.0,151220.0,174026.0,,0.033,0.0402,0.178,0.0727,0.2679,0.2228,0.1134,0.3589,0.1761,0.1508
47121,Meigs County,6080.0,5160.0,5219.0,7431.0,8033.0,11086.0,12120.0,12237.0,14348.0,14938.0,15495.0,,-0.1513,0.0114,0.4238,0.081,0.3801,0.0933,0.0097,0.1725,0.0411,0.0373
47123,Monroe County,24513.0,23316.0,23475.0,28700.0,30541.0,38961.0,46199.0,46413.0,49983.0,49313.0,48195.0,,-0.0488,0.0068,0.2226,0.0641,0.2757,0.1858,0.0046,0.0769,-0.0134,-0.0227
