,GEO_0,GEO_1,GEO_2,GEO_3,hh,spanish,euro,asian,other,limeng_pct
6281,Illinois,Knox County,Census Tract 11,Block Group 2,406,0,0,0,0,0.0
6282,Illinois,Knox County,Census Tract 12,Block Group 1,243,0,10,0,0,0.0411522633744856
6283,Illinois,Knox County,Census Tract 12,Block Group 2,462,0,43,0,0,0.09307359307359307
6284,Illinois,Knox County,Census Tract 13,Block Group 1,603,0,0,0,0,0.0
6285,Illinois,Knox County,Census Tract 13,Block Group 2,432,0,0,0,0,0.0
6286,Illinois,Knox County,Census Tract 13,Block Group 3,637,0,0,0,0,0.0
6287,Illinois,Knox County,Census Tract 14,Block Group 1,404,0,0,0,0,0.0
6288,Illinois,Knox County,Census Tract 14,Block Group 2,306,0,0,0,0,0.0
6289,Illinois,Knox County,Census Tract 15,Block Group 1,451,0,0,0,0,0.0
6290,Illinois,Knox County,Census Tract 15,Block Group 2,413,0,0,0,0,0.0
6291,Illinois,Knox County,Census Tract 15,Block Group 3,306,0,0,0,0,0.0
6292,Illinois,Knox County,Census Tract 15,Block Group 4,321,0,0,0,0,0.0
6293,Illinois,Knox County,Census Tract 15,Block Group 5,211,0,0,0,0,0.0
6294,Illinois,Knox County,Census Tract 16,Block Group 1,419,0,0,0,0,0.0
6295,Illinois,Knox County,Census Tract 16,Block Group 2,326,0,0,0,0,0.0
6296,Illinois,Knox County,Census Tract 16,Block Group 3,261,0,0,0,0,0.0
6297,Illinois,Knox County,Census Tract 16,Block Group 4,202,0,0,0,0,0.0
6298,Illinois,Lake County,Census Tract 8601.03,Block Group 1,276,0,0,0,0,0.0
6299,Illinois,Lake County,Census Tract 8601.03,Block Group 2,345,0,9,0,0,0.02608695652173913
6300,Illinois,Lake County,Census Tract 8601.03,Block Group 3,770,0,0,0,0,0.0
6301,Illinois,Lake County,Census Tract 8601.04,Block Group 1,794,43,0,0,0,0.05415617128463476
6302,Illinois,Lake County,Census Tract 8601.04,Block Group 2,652,0,0,0,0,0.0
6303,Illinois,Lake County,Census Tract 8601.05,Block Group 1,757,60,0,0,0,0.07926023778071334
6304,Illinois,Lake County,Census Tract 8601.05,Block Group 2,676,57,0,0,0,0.08431952662721894
6305,Illinois,Lake County,Census Tract 8601.05,Block Group 3,389,47,0,0,0,0.12082262210796915
6306,Illinois,Lake County,Census Tract 8601.06,Block Group 1,553,0,0,0,0,0.0
6307,Illinois,Lake County,Census Tract 8601.06,Block Group 2,618,28,0,0,0,0.045307443365695796
6308,Illinois,Lake County,Census Tract 8602,Block Group 1,384,47,0,0,0,0.12239583333333333
6309,Illinois,Lake County,Census Tract 8602,Block Group 2,513,7,5,0,0,0.023391812865497075
6310,Illinois,Lake County,Census Tract 8602,Block Group 3,335,0,0,0,0,0.0
6311,Illinois,Lake County,Census Tract 8603.01,Block Group 1,323,0,0,0,0,0.0
6312,Illinois,Lake County,Census Tract 8603.01,Block Group 2,487,0,0,0,7,0.014373716632443531
6313,Illinois,Lake County,Census Tract 8603.01,Block Group 3,417,57,0,0,0,0.1366906474820144
6314,Illinois,Lake County,Census Tract 8603.02,Block Group 1,314,83,0,0,0,0.2643312101910828
6315,Illinois,Lake County,Census Tract 8603.02,Block Group 2,523,27,0,0,0,0.05162523900573614
6316,Illinois,Lake County,Census Tract 8603.02,Block Group 3,192,11,0,0,0,0.057291666666666664
6317,Illinois,Lake County,Census Tract 8604,Block Group 1,1196,78,0,0,0,0.06521739130434782
6318,Illinois,Lake County,Census Tract 8604,Block Group 2,730,0,0,0,0,0.0
6319,Illinois,Lake County,Census Tract 8604,Block Group 3,569,0,17,0,0,0.029876977152899824
6320,Illinois,Lake County,Census Tract 8605,Block Group 1,334,0,0,0,0,0.0
6321,Illinois,Lake County,Census Tract 8605,Block Group 2,386,28,0,0,0,0.07253886010362694
6322,Illinois,Lake County,Census Tract 8605,Block Group 3,315,0,0,0,0,0.0
6323,Illinois,Lake County,Census Tract 8605,Block Group 4,316,0,0,0,0,0.0
6324,Illinois,Lake County,Census Tract 8605,Block Group 5,199,0,0,13,0,0.06532663316582915
6325,Illinois,Lake County,Census Tract 8606,Block Group 1,895,159,0,0,0,0.1776536312849162
6326,Illinois,Lake County,Census Tract 8606,Block Group 2,806,0,0,0,0,0.0
6327,Illinois,Lake County,Census Tract 8606,Block Group 3,543,0,0,0,0,0.0
6328,Illinois,Lake County,Census Tract 8606,Block Group 4,1027,110,0,0,0,0.10710808179162609
6329,Illinois,Lake County,Census Tract 8608.05,Block Group 1,461,0,0,0,3,0.006507592190889371
6330,Illinois,Lake County,Census Tract 8608.05,Block Group 2,345,0,0,0,0,0.0
6331,Illinois,Lake County,Census Tract 8608.06,Block Group 1,592,0,0,0,0,0.0
6332,Illinois,Lake County,Census Tract 8608.06,Block Group 2,411,0,0,0,0,0.0
6333,Illinois,Lake County,Census Tract 8608.06,Block Group 3,788,0,0,0,0,0.0
6334,Illinois,Lake County,Census Tract 8608.07,Block Group 1,1383,0,11,0,0,0.007953723788864787
6335,Illinois,Lake County,Census Tract 8608.07,Block Group 2,405,0,0,0,0,0.0
6336,Illinois,Lake County,Census Tract 8608.08,Block Group 1,218,0,0,0,0,0.0
6337,Illinois,Lake County,Census Tract 8608.08,Block Group 2,357,0,0,0,0,0.0
6338,Illinois,Lake County,Census Tract 8608.08,Block Group 3,259,0,0,0,0,0.0
6339,Illinois,Lake County,Census Tract 8608.08,Block Group 4,300,0,0,0,0,0.0
6340,Illinois,Lake County,Census Tract 8608.09,Block Group 1,586,0,0,0,0,0.0
6341,Illinois,Lake County,Census Tract 8608.09,Block Group 2,621,0,0,0,0,0.0
6342,Illinois,Lake County,Census Tract 8608.11,Block Group 1,823,0,0,0,0,0.0
6343,Illinois,Lake County,Census Tract 8608.11,Block Group 2,539,0,13,0,0,0.02411873840445269
6344,Illinois,Lake County,Census Tract 8608.11,Block Group 3,535,0,0,0,0,0.0
6345,Illinois,Lake County,Census Tract 8608.12,Block Group 1,593,25,0,0,0,0.04215851602023609
6346,Illinois,Lake County,Census Tract 8608.12,Block Group 2,546,0,0,0,0,0.0
6347,Illinois,Lake County,Census Tract 8608.13,Block Group 1,563,0,0,0,0,0.0
6348,Illinois,Lake County,Census Tract 8608.13,Block Group 2,729,0,0,0,0,0.0
6349,Illinois,Lake County,Census Tract 8609.03,Block Group 1,1160,0,10,0,0,0.008620689655172414
6350,Illinois,Lake County,Census Tract 8609.03,Block Group 2,358,21,0,0,0,0.05865921787709497
6351,Illinois,Lake County,Census Tract 8609.03,Block Group 3,832,0,0,0,0,0.0
6352,Illinois,Lake County,Census Tract 8609.03,Block Group 4,485,0,0,0,0,0.0
6353,Illinois,Lake County,Census Tract 8609.05,Block Group 1,1155,123,0,0,0,0.10649350649350649
6354,Illinois,Lake County,Census Tract 8609.05,Block Group 2,386,0,17,0,0,0.04404145077720207
6355,Illinois,Lake County,Census Tract 8609.05,Block Group 3,198,0,0,0,0,0.0
6356,Illinois,Lake County,Census Tract 8609.05,Block Group 4,272,0,0,0,0,0.0
6357,Illinois,Lake County,Census Tract 8609.06,Block Group 1,823,0,22,0,0,0.026731470230862697
6358,Illinois,Lake County,Census Tract 8609.06,Block Group 2,1033,0,0,38,0,0.036786060019361085
6359,Illinois,Lake County,Census Tract 8609.06,Block Group 3,2008,0,0,14,0,0.0069721115537848604
6360,Illinois,Lake County,Census Tract 8609.07,Block Group 1,269,0,0,0,0,0.0
6361,Illinois,Lake County,Census Tract 8609.07,Block Group 2,1056,0,4,11,0,0.014204545454545454
6362,Illinois,Lake County,Census Tract 8609.08,Block Group 1,909,0,4,0,0,0.0044004400440044
6363,Illinois,Lake County,Census Tract 8610.07,Block Group 1,714,0,0,8,0,0.011204481792717087
6364,Illinois,Lake County,Census Tract 8610.07,Block Group 2,536,0,0,0,0,0.0
6365,Illinois,Lake County,Census Tract 8610.08,Block Group 1,651,17,0,0,0,0.026113671274961597
6366,Illinois,Lake County,Census Tract 8610.08,Block Group 2,442,0,9,0,0,0.020361990950226245
6367,Illinois,Lake County,Census Tract 8610.08,Block Group 3,516,0,0,0,0,0.0
6368,Illinois,Lake County,Census Tract 8610.08,Block Group 4,406,9,0,13,0,0.054187192118226604
6369,Illinois,Lake County,Census Tract 8610.09,Block Group 1,957,0,0,12,0,0.012539184952978056
6370,Illinois,Lake County,Census Tract 8610.09,Block Group 2,991,40,0,0,0,0.04036326942482341
6371,Illinois,Lake County,Census Tract 8610.10,Block Group 1,310,0,0,0,0,0.0
6372,Illinois,Lake County,Census Tract 8610.10,Block Group 2,487,0,0,0,0,0.0
6373,Illinois,Lake County,Census Tract 8610.10,Block Group 3,1050,11,22,41,0,0.07047619047619047
6374,Illinois,Lake County,Census Tract 8610.11,Block Group 1,808,14,6,0,0,0.024752475247524754
6375,Illinois,Lake County,Census Tract 8610.11,Block Group 2,741,8,12,0,0,0.02699055330634278
6376,Illinois,Lake County,Census Tract 8610.11,Block Group 3,313,0,22,0,0,0.07028753993610223
6377,Illinois,Lake County,Census Tract 8610.11,Block Group 4,562,0,9,0,0,0.01601423487544484
6378,Illinois,Lake County,Census Tract 8610.12,Block Group 1,1002,0,7,0,0,0.006986027944111776
6379,Illinois,Lake County,Census Tract 8610.12,Block Group 2,622,0,0,0,0,0.0
6380,Illinois,Lake County,Census Tract 8610.12,Block Group 3,282,0,0,0,0,0.0
6381,Illinois,Lake County,Census Tract 8610.13,Block Group 1,1251,0,0,0,0,0.0
6382,Illinois,Lake County,Census Tract 8610.14,Block Group 1,519,14,8,0,0,0.04238921001926782
6383,Illinois,Lake County,Census Tract 8610.14,Block Group 2,570,46,0,0,0,0.08070175438596491
6384,Illinois,Lake County,Census Tract 8611.05,Block Group 1,721,0,0,0,0,0.0
6385,Illinois,Lake County,Census Tract 8611.05,Block Group 2,1099,60,0,9,0,0.06278434940855324
6386,Illinois,Lake County,Census Tract 8611.06,Block Group 1,792,0,20,0,0,0.025252525252525252
6387,Illinois,Lake County,Census Tract 8611.06,Block Group 2,876,0,0,0,0,0.0
6388,Illinois,Lake County,Census Tract 8611.06,Block Group 3,360,0,0,0,0,0.0
6389,Illinois,Lake County,Census Tract 8611.06,Block Group 4,872,0,0,91,0,0.10435779816513761
6390,Illinois,Lake County,Census Tract 8611.07,Block Group 1,444,0,0,0,0,0.0
6391,Illinois,Lake County,Census Tract 8611.07,Block Group 2,881,0,0,0,0,0.0
6392,Illinois,Lake County,Census Tract 8611.08,Block Group 1,722,0,0,0,0,0.0
6393,Illinois,Lake County,Census Tract 8611.08,Block Group 2,846,72,22,0,0,0.1111111111111111
6394,Illinois,Lake County,Census Tract 8611.08,Block Group 3,593,15,0,0,0,0.025295109612141653
6395,Illinois,Lake County,Census Tract 8612.01,Block Group 1,397,71,0,0,0,0.17884130982367757
6396,Illinois,Lake County,Census Tract 8612.01,Block Group 2,171,0,8,0,0,0.04678362573099415
6397,Illinois,Lake County,Census Tract 8612.01,Block Group 3,492,21,0,0,0,0.042682926829268296
6398,Illinois,Lake County,Census Tract 8612.01,Block Group 4,813,78,0,0,0,0.0959409594095941
6399,Illinois,Lake County,Census Tract 8612.02,Block Group 1,862,26,10,0,0,0.04176334106728538
6400,Illinois,Lake County,Census Tract 8612.02,Block Group 2,510,3,0,0,0,0.0058823529411764705
6401,Illinois,Lake County,Census Tract 8613.01,Block Group 1,878,55,15,0,0,0.07972665148063782
6402,Illinois,Lake County,Census Tract 8613.01,Block Group 2,1223,55,0,36,23,0.09321340964840556
6403,Illinois,Lake County,Census Tract 8613.03,Block Group 1,565,94,0,0,0,0.1663716814159292
6404,Illinois,Lake County,Census Tract 8613.03,Block Group 2,205,0,0,0,0,0.0
6405,Illinois,Lake County,Census Tract 8613.03,Block Group 3,650,66,17,0,0,0.1276923076923077
6406,Illinois,Lake County,Census Tract 8613.04,Block Group 1,498,54,5,0,0,0.11847389558232932
6407,Illinois,Lake County,Census Tract 8613.04,Block Group 2,429,99,0,0,0,0.23076923076923078
6408,Illinois,Lake County,Census Tract 8614.02,Block Group 1,1402,37,19,0,0,0.039942938659058486
6409,Illinois,Lake County,Census Tract 8614.02,Block Group 2,595,35,0,0,0,0.058823529411764705
6410,Illinois,Lake County,Census Tract 8614.02,Block Group 3,966,13,9,20,0,0.043478260869565216
6411,Illinois,Lake County,Census Tract 8614.02,Block Group 4,377,15,18,0,0,0.08753315649867374
6412,Illinois,Lake County,Census Tract 8614.03,Block Group 1,233,48,0,0,0,0.20600858369098712
6413,Illinois,Lake County,Census Tract 8614.03,Block Group 2,605,27,0,0,0,0.04462809917355372
6414,Illinois,Lake County,Census Tract 8614.04,Block Group 1,553,5,0,0,0,0.009041591320072333
6415,Illinois,Lake County,Census Tract 8614.04,Block Group 2,306,47,8,0,0,0.17973856209150327
6416,Illinois,Lake County,Census Tract 8614.04,Block Group 3,214,68,0,0,0,0.3177570093457944
6417,Illinois,Lake County,Census Tract 8614.04,Block Group 4,837,109,10,37,0,0.1863799283154122
6418,Illinois,Lake County,Census Tract 8615.04,Block Group 1,665,52,0,0,0,0.07819548872180451
6419,Illinois,Lake County,Census Tract 8615.04,Block Group 2,437,14,20,0,0,0.07780320366132723
6420,Illinois,Lake County,Census Tract 8615.04,Block Group 3,1371,35,69,107,0,0.1539022611232677
6421,Illinois,Lake County,Census Tract 8615.04,Block Group 4,911,0,18,37,0,0.06037321624588365
6422,Illinois,Lake County,Census Tract 8615.05,Block Group 1,825,0,0,0,0,0.0
6423,Illinois,Lake County,Census Tract 8615.05,Block Group 2,420,0,0,0,0,0.0
6424,Illinois,Lake County,Census Tract 8615.06,Block Group 1,1230,0,0,0,0,0.0
6425,Illinois,Lake County,Census Tract 8615.06,Block Group 2,1211,31,0,83,0,0.09413707679603633
6426,Illinois,Lake County,Census Tract 8615.07,Block Group 1,552,58,0,0,0,0.10507246376811594
6427,Illinois,Lake County,Census Tract 8615.07,Block Group 2,439,0,0,0,0,0.0
6428,Illinois,Lake County,Census Tract 8615.08,Block Group 1,1126,0,48,9,0,0.050621669626998225
6429,Illinois,Lake County,Census Tract 8615.08,Block Group 2,554,0,0,0,0,0.0
6430,Illinois,Lake County,Census Tract 8615.09,Block Group 1,325,0,0,0,0,0.0
6431,Illinois,Lake County,Census Tract 8615.09,Block Group 2,1041,9,0,0,0,0.008645533141210375
6432,Illinois,Lake County,Census Tract 8615.10,Block Group 1,457,0,0,0,0,0.0
6433,Illinois,Lake County,Census Tract 8615.10,Block Group 2,422,0,0,0,0,0.0
6434,Illinois,Lake County,Census Tract 8615.10,Block Group 3,895,34,0,0,0,0.03798882681564246
6435,Illinois,Lake County,Census Tract 8616.03,Block Group 1,1516,0,0,15,0,0.009894459102902375
6436,Illinois,Lake County,Census Tract 8616.03,Block Group 2,1193,10,0,0,19,0.024308466051969825
6437,Illinois,Lake County,Census Tract 8616.04,Block Group 1,439,0,0,0,0,0.0
6438,Illinois,Lake County,Census Tract 8616.04,Block Group 2,519,0,7,0,0,0.01348747591522158
6439,Illinois,Lake County,Census Tract 8616.04,Block Group 3,351,0,11,0,0,0.03133903133903134
6440,Illinois,Lake County,Census Tract 8616.04,Block Group 4,725,0,0,0,0,0.0
6441,Illinois,Lake County,Census Tract 8616.07,Block Group 1,651,9,11,0,0,0.030721966205837174
6442,Illinois,Lake County,Census Tract 8616.07,Block Group 2,604,0,0,12,0,0.019867549668874173
6443,Illinois,Lake County,Census Tract 8616.07,Block Group 3,625,0,21,0,0,0.0336
6444,Illinois,Lake County,Census Tract 8616.08,Block Group 1,904,40,7,0,0,0.051991150442477874
6445,Illinois,Lake County,Census Tract 8616.08,Block Group 2,424,0,0,0,0,0.0
6446,Illinois,Lake County,Census Tract 8616.09,Block Group 1,894,6,40,0,0,0.05145413870246085
6447,Illinois,Lake County,Census Tract 8616.09,Block Group 2,737,0,11,0,0,0.014925373134328358
6448,Illinois,Lake County,Census Tract 8616.10,Block Group 1,668,0,12,0,0,0.017964071856287425
6449,Illinois,Lake County,Census Tract 8616.10,Block Group 2,683,39,9,0,0,0.07027818448023426
6450,Illinois,Lake County,Census Tract 8616.11,Block Group 1,478,6,0,0,0,0.012552301255230125
6451,Illinois,Lake County,Census Tract 8616.11,Block Group 2,500,14,0,0,0,0.028
6452,Illinois,Lake County,Census Tract 8616.11,Block Group 3,286,0,0,6,0,0.02097902097902098
6453,Illinois,Lake County,Census Tract 8617.01,Block Group 1,637,31,0,0,0,0.04866562009419152
6454,Illinois,Lake County,Census Tract 8617.02,Block Group 1,242,0,0,0,0,0.0
6455,Illinois,Lake County,Census Tract 8617.02,Block Group 2,883,59,0,0,0,0.06681766704416761
6456,Illinois,Lake County,Census Tract 8617.02,Block Group 3,288,13,0,0,0,0.04513888888888889
6457,Illinois,Lake County,Census Tract 8618.03,Block Group 1,954,0,0,0,0,0.0
6458,Illinois,Lake County,Census Tract 8618.03,Block Group 2,270,28,0,0,0,0.1037037037037037
6459,Illinois,Lake County,Census Tract 8618.03,Block Group 3,708,0,19,0,0,0.026836158192090395
6460,Illinois,Lake County,Census Tract 8618.03,Block Group 4,569,73,0,0,0,0.1282952548330404
6461,Illinois,Lake County,Census Tract 8618.04,Block Group 1,734,203,0,0,0,0.276566757493188
6462,Illinois,Lake County,Census Tract 8618.04,Block Group 2,482,65,0,0,0,0.13485477178423236
6463,Illinois,Lake County,Census Tract 8619.01,Block Group 1,467,46,22,0,0,0.145610278372591
6464,Illinois,Lake County,Census Tract 8619.01,Block Group 2,218,13,0,0,0,0.05963302752293578
6465,Illinois,Lake County,Census Tract 8619.01,Block Group 3,408,26,0,21,0,0.11519607843137254
6466,Illinois,Lake County,Census Tract 8619.02,Block Group 1,1034,98,0,15,0,0.109284332688588
6467,Illinois,Lake County,Census Tract 8619.02,Block Group 2,265,0,0,0,0,0.0
6468,Illinois,Lake County,Census Tract 8619.02,Block Group 3,1206,153,0,0,0,0.12686567164179105
6469,Illinois,Lake County,Census Tract 8619.02,Block Group 4,382,0,0,0,0,0.0
6470,Illinois,Lake County,Census Tract 8620,Block Group 1,208,0,0,0,0,0.0
6471,Illinois,Lake County,Census Tract 8620,Block Group 2,595,56,0,0,0,0.09411764705882353
6472,Illinois,Lake County,Census Tract 8620,Block Group 3,969,72,0,0,0,0.07430340557275542
6473,Illinois,Lake County,Census Tract 8620,Block Group 4,481,78,0,0,0,0.16216216216216217
6474,Illinois,Lake County,Census Tract 8621,Block Group 1,456,0,0,0,0,0.0
6475,Illinois,Lake County,Census Tract 8621,Block Group 2,594,75,0,0,0,0.12626262626262627
6476,Illinois,Lake County,Census Tract 8621,Block Group 3,271,48,0,0,0,0.17712177121771217
6477,Illinois,Lake County,Census Tract 8621,Block Group 4,553,165,0,0,0,0.298372513562387
6478,Illinois,Lake County,Census Tract 8622,Block Group 1,719,20,0,0,0,0.027816411682892908
6479,Illinois,Lake County,Census Tract 8622,Block Group 2,395,0,0,0,0,0.0
6480,Illinois,Lake County,Census Tract 8622,Block Group 3,231,0,0,0,0,0.0
6481,Illinois,Lake County,Census Tract 8623,Block Group 1,314,14,0,23,0,0.1178343949044586
6482,Illinois,Lake County,Census Tract 8623,Block Group 2,435,0,0,0,0,0.0
6483,Illinois,Lake County,Census Tract 8623,Block Group 3,294,17,0,0,0,0.05782312925170068
6484,Illinois,Lake County,Census Tract 8624.01,Block Group 1,407,71,0,0,0,0.17444717444717445
6485,Illinois,Lake County,Census Tract 8624.01,Block Group 2,911,169,0,0,0,0.18551042810098792
6486,Illinois,Lake County,Census Tract 8624.02,Block Group 1,470,45,0,0,0,0.09574468085106383
6487,Illinois,Lake County,Census Tract 8624.02,Block Group 2,294,45,0,0,0,0.15306122448979592
6488,Illinois,Lake County,Census Tract 8624.02,Block Group 3,292,56,0,0,0,0.1917808219178082
6489,Illinois,Lake County,Census Tract 8625.01,Block Group 1,812,54,0,0,0,0.0665024630541872
6490,Illinois,Lake County,Census Tract 8625.01,Block Group 2,410,63,0,0,0,0.15365853658536585
6491,Illinois,Lake County,Census Tract 8625.02,Block Group 1,574,109,0,0,0,0.18989547038327526
6492,Illinois,Lake County,Census Tract 8626.03,Block Group 1,244,22,0,0,0,0.09016393442622951
6493,Illinois,Lake County,Census Tract 8626.03,Block Group 2,1013,96,0,0,45,0.13919052319842054
6494,Illinois,Lake County,Census Tract 8626.03,Block Group 3,486,17,0,9,0,0.053497942386831275
6495,Illinois,Lake County,Census Tract 8626.03,Block Group 4,415,57,0,30,0,0.20963855421686747
6496,Illinois,Lake County,Census Tract 8626.03,Block Group 5,381,28,0,0,0,0.07349081364829396
6497,Illinois,Lake County,Census Tract 8626.04,Block Group 1,346,40,0,0,0,0.11560693641618497
6498,Illinois,Lake County,Census Tract 8626.04,Block Group 2,614,93,0,0,0,0.15146579804560262
6499,Illinois,Lake County,Census Tract 8626.04,Block Group 3,591,71,0,0,0,0.12013536379018612
6500,Illinois,Lake County,Census Tract 8626.05,Block Group 1,418,156,0,0,0,0.37320574162679426
6501,Illinois,Lake County,Census Tract 8626.05,Block Group 2,485,115,0,17,0,0.2721649484536082
6502,Illinois,Lake County,Census Tract 8626.05,Block Group 3,779,51,22,1,0,0.09499358151476252
6503,Illinois,Lake County,Census Tract 8627,Block Group 1,187,21,0,0,0,0.11229946524064172
6504,Illinois,Lake County,Census Tract 8627,Block Group 2,408,64,0,0,0,0.1568627450980392
6505,Illinois,Lake County,Census Tract 8627,Block Group 3,134,0,0,0,0,0.0
6506,Illinois,Lake County,Census Tract 8627,Block Group 4,510,14,0,0,0,0.027450980392156862
6507,Illinois,Lake County,Census Tract 8628,Block Group 1,732,20,0,0,0,0.0273224043715847
6508,Illinois,Lake County,Census Tract 8629.01,Block Group 1,372,64,0,0,0,0.17204301075268819
6509,Illinois,Lake County,Census Tract 8629.01,Block Group 2,269,24,0,0,0,0.08921933085501858
6510,Illinois,Lake County,Census Tract 8629.01,Block Group 3,392,63,0,0,0,0.16071428571428573
6511,Illinois,Lake County,Census Tract 8629.02,Block Group 1,463,27,0,16,0,0.09287257019438445
6512,Illinois,Lake County,Census Tract 8629.02,Block Group 2,497,39,0,0,0,0.07847082494969819
6513,Illinois,Lake County,Census Tract 8630.03,Block Group 1,21,0,0,0,0,0.0
6514,Illinois,Lake County,Census Tract 8630.04,Block Group 1,718,0,0,0,0,0.0
6515,Illinois,Lake County,Census Tract 8630.04,Block Group 2,303,0,0,0,0,0.0
6516,Illinois,Lake County,Census Tract 8630.04,Block Group 3,284,0,0,0,0,0.0
6517,Illinois,Lake County,Census Tract 8630.04,Block Group 4,436,31,0,0,0,0.07110091743119266
6518,Illinois,Lake County,Census Tract 8630.05,Block Group 1,0,0,0,0,0,
6519,Illinois,Lake County,Census Tract 8630.06,Block Group 1,0,0,0,0,0,
6520,Illinois,Lake County,Census Tract 8631,Block Group 1,215,9,0,0,0,0.04186046511627907
6521,Illinois,Lake County,Census Tract 8631,Block Group 2,586,24,0,0,0,0.040955631399317405
6522,Illinois,Lake County,Census Tract 8632.01,Block Group 1,126,0,0,0,0,0.0
6523,Illinois,Lake County,Census Tract 8632.01,Block Group 2,243,12,0,0,0,0.04938271604938271
6524,Illinois,Lake County,Census Tract 8632.01,Block Group 3,572,92,0,0,0,0.16083916083916083
6525,Illinois,Lake County,Census Tract 8632.02,Block Group 1,728,0,0,0,0,0.0
6526,Illinois,Lake County,Census Tract 8632.02,Block Group 2,282,0,0,0,0,0.0
6527,Illinois,Lake County,Census Tract 8632.02,Block Group 3,435,0,11,0,0,0.02528735632183908
6528,Illinois,Lake County,Census Tract 8632.02,Block Group 4,574,0,0,0,0,0.0
6529,Illinois,Lake County,Census Tract 8633,Block Group 1,302,5,0,0,0,0.016556291390728478
6530,Illinois,Lake County,Census Tract 8633,Block Group 2,625,0,0,0,0,0.0
6531,Illinois,Lake County,Census Tract 8634,Block Group 1,529,0,0,0,0,0.0
6532,Illinois,Lake County,Census Tract 8634,Block Group 2,353,0,0,0,0,0.0
6533,Illinois,Lake County,Census Tract 8634,Block Group 3,415,0,0,0,0,0.0
6534,Illinois,Lake County,Census Tract 8635,Block Group 1,897,0,0,0,0,0.0
6535,Illinois,Lake County,Census Tract 8635,Block Group 2,304,0,0,0,0,0.0
6536,Illinois,Lake County,Census Tract 8635,Block Group 3,784,0,0,0,0,0.0
6537,Illinois,Lake County,Census Tract 8636.01,Block Group 1,721,0,0,0,0,0.0
6538,Illinois,Lake County,Census Tract 8636.01,Block Group 2,354,0,0,27,0,0.07627118644067797
6539,Illinois,Lake County,Census Tract 8636.03,Block Group 1,693,0,0,66,0,0.09523809523809523
6540,Illinois,Lake County,Census Tract 8636.03,Block Group 2,382,0,0,20,0,0.05235602094240838
6541,Illinois,Lake County,Census Tract 8636.04,Block Group 1,709,0,0,0,9,0.012693935119887164
6542,Illinois,Lake County,Census Tract 8636.04,Block Group 2,473,0,7,0,0,0.014799154334038054
6543,Illinois,Lake County,Census Tract 8637.01,Block Group 1,604,10,19,0,0,0.048013245033112585
6544,Illinois,Lake County,Census Tract 8637.01,Block Group 2,467,0,0,0,0,0.0
6545,Illinois,Lake County,Census Tract 8637.01,Block Group 3,727,0,19,82,0,0.13892709766162312
6546,Illinois,Lake County,Census Tract 8637.02,Block Group 1,1279,0,0,0,0,0.0
6547,Illinois,Lake County,Census Tract 8637.02,Block Group 2,583,0,9,0,0,0.015437392795883362
6548,Illinois,Lake County,Census Tract 8638.01,Block Group 1,1096,0,3,26,0,0.02645985401459854
6549,Illinois,Lake County,Census Tract 8638.01,Block Group 2,901,22,0,0,0,0.0244173140954495
6550,Illinois,Lake County,Census Tract 8639.02,Block Group 1,562,0,0,29,0,0.051601423487544484
6551,Illinois,Lake County,Census Tract 8639.02,Block Group 2,493,0,47,75,0,0.24746450304259635
6552,Illinois,Lake County,Census Tract 8639.02,Block Group 3,1947,17,94,16,0,0.06522855675398048
6553,Illinois,Lake County,Census Tract 8639.03,Block Group 1,390,0,0,0,0,0.0
6554,Illinois,Lake County,Census Tract 8639.03,Block Group 2,664,0,0,10,0,0.015060240963855422
6555,Illinois,Lake County,Census Tract 8639.03,Block Group 3,288,10,12,0,0,0.0763888888888889
6556,Illinois,Lake County,Census Tract 8639.03,Block Group 4,223,0,0,0,0,0.0
6557,Illinois,Lake County,Census Tract 8639.04,Block Group 1,1327,0,32,27,0,0.044461190655614165
6558,Illinois,Lake County,Census Tract 8639.04,Block Group 2,798,0,0,0,0,0.0
6559,Illinois,Lake County,Census Tract 8640.01,Block Group 1,582,0,25,0,0,0.0429553264604811
6560,Illinois,Lake County,Census Tract 8640.01,Block Group 2,877,145,0,0,0,0.1653363740022805
6561,Illinois,Lake County,Census Tract 8640.01,Block Group 3,969,39,20,0,0,0.0608875128998968
6562,Illinois,Lake County,Census Tract 8640.02,Block Group 1,241,0,0,10,0,0.04149377593360996
6563,Illinois,Lake County,Census Tract 8640.02,Block Group 2,501,0,10,0,0,0.01996007984031936
6564,Illinois,Lake County,Census Tract 8640.02,Block Group 3,560,32,7,0,0,0.06964285714285715
6565,Illinois,Lake County,Census Tract 8640.02,Block Group 4,436,22,16,0,0,0.0871559633027523
6566,Illinois,Lake County,Census Tract 8641.05,Block Group 1,915,0,74,0,0,0.08087431693989071
6567,Illinois,Lake County,Census Tract 8641.05,Block Group 2,786,0,0,93,0,0.1183206106870229
6568,Illinois,Lake County,Census Tract 8641.05,Block Group 3,655,0,0,0,0,0.0
6569,Illinois,Lake County,Census Tract 8641.06,Block Group 1,490,0,0,0,0,0.0
6570,Illinois,Lake County,Census Tract 8641.06,Block Group 2,382,0,0,0,0,0.0
6571,Illinois,Lake County,Census Tract 8641.06,Block Group 3,478,22,0,0,0,0.04602510460251046
6572,Illinois,Lake County,Census Tract 8641.07,Block Group 1,1051,0,21,30,0,0.048525214081826834
