,GEO_0,GEO_1,GEO_2,hu_tot,hu_occ,hu_vacant,1u_detached,1u_attached,2u,3_4u,5_9u,10_19u,20_plusu,mobile_home,boat_rv_van,owner_occ,renter_occ,owner_median_value,renter_median_rent,hu_0_veh,hu_1_veh,hu_2_veh,hu_3plus_veh,0_veh_pct,1_veh_pct,2_veh_pct,3plus_veh_pct
782,Illinois,Cook County,Census Tract 7002,1850,1850,0,1608,4,0,22,157,59,0,0,0,1598,252,237000.0,1243.0,155,471,612,612,0.0838,0.2546,0.3308,0.3308
783,Illinois,Cook County,Census Tract 7003.01,1863,1817,46,1791,21,0,17,28,6,0,0,0,1612,205,267900.0,1463.0,97,451,676,593,0.0534,0.2482,0.372,0.3264
784,Illinois,Cook County,Census Tract 7003.02,1869,1791,78,1773,10,21,65,0,0,0,0,0,1724,67,259100.0,1371.0,88,547,626,530,0.0491,0.3054,0.3495,0.2959
785,Illinois,Cook County,Census Tract 7004.01,1860,1837,23,1652,0,11,87,96,0,14,0,0,1559,278,247900.0,1304.0,161,531,548,597,0.0876,0.2891,0.2983,0.325
786,Illinois,Cook County,Census Tract 7004.02,1183,1163,20,1151,32,0,0,0,0,0,0,0,1085,78,256700.0,99.0,226,352,326,259,0.1943,0.3027,0.2803,0.2227
787,Illinois,Cook County,Census Tract 7005.01,2550,2428,122,1857,97,208,231,91,0,66,0,0,1728,700,241500.0,1413.0,67,898,973,490,0.0276,0.3699,0.4007,0.2018
788,Illinois,Cook County,Census Tract 7005.02,1155,1131,24,965,0,7,56,121,6,0,0,0,854,277,264500.0,1461.0,82,448,339,262,0.0725,0.3961,0.2997,0.2317
789,Illinois,Cook County,Census Tract 7101,652,496,156,146,0,189,74,53,50,140,0,0,184,312,207700.0,804.0,167,221,70,38,0.3367,0.4456,0.1411,0.0766
790,Illinois,Cook County,Census Tract 7102,2135,1659,476,442,198,665,92,130,105,503,0,0,492,1167,220600.0,1001.0,525,1029,77,28,0.3165,0.6203,0.0464,0.0169
791,Illinois,Cook County,Census Tract 7103,652,558,94,203,20,133,146,108,33,9,0,0,269,289,177200.0,1061.0,165,246,101,46,0.2957,0.4409,0.181,0.0824
792,Illinois,Cook County,Census Tract 7104,2329,2144,185,1253,69,209,587,134,0,77,0,0,1209,935,186600.0,1184.0,443,1256,411,34,0.2066,0.5858,0.1917,0.0159
793,Illinois,Cook County,Census Tract 7105,1889,1563,326,648,75,201,518,334,0,113,0,0,652,911,197000.0,1124.0,428,699,215,221,0.2738,0.4472,0.1376,0.1414
794,Illinois,Cook County,Census Tract 7106,1016,924,92,222,14,243,164,253,96,24,0,0,385,539,240400.0,1106.0,364,427,115,18,0.3939,0.4621,0.1245,0.0195
795,Illinois,Cook County,Census Tract 7107,1499,1250,249,412,0,331,237,169,116,234,0,0,413,837,207700.0,1137.0,366,578,280,26,0.2928,0.4624,0.224,0.0208
796,Illinois,Cook County,Census Tract 7108,2237,1887,350,540,31,770,346,118,153,279,0,0,743,1144,186000.0,1099.0,854,867,94,72,0.4526,0.4595,0.0498,0.0382
797,Illinois,Cook County,Census Tract 7109,862,685,177,504,44,139,15,123,0,37,0,0,348,337,145300.0,1060.0,284,188,120,93,0.4146,0.2745,0.1752,0.1358
798,Illinois,Cook County,Census Tract 7110,1423,1234,189,741,27,144,326,122,43,20,0,0,524,710,194600.0,1089.0,306,612,191,125,0.248,0.4959,0.1548,0.1013
799,Illinois,Cook County,Census Tract 7111,1066,1033,33,572,32,122,115,143,82,0,0,0,650,383,225900.0,941.0,164,560,248,61,0.1588,0.5421,0.2401,0.0591
800,Illinois,Cook County,Census Tract 7112,1877,1667,210,1228,0,209,130,101,95,114,0,0,1197,470,200100.0,1087.0,246,633,495,293,0.1476,0.3797,0.2969,0.1758
801,Illinois,Cook County,Census Tract 7113,651,629,22,355,32,63,134,7,0,60,0,0,367,262,217300.0,1001.0,118,195,213,103,0.1876,0.31,0.3386,0.1638
802,Illinois,Cook County,Census Tract 7114,974,888,86,598,30,139,97,110,0,0,0,0,583,305,191300.0,1133.0,99,464,227,98,0.1115,0.5225,0.2556,0.1104
803,Illinois,Cook County,Census Tract 7115,933,823,110,818,0,72,11,0,0,32,0,0,706,117,166200.0,,122,267,402,32,0.1482,0.3244,0.4885,0.0389
804,Illinois,Cook County,Census Tract 7201,1143,1123,20,1064,7,50,12,10,0,0,0,0,1084,39,462900.0,,12,271,514,326,0.0107,0.2413,0.4577,0.2903
805,Illinois,Cook County,Census Tract 7202,1685,1425,260,1142,78,281,36,26,99,23,0,0,1170,255,358800.0,1224.0,125,440,563,297,0.0877,0.3088,0.3951,0.2084
806,Illinois,Cook County,Census Tract 7203,1519,1475,44,1346,17,36,52,68,0,0,0,0,1305,170,381800.0,1194.0,69,569,610,227,0.0468,0.3858,0.4136,0.1539
807,Illinois,Cook County,Census Tract 7204,744,723,21,711,0,18,0,0,0,8,7,0,690,33,327200.0,1830.0,47,252,354,70,0.065,0.3485,0.4896,0.0968
808,Illinois,Cook County,Census Tract 7205,833,760,73,736,6,37,42,6,6,0,0,0,710,50,383700.0,1750.0,6,248,399,107,0.0079,0.3263,0.525,0.1408
809,Illinois,Cook County,Census Tract 7206,635,629,6,552,8,38,37,0,0,0,0,0,596,33,492500.0,1483.0,30,175,329,95,0.0477,0.2782,0.5231,0.151
810,Illinois,Cook County,Census Tract 7207,1515,1231,284,729,30,83,166,200,221,76,10,0,665,566,355700.0,1253.0,101,612,391,127,0.082,0.4972,0.3176,0.1032
811,Illinois,Cook County,Census Tract 7301,974,962,12,889,24,24,0,0,0,37,0,0,825,137,172100.0,1300.0,202,579,153,28,0.21,0.6019,0.159,0.0291
812,Illinois,Cook County,Census Tract 7302.01,2448,2133,315,768,4,223,772,338,148,195,0,0,906,1227,225700.0,1151.0,383,1178,377,195,0.1796,0.5523,0.1767,0.0914
813,Illinois,Cook County,Census Tract 7302.02,1092,1004,88,968,20,39,61,0,0,4,0,0,761,243,210200.0,2201.0,119,404,437,44,0.1185,0.4024,0.4353,0.0438
814,Illinois,Cook County,Census Tract 7303,438,372,66,307,0,15,47,24,10,35,0,0,307,65,177900.0,,83,116,78,95,0.2231,0.3118,0.2097,0.2554
815,Illinois,Cook County,Census Tract 7304,1422,1342,80,1117,95,50,126,16,0,18,0,0,1036,306,181600.0,1218.0,159,465,573,145,0.1185,0.3465,0.427,0.108
816,Illinois,Cook County,Census Tract 7305,1967,1840,127,1906,0,38,23,0,0,0,0,0,1738,102,164900.0,680.0,222,792,685,141,0.1207,0.4304,0.3723,0.0766
817,Illinois,Cook County,Census Tract 7306,1219,1043,176,986,0,129,0,15,0,89,0,0,711,332,168400.0,1904.0,228,487,224,104,0.2186,0.4669,0.2148,0.0997
818,Illinois,Cook County,Census Tract 7307,898,804,94,843,19,36,0,0,0,0,0,0,661,143,186600.0,1655.0,161,387,189,67,0.2002,0.4813,0.2351,0.0833
819,Illinois,Cook County,Census Tract 7401,1369,1302,67,1188,115,12,28,0,26,0,0,0,1163,139,312100.0,1049.0,18,669,501,114,0.0138,0.5138,0.3848,0.0876
820,Illinois,Cook County,Census Tract 7402,2248,2174,74,1953,0,63,64,30,0,113,25,0,1878,296,329000.0,2250.0,154,587,1205,228,0.0708,0.27,0.5543,0.1049
821,Illinois,Cook County,Census Tract 7403,2029,2029,0,1855,0,0,65,16,27,66,0,0,1846,183,319300.0,1746.0,47,805,799,378,0.0232,0.3967,0.3938,0.1863
822,Illinois,Cook County,Census Tract 7404,1983,1914,69,1422,8,78,0,0,18,357,91,9,1393,521,301700.0,1405.0,29,896,711,278,0.0152,0.4681,0.3715,0.1452
823,Illinois,Cook County,Census Tract 7501,1544,1463,81,1245,151,99,0,0,0,49,0,0,1094,369,211500.0,1253.0,122,898,212,231,0.0834,0.6138,0.1449,0.1579
824,Illinois,Cook County,Census Tract 7502,1490,1420,70,931,82,194,101,67,36,79,0,0,909,511,327700.0,1607.0,163,607,502,148,0.1148,0.4275,0.3535,0.1042
825,Illinois,Cook County,Census Tract 7503,1048,1009,39,758,29,37,154,0,43,27,0,0,700,309,347000.0,2061.0,156,355,348,150,0.1546,0.3518,0.3449,0.1487
826,Illinois,Cook County,Census Tract 7504,1293,1276,17,996,10,63,113,59,26,26,0,0,1017,259,307200.0,1333.0,55,527,509,185,0.0431,0.413,0.3989,0.145
827,Illinois,Cook County,Census Tract 7505,2192,1990,202,1548,40,54,0,46,91,413,0,0,1324,666,245800.0,1936.0,317,661,852,160,0.1593,0.3322,0.4281,0.0804
828,Illinois,Cook County,Census Tract 7506,1412,1310,102,1260,97,35,20,0,0,0,0,0,998,312,187200.0,1241.0,96,863,257,94,0.0733,0.6588,0.1962,0.0718
829,Illinois,Cook County,Census Tract 7608.01,2442,2287,155,73,0,22,20,618,104,1605,0,0,467,1820,170600.0,1497.0,210,1463,544,70,0.0918,0.6397,0.2379,0.0306
830,Illinois,Cook County,Census Tract 7608.02,1209,1180,29,692,0,104,19,0,9,385,0,0,1037,143,391400.0,1357.0,127,542,445,66,0.1076,0.4593,0.3771,0.0559
831,Illinois,Cook County,Census Tract 7608.03,3175,3052,123,52,58,111,642,1180,232,885,15,0,1202,1850,192800.0,1404.0,175,1455,1024,398,0.0573,0.4767,0.3355,0.1304
832,Illinois,Cook County,Census Tract 7702.01,2989,2818,171,1021,675,18,159,141,369,606,0,0,1485,1333,339600.0,1606.0,237,1210,984,387,0.0841,0.4294,0.3492,0.1373
833,Illinois,Cook County,Census Tract 7702.02,2222,2003,219,1131,221,0,229,94,0,547,0,0,1778,225,297900.0,2532.0,34,962,909,98,0.017,0.4803,0.4538,0.0489
834,Illinois,Cook County,Census Tract 7703,3068,2938,130,2125,56,0,19,22,191,655,0,0,2010,928,337500.0,1701.0,107,971,1211,649,0.0364,0.3305,0.4122,0.2209
835,Illinois,Cook County,Census Tract 7704,1738,1738,0,946,94,35,0,273,83,307,0,0,1148,590,318200.0,1346.0,59,585,672,422,0.0339,0.3366,0.3867,0.2428
836,Illinois,Cook County,Census Tract 7705,1194,1171,23,167,0,0,0,0,0,0,1027,0,953,218,31700.0,1415.0,17,388,468,298,0.0145,0.3313,0.3997,0.2545
837,Illinois,Cook County,Census Tract 7706.01,1165,1130,35,1114,23,28,0,0,0,0,0,0,993,137,333200.0,1239.0,31,267,561,271,0.0274,0.2363,0.4965,0.2398
838,Illinois,Cook County,Census Tract 7706.02,1544,1496,48,865,0,0,71,303,0,149,156,0,831,665,353500.0,1188.0,223,292,598,383,0.1491,0.1952,0.3997,0.256
839,Illinois,Cook County,Census Tract 7707,1213,1143,70,245,0,6,125,438,229,170,0,0,347,796,344900.0,1040.0,60,573,413,97,0.0525,0.5013,0.3613,0.0849
840,Illinois,Cook County,Census Tract 7708,2177,2084,93,1274,0,43,82,640,69,69,0,0,1637,447,266300.0,1186.0,67,780,757,480,0.0321,0.3743,0.3632,0.2303
841,Illinois,Cook County,Census Tract 7709.01,2102,2020,82,1197,48,88,0,231,39,499,0,0,1641,379,318600.0,1221.0,198,745,821,256,0.098,0.3688,0.4064,0.1267
842,Illinois,Cook County,Census Tract 7709.02,1605,1596,9,810,30,74,0,177,87,427,0,0,1045,551,366900.0,1391.0,81,654,552,309,0.0508,0.4098,0.3459,0.1936
843,Illinois,Cook County,Census Tract 8001,882,830,52,863,0,19,0,0,0,0,0,0,814,16,1673200.0,,7,175,403,245,0.0084,0.2108,0.4855,0.2952
844,Illinois,Cook County,Census Tract 8002,2438,2147,291,2166,83,11,10,0,54,114,0,0,1924,223,1186500.0,2178.0,9,420,1132,586,0.0042,0.1956,0.5272,0.2729
845,Illinois,Cook County,Census Tract 8003,1281,1110,171,1099,23,0,0,19,0,140,0,0,1062,48,1209100.0,1421.0,17,310,460,323,0.0153,0.2793,0.4144,0.291
846,Illinois,Cook County,Census Tract 8004,1386,1265,121,1273,24,0,29,19,33,8,0,0,1157,108,1458100.0,2413.0,38,256,696,275,0.03,0.2024,0.5502,0.2174
847,Illinois,Cook County,Census Tract 8005,1853,1787,66,1624,34,22,46,43,12,72,0,0,1605,182,1227200.0,1764.0,58,464,919,346,0.0325,0.2597,0.5143,0.1936
848,Illinois,Cook County,Census Tract 8006,773,732,41,743,16,0,0,11,0,3,0,0,716,16,1600000.0,3501.0,10,150,422,150,0.0137,0.2049,0.5765,0.2049
849,Illinois,Cook County,Census Tract 8007,1747,1709,38,1683,1,0,0,4,0,59,0,0,1588,121,1007700.0,3131.0,140,406,745,418,0.0819,0.2376,0.4359,0.2446
850,Illinois,Cook County,Census Tract 8008,1162,1036,126,713,82,7,21,186,25,128,0,0,894,142,590200.0,1806.0,0,349,431,256,0.0,0.3369,0.416,0.2471
851,Illinois,Cook County,Census Tract 8009,1752,1714,38,1631,113,0,0,0,0,8,0,0,1597,117,533000.0,3501.0,34,628,825,227,0.0198,0.3664,0.4813,0.1324
852,Illinois,Cook County,Census Tract 8010,2180,2069,111,1422,176,0,54,92,0,393,0,43,1684,385,705200.0,1821.0,212,664,958,235,0.1025,0.3209,0.463,0.1136
853,Illinois,Cook County,Census Tract 8011,1655,1557,98,1419,65,32,25,10,0,98,6,0,1413,144,891100.0,1965.0,31,506,761,259,0.0199,0.325,0.4888,0.1663
854,Illinois,Cook County,Census Tract 8012,1552,1467,85,874,29,0,7,27,0,615,0,0,1408,59,993700.0,2382.0,85,563,541,278,0.0579,0.3838,0.3688,0.1895
855,Illinois,Cook County,Census Tract 8013,1769,1736,33,1091,185,0,43,29,70,351,0,0,1320,416,1039100.0,1039.0,144,639,755,198,0.0829,0.3681,0.4349,0.1141
856,Illinois,Cook County,Census Tract 8014,1182,1134,48,1160,0,0,0,0,0,0,22,0,1084,50,541200.0,2433.0,12,418,583,121,0.0106,0.3686,0.5141,0.1067
857,Illinois,Cook County,Census Tract 8015,2831,2513,318,1694,212,0,78,36,31,744,36,0,2089,424,596900.0,2174.0,160,833,1013,507,0.0637,0.3315,0.4031,0.2018
858,Illinois,Cook County,Census Tract 8016.01,2068,1975,93,877,380,0,22,0,48,741,0,0,1353,622,604700.0,2691.0,369,595,768,243,0.1868,0.3013,0.3889,0.123
859,Illinois,Cook County,Census Tract 8016.03,1535,1368,167,534,87,0,73,490,77,264,0,10,579,789,456300.0,1487.0,147,411,515,295,0.1075,0.3004,0.3765,0.2156
860,Illinois,Cook County,Census Tract 8016.05,2244,2106,138,1627,325,0,13,0,57,222,0,0,2046,60,689500.0,,118,495,917,576,0.056,0.235,0.4354,0.2735
861,Illinois,Cook County,Census Tract 8016.06,2847,2703,144,1810,179,0,19,0,0,839,0,0,2357,346,645100.0,2145.0,106,607,1289,701,0.0392,0.2246,0.4769,0.2593
862,Illinois,Cook County,Census Tract 8016.07,2233,2062,171,1326,215,43,0,0,35,614,0,0,1651,411,663600.0,1550.0,120,469,1095,378,0.0582,0.2274,0.531,0.1833
863,Illinois,Cook County,Census Tract 8016.08,3015,2584,431,1382,685,160,5,0,55,728,0,0,2090,494,581900.0,3338.0,183,775,1302,324,0.0708,0.2999,0.5039,0.1254
864,Illinois,Cook County,Census Tract 8017.01,1219,1169,50,1204,0,0,5,0,10,0,0,0,1138,31,786300.0,1908.0,0,129,768,272,0.0,0.1104,0.657,0.2327
865,Illinois,Cook County,Census Tract 8017.02,1888,1760,128,1280,237,0,60,8,81,222,0,0,1422,338,672900.0,2886.0,94,513,788,365,0.0534,0.2915,0.4477,0.2074
866,Illinois,Cook County,Census Tract 8018,2657,2527,130,2065,184,18,0,49,117,224,0,0,2234,293,934100.0,2314.0,151,686,1125,565,0.0598,0.2715,0.4452,0.2236
867,Illinois,Cook County,Census Tract 8019.01,2173,2038,135,568,725,0,72,207,127,214,260,0,1707,331,455900.0,2305.0,66,919,838,215,0.0324,0.4509,0.4112,0.1055
868,Illinois,Cook County,Census Tract 8019.02,1326,1258,68,1246,38,0,3,12,17,0,10,0,1224,34,855400.0,,11,237,635,375,0.0087,0.1884,0.5048,0.2981
869,Illinois,Cook County,Census Tract 8020.02,1606,1580,26,1437,36,7,0,56,43,27,0,0,1459,121,573000.0,1622.0,24,357,821,378,0.0152,0.2259,0.5196,0.2392
870,Illinois,Cook County,Census Tract 8020.03,854,830,24,709,42,17,0,0,86,0,0,0,719,111,600800.0,1413.0,10,208,428,184,0.012,0.2506,0.5157,0.2217
871,Illinois,Cook County,Census Tract 8020.04,2213,2198,15,287,74,57,66,1048,92,514,75,0,1315,883,220300.0,1411.0,16,1103,881,198,0.0073,0.5018,0.4008,0.0901
872,Illinois,Cook County,Census Tract 8021,1338,1251,87,1157,56,0,0,17,0,108,0,0,1017,234,700600.0,997.0,51,267,650,283,0.0408,0.2134,0.5196,0.2262
873,Illinois,Cook County,Census Tract 8022,2205,2050,155,1180,247,10,33,66,87,582,0,0,1627,423,655300.0,2349.0,119,702,1046,183,0.058,0.3424,0.5102,0.0893
874,Illinois,Cook County,Census Tract 8023,2777,2712,65,653,871,33,43,0,71,1106,0,0,1424,1288,768600.0,2252.0,335,1083,1004,290,0.1235,0.3993,0.3702,0.1069
875,Illinois,Cook County,Census Tract 8024.02,2541,2293,248,758,387,19,132,142,92,1011,0,0,1604,689,394000.0,1398.0,143,758,1059,333,0.0624,0.3306,0.4618,0.1452
876,Illinois,Cook County,Census Tract 8024.03,851,799,52,81,131,9,372,117,50,87,4,0,604,195,244000.0,1951.0,25,433,299,42,0.0313,0.5419,0.3742,0.0526
877,Illinois,Cook County,Census Tract 8024.04,3321,3108,213,455,493,114,855,285,224,602,293,0,1972,1136,192600.0,1921.0,184,1318,1237,369,0.0592,0.4241,0.398,0.1187
878,Illinois,Cook County,Census Tract 8025.03,2648,2587,61,872,940,13,92,105,258,368,0,0,2082,505,274800.0,1834.0,108,1132,722,625,0.0417,0.4376,0.2791,0.2416
879,Illinois,Cook County,Census Tract 8025.04,2041,1982,59,1937,24,0,32,0,0,31,17,0,1802,180,325600.0,2156.0,12,526,706,738,0.0061,0.2654,0.3562,0.3724
880,Illinois,Cook County,Census Tract 8025.05,2910,2656,254,189,431,54,159,924,426,727,0,0,974,1682,210300.0,1432.0,87,1393,887,289,0.0328,0.5245,0.334,0.1088
881,Illinois,Cook County,Census Tract 8025.06,788,776,12,528,11,5,18,144,14,68,0,0,558,218,312700.0,1634.0,44,242,293,197,0.0567,0.3119,0.3776,0.2539
882,Illinois,Cook County,Census Tract 8026.05,3383,3265,118,1726,548,7,474,122,30,476,0,0,2665,600,392200.0,1815.0,302,1294,1381,288,0.0925,0.3963,0.423,0.0882
883,Illinois,Cook County,Census Tract 8026.07,514,503,11,502,7,0,5,0,0,0,0,0,491,12,452300.0,,4,104,218,177,0.008,0.2068,0.4334,0.3519
884,Illinois,Cook County,Census Tract 8026.08,2962,2848,114,1007,489,16,404,79,87,880,0,0,2470,378,318900.0,1564.0,180,1538,758,372,0.0632,0.54,0.2662,0.1306
885,Illinois,Cook County,Census Tract 8026.09,3006,2933,73,106,353,0,269,384,507,1387,0,0,1270,1663,160700.0,1500.0,199,1343,1059,332,0.0678,0.4579,0.3611,0.1132
886,Illinois,Cook County,Census Tract 8026.10,777,750,27,722,0,1,5,41,8,0,0,0,726,24,395700.0,1714.0,5,226,311,208,0.0067,0.3013,0.4147,0.2773
887,Illinois,Cook County,Census Tract 8027.01,2101,2086,15,1626,144,81,14,7,57,172,0,0,1923,163,449500.0,1280.0,22,370,1246,448,0.0105,0.1774,0.5973,0.2148
888,Illinois,Cook County,Census Tract 8027.02,1655,1567,88,1173,61,50,10,16,0,334,11,0,1196,371,453600.0,433.0,162,376,657,372,0.1034,0.2399,0.4193,0.2374
889,Illinois,Cook County,Census Tract 8028.01,1881,1832,49,1401,270,0,18,29,111,52,0,0,1583,249,431400.0,1449.0,74,631,877,250,0.0404,0.3444,0.4787,0.1365
890,Illinois,Cook County,Census Tract 8028.02,2417,2274,143,2001,95,0,23,93,25,180,0,0,1816,458,364600.0,2217.0,20,829,790,635,0.0088,0.3646,0.3474,0.2792
891,Illinois,Cook County,Census Tract 8029,2125,2088,37,1908,142,0,50,16,0,9,0,0,1950,138,524200.0,2862.0,36,458,1189,405,0.0172,0.2193,0.5694,0.194
892,Illinois,Cook County,Census Tract 8030.05,1233,1159,74,663,23,0,0,51,10,486,0,0,892,267,367900.0,1439.0,39,477,444,199,0.0336,0.4116,0.3831,0.1717
893,Illinois,Cook County,Census Tract 8030.07,2215,2139,76,1163,185,30,139,212,29,457,0,0,1845,294,384300.0,1996.0,125,852,923,239,0.0584,0.3983,0.4315,0.1117
894,Illinois,Cook County,Census Tract 8030.08,1701,1701,0,1344,19,7,8,160,0,163,0,0,1519,182,473900.0,1560.0,96,337,1026,242,0.0564,0.1981,0.6032,0.1423
895,Illinois,Cook County,Census Tract 8030.10,1743,1743,0,1097,106,38,200,242,0,60,0,0,1527,216,380600.0,1700.0,22,425,1085,211,0.0126,0.2438,0.6225,0.1211
896,Illinois,Cook County,Census Tract 8030.12,1063,1017,46,271,205,15,70,170,307,25,0,0,652,365,295200.0,1763.0,73,503,355,86,0.0718,0.4946,0.3491,0.0846
897,Illinois,Cook County,Census Tract 8030.13,2522,2467,55,1238,9,41,113,61,265,759,36,0,2221,246,288200.0,1536.0,136,864,1176,291,0.0551,0.3502,0.4767,0.118
898,Illinois,Cook County,Census Tract 8030.14,1549,1456,93,496,121,10,99,408,165,250,0,0,891,565,308500.0,1367.0,67,597,581,211,0.046,0.41,0.399,0.1449
899,Illinois,Cook County,Census Tract 8030.15,2108,2084,24,1063,302,0,230,111,6,396,0,0,1610,474,386500.0,1382.0,158,560,912,454,0.0758,0.2687,0.4376,0.2179
900,Illinois,Cook County,Census Tract 8030.16,984,937,47,417,17,6,6,0,0,538,0,0,393,544,440500.0,1932.0,57,379,391,110,0.0608,0.4045,0.4173,0.1174
901,Illinois,Cook County,Census Tract 8030.17,2529,2516,13,1007,162,0,297,464,296,262,41,0,1442,1074,426800.0,1745.0,141,925,1150,300,0.056,0.3676,0.4571,0.1192
902,Illinois,Cook County,Census Tract 8031,1166,1155,11,1117,0,0,20,16,0,13,0,0,1073,82,454900.0,2809.0,11,247,593,304,0.0095,0.2139,0.5134,0.2632
903,Illinois,Cook County,Census Tract 8032,2355,2088,267,1322,141,76,29,78,17,692,0,0,1736,352,388000.0,1231.0,323,906,519,340,0.1547,0.4339,0.2486,0.1628
904,Illinois,Cook County,Census Tract 8033,3525,3023,502,1020,42,12,116,353,429,1553,0,0,1701,1322,355900.0,1524.0,245,1706,968,104,0.081,0.5643,0.3202,0.0344
905,Illinois,Cook County,Census Tract 8034,2247,2183,64,1658,133,203,46,38,19,150,0,0,1824,359,490500.0,2323.0,19,485,1171,508,0.0087,0.2222,0.5364,0.2327
906,Illinois,Cook County,Census Tract 8035,2229,2164,65,1700,147,0,29,90,50,213,0,0,1937,227,443500.0,2170.0,125,641,1187,211,0.0578,0.2962,0.5485,0.0975
907,Illinois,Cook County,Census Tract 8036.03,2492,2317,175,1969,317,74,101,0,0,13,0,18,2099,218,587200.0,1466.0,41,554,1152,570,0.0177,0.2391,0.4972,0.246
908,Illinois,Cook County,Census Tract 8036.04,1855,1855,0,1056,108,0,62,210,119,288,12,0,1323,532,364700.0,1415.0,92,676,835,252,0.0496,0.3644,0.4501,0.1358
909,Illinois,Cook County,Census Tract 8036.05,2685,2582,103,1777,274,14,16,401,118,85,0,0,2235,347,424900.0,1346.0,0,945,1272,365,0.0,0.366,0.4926,0.1414
910,Illinois,Cook County,Census Tract 8036.07,1749,1719,30,1666,0,0,0,8,38,37,0,0,1601,118,363900.0,2702.0,22,479,910,308,0.0128,0.2787,0.5294,0.1792
911,Illinois,Cook County,Census Tract 8036.08,3458,3305,153,1582,354,0,151,1170,0,201,0,0,1675,1630,466300.0,1858.0,198,770,1765,572,0.0599,0.233,0.534,0.1731
912,Illinois,Cook County,Census Tract 8036.11,2280,2173,107,225,540,43,584,756,12,120,0,0,1310,863,189400.0,1437.0,237,681,872,383,0.1091,0.3134,0.4013,0.1763
913,Illinois,Cook County,Census Tract 8036.12,1419,1356,63,184,67,0,87,924,27,130,0,0,310,1046,300000.0,1448.0,152,661,424,119,0.1121,0.4875,0.3127,0.0878
914,Illinois,Cook County,Census Tract 8036.13,1121,1093,28,128,215,26,179,238,277,58,0,0,553,540,184700.0,1256.0,113,424,415,141,0.1034,0.3879,0.3797,0.129
915,Illinois,Cook County,Census Tract 8036.14,1616,1579,37,29,15,0,137,1042,95,298,0,0,356,1223,148700.0,1336.0,54,760,611,154,0.0342,0.4813,0.387,0.0975
916,Illinois,Cook County,Census Tract 8036.15,1147,1138,9,229,272,0,17,90,248,291,0,0,563,575,340300.0,1687.0,30,501,499,108,0.0264,0.4402,0.4385,0.0949
917,Illinois,Cook County,Census Tract 8036.16,2402,2197,205,579,937,0,133,431,213,109,0,0,1511,686,331800.0,1682.0,89,904,752,452,0.0405,0.4115,0.3423,0.2057
918,Illinois,Cook County,Census Tract 8037.01,1505,1409,96,264,293,13,121,161,73,580,0,0,895,514,330400.0,1516.0,33,626,622,128,0.0234,0.4443,0.4414,0.0908
919,Illinois,Cook County,Census Tract 8037.02,2728,2527,201,1400,418,80,169,31,109,521,0,0,1668,859,389400.0,1443.0,67,1095,938,427,0.0265,0.4333,0.3712,0.169
920,Illinois,Cook County,Census Tract 8038,1855,1735,120,1608,24,0,38,88,9,88,0,0,1432,303,344700.0,2202.0,51,446,972,266,0.0294,0.2571,0.5602,0.1533
921,Illinois,Cook County,Census Tract 8039.01,2066,1984,82,447,283,10,118,35,0,1173,0,0,1199,785,222000.0,1919.0,228,1081,482,193,0.1149,0.5449,0.2429,0.0973
922,Illinois,Cook County,Census Tract 8039.02,1293,1206,87,1255,16,0,0,0,0,22,0,0,1080,126,311200.0,2068.0,11,280,557,358,0.0091,0.2322,0.4619,0.2968
923,Illinois,Cook County,Census Tract 8040,1987,1933,54,1569,65,0,0,7,22,316,8,0,1663,270,285800.0,1961.0,60,741,786,346,0.031,0.3833,0.4066,0.179
924,Illinois,Cook County,Census Tract 8041.02,2559,2443,116,1880,531,0,42,0,0,106,0,0,2293,150,582700.0,2332.0,0,552,1464,427,0.0,0.226,0.5993,0.1748
925,Illinois,Cook County,Census Tract 8041.04,1984,1815,169,1578,351,5,27,16,0,7,0,0,1600,215,379300.0,3198.0,39,414,807,555,0.0215,0.2281,0.4446,0.3058
926,Illinois,Cook County,Census Tract 8041.05,1755,1699,56,1670,76,0,9,0,0,0,0,0,1670,29,432700.0,,19,352,977,351,0.0112,0.2072,0.575,0.2066
927,Illinois,Cook County,Census Tract 8041.06,2743,2624,119,1655,566,56,98,281,20,25,42,0,2240,384,436900.0,1806.0,16,788,1202,618,0.0061,0.3003,0.4581,0.2355
928,Illinois,Cook County,Census Tract 8041.08,2319,2175,144,104,0,72,279,383,418,1051,12,0,254,1921,,1786.0,195,1166,689,125,0.0897,0.5361,0.3168,0.0575
929,Illinois,Cook County,Census Tract 8041.09,1170,1145,25,804,108,0,0,44,51,163,0,0,974,171,523400.0,1202.0,68,242,618,217,0.0594,0.2114,0.5397,0.1895
930,Illinois,Cook County,Census Tract 8042.02,2931,2774,157,2241,207,30,77,14,14,348,0,0,2265,509,558900.0,2019.0,154,709,1240,671,0.0555,0.2556,0.447,0.2419
931,Illinois,Cook County,Census Tract 8042.03,1128,1111,17,1081,29,8,0,0,0,10,0,0,1101,10,934000.0,,0,109,435,567,0.0,0.0981,0.3915,0.5104
932,Illinois,Cook County,Census Tract 8042.04,1913,1857,56,1578,268,0,13,21,12,21,0,0,1568,289,701400.0,3011.0,30,642,698,487,0.0162,0.3457,0.3759,0.2623
933,Illinois,Cook County,Census Tract 8043.05,2765,2707,58,1692,509,59,42,404,0,59,0,0,2498,209,241900.0,1465.0,393,822,755,737,0.1452,0.3037,0.2789,0.2723
