,GEO_0,GEO_1,GEO_2,pop,LT18_0_disab,18to64_0_disab,GT64_0_disab,disable_pct
839,Illinois,Cook County,Census Tract 7707,2350,259,1407,448,0.10042553191489356
840,Illinois,Cook County,Census Tract 7708,5836,1245,3278,808,0.08653187114461958
841,Illinois,Cook County,Census Tract 7709.01,4918,863,2647,705,0.14294428629524192
842,Illinois,Cook County,Census Tract 7709.02,3911,872,2330,384,0.08309895167476344
843,Illinois,Cook County,Census Tract 8001,2354,697,1143,374,0.05947323704333052
844,Illinois,Cook County,Census Tract 8002,6347,1635,3327,1066,0.05025996533795496
845,Illinois,Cook County,Census Tract 8003,3391,1105,1654,354,0.08198171630787376
846,Illinois,Cook County,Census Tract 8004,3799,1289,1806,486,0.05738352197946828
847,Illinois,Cook County,Census Tract 8005,5264,1780,2363,797,0.06155015197568392
848,Illinois,Cook County,Census Tract 8006,2421,902,1170,284,0.026848409748038038
849,Illinois,Cook County,Census Tract 8007,4984,1696,2275,666,0.0696227929373997
850,Illinois,Cook County,Census Tract 8008,2322,386,1352,415,0.07278208440999134
851,Illinois,Cook County,Census Tract 8009,4371,1185,1987,747,0.10340883093113706
852,Illinois,Cook County,Census Tract 8010,5091,1312,2195,960,0.1225692398350029
853,Illinois,Cook County,Census Tract 8011,4961,1814,2470,566,0.022374521265873804
854,Illinois,Cook County,Census Tract 8012,3509,850,1461,711,0.1387859789113708
855,Illinois,Cook County,Census Tract 8013,4394,1242,2153,621,0.08602639963586711
856,Illinois,Cook County,Census Tract 8014,2886,810,1369,564,0.0495495495495496
857,Illinois,Cook County,Census Tract 8015,5865,1237,2990,1045,0.1011082693947144
858,Illinois,Cook County,Census Tract 8016.01,4446,785,2166,754,0.16666666666666663
859,Illinois,Cook County,Census Tract 8016.03,3429,806,1726,482,0.12102653834937305
860,Illinois,Cook County,Census Tract 8016.05,5607,1009,3062,1229,0.054752987337256975
861,Illinois,Cook County,Census Tract 8016.06,7172,1207,3802,1592,0.07961517010596764
862,Illinois,Cook County,Census Tract 8016.07,5903,1386,2978,1062,0.08080636964255461
863,Illinois,Cook County,Census Tract 8016.08,6195,1330,2360,1682,0.1328490718321227
864,Illinois,Cook County,Census Tract 8017.01,3469,930,1749,601,0.05448255981550876
865,Illinois,Cook County,Census Tract 8017.02,4950,1595,2303,714,0.06828282828282828
866,Illinois,Cook County,Census Tract 8018,6173,1238,3337,1163,0.07046816782763643
867,Illinois,Cook County,Census Tract 8019.01,4509,901,2053,1119,0.09669549789310272
868,Illinois,Cook County,Census Tract 8019.02,3747,1170,1874,500,0.054176674673071745
