,GEO_0,GEO_1,GEO_2,GEO_3,pop_total,white,black,indian,asian,pacific,other,multi,latino,white_pct,black_pct,indian_pct,asian_pct,pacific_pct,other_pct,multi_pct,latino_pct
1179,Kentucky,Pulaski County,Census Tract 9304.03,,2559,2307,23,1,29,0,5,68,126,0.9015240328253223,0.008987885892926924,0.00039077764751856197,0.011332551778038297,0.0,0.0019538882375928096,0.02657288003126221,0.0492379835873388
1180,Kentucky,Pulaski County,Census Tract 9304.04,,3401,3124,26,5,32,3,10,97,104,0.9185533666568656,0.007644810349897089,0.001470155836518671,0.009408997353719493,0.0008820935019112026,0.002940311673037342,0.028521023228462217,0.030579241399588356
1181,Kentucky,Pulaski County,Census Tract 9305.03,,3785,3478,31,9,35,0,13,136,83,0.91889035667107,0.008190224570673713,0.0023778071334214002,0.009247027741083224,0.0,0.0034346103038309117,0.03593130779392338,0.021928665785997357
1182,Kentucky,Pulaski County,Census Tract 9305.04,,3169,2837,38,13,117,0,14,76,74,0.895235089933733,0.011991164405175133,0.0041022404544020195,0.03692016408961818,0.0,0.004417797412432944,0.023982328810350267,0.02335121489428842
1183,Kentucky,Pulaski County,Census Tract 9305.05,,4127,3805,43,9,46,0,2,128,94,0.9219772231645262,0.010419190695420402,0.002180760843227526,0.011146110976496244,0.0,0.000484613520717228,0.031015265325902593,0.022776835473709716
1184,Kentucky,Pulaski County,Census Tract 9305.06,,2701,2338,84,8,29,0,2,91,149,0.8656053313587561,0.03109959274342836,0.002961865975564606,0.010736764161421697,0.0,0.0007404664938911515,0.03369122547204739,0.05516475379489078
1185,Kentucky,Pulaski County,Census Tract 9306,,4330,3757,161,19,16,1,6,160,210,0.8676674364896074,0.037182448036951504,0.004387990762124711,0.003695150115473441,0.00023094688221709007,0.0013856812933025404,0.03695150115473441,0.04849884526558892
1186,Kentucky,Pulaski County,Census Tract 9307,,4830,4297,98,10,36,2,12,189,186,0.889648033126294,0.020289855072463767,0.002070393374741201,0.007453416149068323,0.00041407867494824016,0.002484472049689441,0.0391304347826087,0.03850931677018633
1187,Kentucky,Pulaski County,Census Tract 9308.01,,3549,3114,46,11,11,0,10,152,205,0.8774302620456467,0.012961397576782193,0.0030994646379261764,0.0030994646379261764,0.0,0.002817695125387433,0.042828965905888985,0.057762750070442376
1188,Kentucky,Pulaski County,Census Tract 9308.02,,2533,2376,17,8,1,0,7,66,58,0.9380181602842479,0.006711409395973154,0.0031583103039873666,0.00039478878799842083,0.0,0.0027635215159889457,0.026056060007895777,0.02289774970390841
1189,Kentucky,Pulaski County,Census Tract 9309,,2640,2482,4,1,11,0,2,101,39,0.9401515151515152,0.0015151515151515152,0.0003787878787878788,0.004166666666666667,0.0,0.0007575757575757576,0.038257575757575754,0.014772727272727272
1190,Kentucky,Pulaski County,Census Tract 9310,,1620,1531,3,5,3,0,7,55,16,0.9450617283950618,0.001851851851851852,0.0030864197530864196,0.001851851851851852,0.0,0.004320987654320987,0.033950617283950615,0.009876543209876543
1191,Kentucky,Pulaski County,Census Tract 9311.01,,2775,2569,9,10,7,0,6,124,50,0.9257657657657657,0.003243243243243243,0.0036036036036036037,0.0025225225225225223,0.0,0.002162162162162162,0.044684684684684686,0.018018018018018018
1192,Kentucky,Pulaski County,Census Tract 9311.03,,1255,1188,3,1,0,0,4,51,8,0.9466135458167331,0.002390438247011952,0.0007968127490039841,0.0,0.0,0.0031872509960159364,0.04063745019920319,0.006374501992031873
1193,Kentucky,Pulaski County,Census Tract 9311.04,,1706,1613,1,6,4,0,4,55,23,0.9454865181711606,0.0005861664712778429,0.0035169988276670576,0.0023446658851113715,0.0,0.0023446658851113715,0.03223915592028136,0.013481828839390387
1194,Kentucky,Robertson County,Census Tract 9701,,2193,2106,6,3,7,0,0,52,19,0.960328317373461,0.0027359781121751026,0.0013679890560875513,0.0031919744642042863,0.0,0.0,0.023711810305517556,0.008663930688554491
1195,Kentucky,Rockcastle County,Census Tract 9501,,3081,2944,9,6,7,0,4,72,39,0.955533917559234,0.0029211295034079843,0.0019474196689386564,0.0022719896137617657,0.0,0.0012982797792924375,0.023369036027263874,0.012658227848101266
1196,Kentucky,Harlan County,Census Tract 9705,,1284,1230,4,0,0,0,0,41,9,0.9579439252336449,0.003115264797507788,0.0,0.0,0.0,0.0,0.031931464174454825,0.007009345794392523
1197,Kentucky,Harlan County,Census Tract 9706,,2712,2596,3,6,1,0,0,94,12,0.9572271386430679,0.0011061946902654867,0.0022123893805309734,0.0003687315634218289,0.0,0.0,0.03466076696165192,0.004424778761061947
1198,Kentucky,Harlan County,Census Tract 9707,,3611,3422,38,9,9,0,6,91,36,0.9476599279977845,0.010523400720022155,0.0024923843810578787,0.0024923843810578787,0.0,0.001661589587371919,0.025200775408474107,0.009969537524231515
1199,Kentucky,Harlan County,Census Tract 9708,,1111,984,36,3,13,0,3,58,14,0.8856885688568857,0.032403240324032405,0.0027002700270027003,0.011701170117011701,0.0,0.0027002700270027003,0.052205220522052204,0.012601260126012601
1200,Kentucky,Harlan County,Census Tract 9709,,4195,3799,143,10,36,0,12,133,62,0.9056019070321811,0.034088200238379024,0.0023837902264600714,0.008581644815256258,0.0,0.0028605482717520858,0.031704410011918954,0.014779499404052444
1201,Kentucky,Harlan County,Census Tract 9710,,4249,3986,88,8,4,0,12,116,35,0.9381030830783714,0.020710755471875734,0.0018827959519887032,0.0009413979759943516,0.0,0.002824193927983055,0.027300541303836197,0.008237232289950576
1202,Kentucky,Harlan County,Census Tract 9713,,2524,2445,7,3,1,0,0,53,15,0.9687004754358162,0.0027733755942947703,0.0011885895404120444,0.0003961965134706815,0.0,0.0,0.020998415213946117,0.005942947702060222
1203,Kentucky,Harrison County,Census Tract 9501,,2671,2498,0,8,0,0,5,128,32,0.9352302508423811,0.0,0.002995132909022838,0.0,0.0,0.0018719580681392737,0.04792212654436541,0.011980531636091352
1204,Kentucky,Harrison County,Census Tract 9502,,2390,2227,2,4,5,0,16,85,51,0.9317991631799163,0.0008368200836820083,0.0016736401673640166,0.0020920502092050207,0.0,0.0066945606694560665,0.03556485355648536,0.021338912133891212
1205,Kentucky,Harrison County,Census Tract 9503,,5713,5326,98,7,17,0,14,149,102,0.9322597584456502,0.017153859618414143,0.0012252756870295817,0.0029756695256432696,0.0,0.0024505513740591634,0.026080868195343953,0.01785401715385962
1206,Kentucky,Harrison County,Census Tract 9504,,3063,2709,108,2,6,0,1,129,108,0.8844270323212536,0.03525954946131244,0.000652954619653934,0.0019588638589618022,0.0,0.000326477309826967,0.04211557296767875,0.03525954946131244
1207,Kentucky,Harrison County,Census Tract 9505,,4855,4456,99,5,18,1,11,171,94,0.9178166838311019,0.0203913491246138,0.0010298661174047373,0.0037075180226570545,0.00020597322348094748,0.0022657054582904223,0.03522142121524202,0.019361483007209062
1208,Kentucky,Hart County,Census Tract 9701,,1939,1814,4,4,2,0,6,74,35,0.9355337802991233,0.0020629190304280558,0.0020629190304280558,0.0010314595152140279,0.0,0.0030943785456420837,0.038164002062919034,0.018050541516245487
1209,Kentucky,Hart County,Census Tract 9702,,3161,2968,45,12,11,0,3,74,48,0.9389433723505219,0.014236001265422335,0.0037962670041126224,0.0034799114204365706,0.0,0.0009490667510281556,0.02341031319202784,0.01518506801645049
1210,Kentucky,Hart County,Census Tract 9703.01,,1574,1506,1,0,2,0,0,46,19,0.9567979669631512,0.0006353240152477764,0.0,0.0012706480304955528,0.0,0.0,0.029224904701397714,0.01207115628970775
1211,Kentucky,Hart County,Census Tract 9703.02,,3633,3289,158,0,11,0,0,106,69,0.9053124139829342,0.043490228461326726,0.0,0.0030278007156619873,0.0,0.0,0.02917698871456097,0.018992568125516102
1212,Kentucky,Hart County,Census Tract 9704,,5061,4286,385,12,18,2,20,232,106,0.8468682078640585,0.07607192254495158,0.0023710729104919974,0.0035566093657379964,0.00039517881841533294,0.003951788184153329,0.04584074293617862,0.020944477376012644
1213,Kentucky,Hart County,Census Tract 9705,,3920,3629,112,5,1,4,1,111,57,0.925765306122449,0.02857142857142857,0.0012755102040816326,0.00025510204081632655,0.0010204081632653062,0.00025510204081632655,0.028316326530612244,0.014540816326530611
1214,Kentucky,Henderson County,Census Tract 201.01,,1645,1230,242,3,2,0,17,87,64,0.7477203647416414,0.14711246200607903,0.00182370820668693,0.0012158054711246201,0.0,0.01033434650455927,0.05288753799392097,0.038905775075987845
1215,Kentucky,Rockcastle County,Census Tract 9502.01,,2997,2839,11,2,2,0,6,104,33,0.9472806139472806,0.003670337003670337,0.000667334000667334,0.000667334000667334,0.0,0.002002002002002002,0.03470136803470137,0.011011011011011011
1216,Kentucky,Rockcastle County,Census Tract 9502.02,,3787,3572,22,12,15,0,8,115,43,0.9432268286242408,0.005809347768682334,0.0031687351465540005,0.003960918933192501,0.0,0.002112490097702667,0.030367045154475837,0.011354634275151836
1217,Kentucky,Rockcastle County,Census Tract 9503,,3880,3745,10,11,1,0,0,74,39,0.9652061855670103,0.002577319587628866,0.0028350515463917525,0.0002577319587628866,0.0,0.0,0.01907216494845361,0.010051546391752578
1218,Kentucky,Rockcastle County,Census Tract 9504,,2292,2216,0,2,3,0,6,47,18,0.9668411867364747,0.0,0.0008726003490401396,0.0013089005235602095,0.0,0.002617801047120419,0.02050610820244328,0.007853403141361256
1219,Kentucky,Rowan County,Census Tract 9501,,5965,5599,35,11,41,0,11,165,103,0.9386420787929589,0.00586756077116513,0.0018440905280804694,0.006873428331936295,0.0,0.0018440905280804694,0.027661357921207042,0.01726739312657167
1220,Kentucky,Rowan County,Census Tract 9502.01,,3601,3373,24,5,16,0,4,91,88,0.9366842543737851,0.006664815329075257,0.0013885031935573452,0.004443210219383505,0.0,0.0011108025548458762,0.02527075812274368,0.024437656206609277
1221,Kentucky,Rowan County,Census Tract 9502.02,,5687,5036,197,2,64,1,82,117,188,0.885528398100932,0.034640407947951465,0.0003516792685071215,0.011253736592227889,0.00017583963425356076,0.014418850008791981,0.020573237207666607,0.03305785123966942
1222,Kentucky,Rowan County,Census Tract 9503.01,,2606,2334,88,1,26,0,6,100,51,0.8956254796623178,0.03376822716807368,0.0003837298541826554,0.009976976208749041,0.0,0.0023023791250959325,0.03837298541826554,0.019570222563315427
1223,Kentucky,Rowan County,Census Tract 9503.02,,2897,2710,23,11,2,3,1,91,56,0.9354504659993096,0.007939247497411116,0.0037970314118053157,0.0006903693476009665,0.0010355540214014498,0.00034518467380048324,0.03141180531584398,0.019330341732827064
1224,Kentucky,Rowan County,Census Tract 9504,,3906,3721,5,2,8,1,1,113,55,0.952636968766001,0.0012800819252432156,0.0005120327700972862,0.002048131080389145,0.0002560163850486431,0.0002560163850486431,0.028929851510496672,0.01408090117767537
1225,Kentucky,Russell County,Census Tract 9601.01,,3723,3370,11,5,36,0,6,61,234,0.9051839914047811,0.0029546065001343,0.0013430029546065002,0.009669621273166801,0.0,0.0016116035455278,0.016384636046199302,0.06285253827558421
1226,Kentucky,Russell County,Census Tract 9601.02,,5495,4926,33,29,41,1,6,125,334,0.8964513193812557,0.006005459508644222,0.005277525022747953,0.00746132848043676,0.00018198362147406734,0.001091901728844404,0.022747952684258416,0.06078252957233849
1227,Kentucky,Russell County,Census Tract 9602,,1512,1447,6,11,0,0,1,28,19,0.957010582010582,0.003968253968253968,0.007275132275132275,0.0,0.0,0.0006613756613756613,0.018518518518518517,0.012566137566137565
1228,Kentucky,Russell County,Census Tract 9603,,3975,3658,53,10,18,2,8,129,97,0.920251572327044,0.013333333333333334,0.0025157232704402514,0.004528301886792453,0.0005031446540880503,0.002012578616352201,0.03245283018867925,0.02440251572327044
1229,Kentucky,Russell County,Census Tract 9604,,3286,3096,10,3,9,0,2,69,97,0.9421789409616556,0.0030432136335970784,0.0009129640900791236,0.002738892270237371,0.0,0.0006086427267194157,0.020998174071819843,0.02951917224589166
1230,Kentucky,Spencer County,Census Tract 801.03,,2129,1971,16,1,10,0,2,96,33,0.9257867543447628,0.007515265382808831,0.0004697040864255519,0.004697040864255519,0.0,0.0009394081728511038,0.04509159229685298,0.015500234852043212
1231,Kentucky,Simpson County,Census Tract 9704.02,,2621,2147,203,14,7,0,15,126,109,0.819152995040061,0.07745135444486836,0.00534147272033575,0.002670736360167875,0.0,0.005723006486074018,0.04807325448302175,0.04158718046547119
1232,Kentucky,Spencer County,Census Tract 801.01,,4830,4388,81,11,29,6,3,205,107,0.9084886128364389,0.016770186335403725,0.002277432712215321,0.006004140786749482,0.0012422360248447205,0.0006211180124223603,0.042443064182194616,0.02215320910973085
1233,Kentucky,Spencer County,Census Tract 801.02,,6237,5654,104,7,36,3,12,242,179,0.9065255731922398,0.016674683341350006,0.001122334455667789,0.005772005772005772,0.000481000481000481,0.001924001924001924,0.03880070546737213,0.028699695366362032
1234,Kentucky,Spencer County,Census Tract 802,,6294,5751,96,13,15,3,13,272,131,0.9137273593898951,0.015252621544327931,0.002065459167461074,0.0023832221163012394,0.00047664442326024784,0.002065459167461074,0.04321576104226247,0.02081347314903082
1235,Kentucky,Taylor County,Census Tract 9201,,2697,2535,15,1,3,1,8,67,67,0.9399332591768632,0.0055617352614015575,0.0003707823507601038,0.0011123470522803114,0.0003707823507601038,0.0029662588060808304,0.024842417500926955,0.024842417500926955
1236,Kentucky,Taylor County,Census Tract 9202,,3096,2923,33,0,14,1,4,66,55,0.9441214470284238,0.01065891472868217,0.0,0.004521963824289405,0.00032299741602067185,0.0012919896640826874,0.02131782945736434,0.01776485788113695
1237,Kentucky,Taylor County,Census Tract 9203,,4752,4050,256,2,78,3,12,186,165,0.8522727272727273,0.05387205387205387,0.00042087542087542086,0.016414141414141416,0.0006313131313131314,0.0025252525252525255,0.039141414141414144,0.034722222222222224
1238,Kentucky,Taylor County,Census Tract 9204.01,,4468,3524,438,12,119,5,48,165,157,0.7887197851387645,0.09803043867502238,0.0026857654431512983,0.026633840644583705,0.0011190689346463742,0.010743061772605193,0.03692927484333035,0.03513876454789615
1239,Kentucky,Taylor County,Census Tract 9204.02,,3900,3418,165,0,20,0,13,172,112,0.8764102564102564,0.04230769230769231,0.0,0.005128205128205128,0.0,0.0033333333333333335,0.0441025641025641,0.028717948717948718
1240,Kentucky,Taylor County,Census Tract 9205.01,,2911,2675,64,5,8,0,8,94,57,0.9189282033665407,0.02198557196839574,0.0017176228100309172,0.0027481964960494676,0.0,0.0027481964960494676,0.03229130882858124,0.019580900034352457
1241,Kentucky,Taylor County,Census Tract 9205.02,,4199,3599,281,6,2,0,17,187,107,0.8571088354370088,0.06692069540366755,0.0014289116456299119,0.0004763038818766373,0.0,0.004048582995951417,0.044534412955465584,0.025482257680400095
1242,Kentucky,Todd County,Census Tract 9501,,2899,2728,5,4,4,3,2,80,73,0.9410141428078648,0.0017247326664367024,0.0013797861331493618,0.0013797861331493618,0.0010348395998620215,0.0006898930665746809,0.027595722662987238,0.025181096929975853
1243,Kentucky,Todd County,Census Tract 9502,,5437,4593,361,4,3,1,24,186,265,0.8447673349273497,0.06639691006069523,0.0007356998344675372,0.000551774875850653,0.0001839249586168843,0.004414199006805224,0.03421004230274048,0.04874011403347434
1244,Kentucky,Todd County,Census Tract 9503,,2457,1654,458,6,13,2,15,142,167,0.6731786731786732,0.18640618640618642,0.002442002442002442,0.005291005291005291,0.000814000814000814,0.006105006105006105,0.057794057794057795,0.06796906796906797
1245,Kentucky,Todd County,Census Tract 9504,,1450,1259,56,0,2,0,0,40,93,0.8682758620689656,0.038620689655172416,0.0,0.001379310344827586,0.0,0.0,0.027586206896551724,0.06413793103448276
1246,Kentucky,Trigg County,Census Tract 9701,,2674,2403,136,5,2,0,1,77,50,0.8986537023186237,0.050860134629768135,0.0018698578908002991,0.0007479431563201197,0.0,0.00037397157816005983,0.028795811518324606,0.018698578908002993
1247,Kentucky,Trigg County,Census Tract 9702.01,,2914,2173,528,10,8,0,5,127,63,0.7457103637611531,0.18119423472889498,0.0034317089910775567,0.002745367192862045,0.0,0.0017158544955387784,0.043582704186684966,0.021619766643788608
1248,Kentucky,Trigg County,Census Tract 9702.02,,3798,3340,205,8,12,4,17,139,73,0.8794102159031069,0.05397577672459189,0.00210637177461822,0.00315955766192733,0.00105318588730911,0.004476040021063717,0.03659820958399158,0.019220642443391257
1249,Kentucky,Trigg County,Census Tract 9703.01,,2647,2448,51,6,1,1,5,64,71,0.9248205515678126,0.01926709482432943,0.0022667170381564035,0.00037778617302606723,0.00037778617302606723,0.0018889308651303363,0.024178315073668303,0.026822818284850773
1250,Kentucky,Trigg County,Census Tract 9703.02,,2023,1838,30,5,4,0,6,82,58,0.9085516559565002,0.014829461196243203,0.002471576866040534,0.001977261492832427,0.0,0.002965892239248641,0.040533860603064756,0.028670291646070194
1251,Kentucky,Trigg County,Census Tract 9801,,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1252,Kentucky,Trigg County,Census Tract 9802,,4,0,0,0,0,1,0,2,1,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25
1253,Kentucky,Trimble County,Census Tract 1001,,3190,2998,2,13,13,3,1,95,65,0.9398119122257054,0.0006269592476489029,0.0040752351097178684,0.0040752351097178684,0.0009404388714733542,0.00031347962382445143,0.029780564263322883,0.02037617554858934
1254,Kentucky,Trimble County,Census Tract 1002,,5284,4916,26,16,14,1,7,177,127,0.9303557910673732,0.004920514761544285,0.003028009084027252,0.0026495079485238456,0.00018925056775170325,0.0013247539742619228,0.03349735049205148,0.024034822104466315
1255,Kentucky,Union County,Census Tract 9501,,1670,1535,56,6,0,0,6,44,23,0.9191616766467066,0.033532934131736525,0.003592814371257485,0.0,0.0,0.003592814371257485,0.026347305389221556,0.013772455089820359
1256,Kentucky,Union County,Census Tract 9502.01,,4806,3924,531,8,28,0,14,225,76,0.8164794007490637,0.1104868913857678,0.0016645859342488557,0.005826050769870994,0.0,0.002913025384935497,0.04681647940074907,0.01581356637536413
1257,Kentucky,Union County,Census Tract 9502.02,,2720,2288,288,4,1,0,10,83,46,0.8411764705882353,0.10588235294117647,0.0014705882352941176,0.0003676470588235294,0.0,0.003676470588235294,0.03051470588235294,0.016911764705882352
1258,Kentucky,Union County,Census Tract 9503,,4472,4055,154,9,3,1,9,198,43,0.9067531305903399,0.03443649373881932,0.002012522361359571,0.0006708407871198568,0.00022361359570661896,0.002012522361359571,0.04427549194991055,0.009615384615384616
1259,Kentucky,Warren County,Census Tract 101,,2755,1993,366,9,92,1,12,125,157,0.7234119782214156,0.13284936479128856,0.003266787658802178,0.033393829401088926,0.0003629764065335753,0.004355716878402904,0.045372050816696916,0.05698729582577133
1260,Kentucky,Warren County,Census Tract 102,,3524,1486,1258,6,143,6,18,190,417,0.4216799091940976,0.3569807037457435,0.00170261066969353,0.0405788876276958,0.00170261066969353,0.00510783200908059,0.05391600454029512,0.11833144154370034
1261,Kentucky,Warren County,Census Tract 103,,4503,2171,937,8,112,0,15,190,1070,0.4821230290917166,0.2080834998889629,0.0017765933821896514,0.02487230735065512,0.0,0.0033311125916055963,0.04219409282700422,0.23761936486786586
1262,Kentucky,Warren County,Census Tract 104,,4168,3157,553,4,112,3,23,159,157,0.7574376199616123,0.1326775431861804,0.0009596928982725527,0.026871401151631478,0.0007197696737044146,0.005518234165067178,0.03814779270633397,0.037667946257197694
1263,Kentucky,Warren County,Census Tract 105,,2271,1926,128,3,27,6,4,82,95,0.8480845442536328,0.05636283575517393,0.001321003963011889,0.011889035667107,0.002642007926023778,0.0017613386173491853,0.0361074416556583,0.041831792162043156
1264,Kentucky,Warren County,Census Tract 106,,4302,3160,396,7,124,94,12,217,292,0.7345420734542073,0.09205020920502092,0.0016271501627150163,0.02882380288238029,0.02185030218503022,0.002789400278940028,0.050441655044165506,0.06787540678754068
1265,Kentucky,Warren County,Census Tract 107.01,,5422,3551,370,12,840,57,19,189,384,0.6549243821468093,0.0682405016599041,0.0022132054592401327,0.1549243821468093,0.01051272593139063,0.0035042419771302105,0.034857985983032094,0.07082257469568425
1266,Kentucky,Warren County,Census Tract 107.02,,6647,3903,545,18,1448,74,39,265,355,0.5871821874529863,0.08199187603430119,0.002707988566270498,0.21784263577553784,0.011132841883556491,0.005867308560252746,0.03986760944787122,0.05340755227922371
1267,Kentucky,Warren County,Census Tract 108.01,,3984,3113,265,10,134,24,23,147,268,0.7813755020080321,0.0665160642570281,0.0025100401606425703,0.033634538152610444,0.006024096385542169,0.0057730923694779114,0.036897590361445784,0.06726907630522089
1268,Kentucky,Warren County,Census Tract 108.02,,8708,7100,329,7,634,0,33,298,307,0.8153422140560405,0.03778135048231511,0.0008038585209003215,0.0728066146072577,0.0,0.00378961874138723,0.03422140560404226,0.035254937988056956
1269,Kentucky,Perry County,Census Tract 9705.01,,3170,3022,31,9,12,0,2,73,21,0.9533123028391167,0.009779179810725552,0.0028391167192429023,0.0037854889589905363,0.0,0.0006309148264984228,0.02302839116719243,0.006624605678233439
1270,Kentucky,Perry County,Census Tract 9705.02,,2461,2206,70,2,71,0,6,88,18,0.8963835839089801,0.028443722064201545,0.0008126777732629012,0.028850060950832996,0.0,0.002438033319788704,0.035757822023567656,0.007314099959366111
1271,Kentucky,Perry County,Census Tract 9706.01,,2095,2005,22,5,1,0,0,52,10,0.9570405727923628,0.010501193317422435,0.002386634844868735,0.00047732696897374703,0.0,0.0,0.024821002386634844,0.00477326968973747
1272,Kentucky,Perry County,Census Tract 9706.02,,2595,2166,165,4,50,0,12,162,36,0.8346820809248555,0.06358381502890173,0.0015414258188824663,0.019267822736030827,0.0,0.004624277456647399,0.06242774566473988,0.013872832369942197
1273,Kentucky,Perry County,Census Tract 9707,,1884,1808,11,1,10,0,0,50,4,0.9596602972399151,0.00583864118895966,0.0005307855626326964,0.005307855626326964,0.0,0.0,0.02653927813163482,0.0021231422505307855
1274,Kentucky,Perry County,Census Tract 9708,,3174,3050,3,10,0,0,2,96,13,0.9609325771896661,0.000945179584120983,0.00315059861373661,0.0,0.0,0.000630119722747322,0.030245746691871456,0.004095778197857593
1275,Kentucky,Perry County,Census Tract 9709,,1584,1535,0,1,4,0,0,39,5,0.9690656565656566,0.0,0.0006313131313131314,0.0025252525252525255,0.0,0.0,0.02462121212121212,0.0031565656565656565
1276,Kentucky,Perry County,Census Tract 9710,,4213,4060,7,5,17,1,4,86,33,0.963683835746499,0.001661523854735343,0.0011868027533823878,0.004035129361500119,0.00023736055067647758,0.0009494422027059103,0.02041300735817707,0.007832898172323759
1277,Kentucky,Pike County,Census Tract 9301,,2816,2719,6,2,3,0,3,60,23,0.9655539772727273,0.002130681818181818,0.0007102272727272727,0.001065340909090909,0.0,0.001065340909090909,0.02130681818181818,0.008167613636363636
1278,Kentucky,Pike County,Census Tract 9302.01,,2991,2749,23,3,59,0,14,90,53,0.9190906051487797,0.007689735874289535,0.0010030090270812437,0.01972584419926446,0.0,0.004680708793045804,0.03009027081243731,0.017719826145101973
1279,Kentucky,Pike County,Census Tract 9302.02,,3080,2869,15,5,51,0,1,67,72,0.9314935064935065,0.00487012987012987,0.0016233766233766235,0.016558441558441557,0.0,0.0003246753246753247,0.021753246753246754,0.023376623376623377
1280,Kentucky,Pike County,Census Tract 9303.01,,2138,1757,135,8,63,5,12,74,84,0.8217960710944808,0.06314312441534144,0.0037418147801683817,0.029466791393826006,0.0023386342376052385,0.005612722170252572,0.03461178671655753,0.03928905519176801
1281,Kentucky,Pike County,Census Tract 9303.02,,1878,1603,114,4,17,2,3,60,75,0.8535676251331203,0.06070287539936102,0.002129925452609159,0.009052183173588925,0.0010649627263045794,0.001597444089456869,0.03194888178913738,0.039936102236421724
1282,Kentucky,Pike County,Census Tract 9304,,3014,2824,35,1,40,0,2,59,53,0.9369608493696084,0.011612475116124751,0.00033178500331785003,0.013271400132714002,0.0,0.0006635700066357001,0.019575315195753153,0.017584605175846053
1283,Kentucky,Pike County,Census Tract 9305,,2614,2435,21,6,34,0,0,80,38,0.931522570772762,0.008033664881407804,0.0022953328232593728,0.013006885998469778,0.0,0.0,0.030604437643458302,0.014537107880642693
1284,Kentucky,Pike County,Census Tract 9306,,3350,3248,17,2,2,0,1,64,16,0.9695522388059702,0.005074626865671642,0.0005970149253731343,0.0005970149253731343,0.0,0.00029850746268656717,0.0191044776119403,0.004776119402985075
1285,Kentucky,Pike County,Census Tract 9307,,2193,2122,0,2,5,0,0,48,16,0.967624259005928,0.0,0.0009119927040583675,0.002279981760145919,0.0,0.0,0.02188782489740082,0.00729594163246694
1286,Kentucky,Pike County,Census Tract 9308,,2858,2771,2,0,2,0,2,72,9,0.9695591322603219,0.0006997900629811056,0.0,0.0006997900629811056,0.0,0.0006997900629811056,0.025192442267319804,0.0031490552834149755
1287,Kentucky,Pike County,Census Tract 9309,,1829,1788,10,0,1,0,2,19,9,0.9775833788955713,0.005467468562055768,0.0,0.0005467468562055768,0.0,0.0010934937124111536,0.01038819026790596,0.004920721705850191
1288,Kentucky,Pike County,Census Tract 9310,,1950,1892,4,3,0,0,1,35,15,0.9702564102564103,0.0020512820512820513,0.0015384615384615385,0.0,0.0,0.0005128205128205128,0.017948717948717947,0.007692307692307693
1289,Kentucky,Pike County,Census Tract 9311.01,,1935,1866,6,0,19,0,2,15,27,0.9643410852713178,0.0031007751937984496,0.0,0.009819121447028423,0.0,0.0010335917312661498,0.007751937984496124,0.013953488372093023
1290,Kentucky,Pike County,Census Tract 9311.02,,2358,2293,5,2,3,0,1,45,9,0.972434266327396,0.0021204410517387615,0.0008481764206955047,0.001272264631043257,0.0,0.00042408821034775233,0.019083969465648856,0.003816793893129771
1291,Kentucky,Pike County,Census Tract 9312,,3726,3577,0,2,3,0,8,90,46,0.9600107353730543,0.0,0.0005367686527106817,0.0008051529790660225,0.0,0.0021470746108427268,0.024154589371980676,0.012345679012345678
1292,Kentucky,Pike County,Census Tract 9313,,2478,2393,0,4,3,1,4,66,7,0.9656981436642453,0.0,0.0016142050040355124,0.0012106537530266344,0.0004035512510088781,0.0016142050040355124,0.026634382566585957,0.002824858757062147
1293,Kentucky,Pike County,Census Tract 9314,,2664,2492,22,7,41,0,15,56,31,0.9354354354354354,0.008258258258258258,0.002627627627627628,0.01539039039039039,0.0,0.00563063063063063,0.021021021021021023,0.011636636636636636
1294,Kentucky,Pike County,Census Tract 9315,,3743,3534,43,5,8,0,2,125,26,0.9441624365482234,0.011488111140796153,0.0013358268768367619,0.0021373230029388193,0.0,0.0005343307507347048,0.03339567192091905,0.006946299759551162
1295,Kentucky,Pike County,Census Tract 9316,,1478,1417,4,0,7,0,4,33,13,0.9587280108254398,0.0027063599458728013,0.0,0.004736129905277402,0.0,0.0027063599458728013,0.022327469553450607,0.008795669824086604
1296,Kentucky,Pike County,Census Tract 9317,,3858,3755,8,7,4,0,6,52,26,0.9733022291342665,0.002073613271124935,0.0018144116122343183,0.0010368066355624676,0.0,0.0015552099533437014,0.01347848626231208,0.00673924313115604
1297,Kentucky,Pike County,Census Tract 9318,,2905,2803,8,2,3,3,0,49,37,0.9648881239242685,0.002753872633390706,0.0006884681583476765,0.0010327022375215145,0.0010327022375215145,0.0,0.016867469879518072,0.012736660929432014
1298,Kentucky,Pike County,Census Tract 9319,,2813,2728,7,3,1,0,9,55,10,0.9697831496622823,0.002488446498400284,0.001066477070742979,0.00035549235691432633,0.0,0.003199431212228937,0.01955207963028795,0.0035549235691432635
1299,Kentucky,Powell County,Census Tract 9701.01,,1992,1916,0,0,1,0,5,45,25,0.9618473895582329,0.0,0.0,0.000502008032128514,0.0,0.0025100401606425703,0.022590361445783132,0.012550200803212851
1300,Kentucky,Powell County,Census Tract 9701.02,,4742,4500,27,11,18,0,17,88,81,0.9489666807254323,0.005693800084352594,0.002319696330662168,0.003795866722901729,0.0,0.0035849852382960775,0.018557570645297342,0.017081400253057783
