,GEO_0,GEO_1,GEO_2,GEO_3,median_HH_income,per_capita_income,gini_index,pop_FPL_total,pop_FPL_LT50,pop_FPL_50_99,below_poverty_pct
1051,Kentucky,Floyd County,Census Tract 9210.01,Block Group 2,52303.0,32980.0,,808,2,162,0.203
1052,Kentucky,Floyd County,Census Tract 9210.01,Block Group 3,35029.0,22832.0,,604,47,115,0.2682
1053,Kentucky,Floyd County,Census Tract 9210.02,Block Group 1,61331.0,33560.0,,1219,221,116,0.2765
1054,Kentucky,Floyd County,Census Tract 9210.02,Block Group 2,57153.0,26859.0,,691,76,0,0.11
1055,Kentucky,Floyd County,Census Tract 9210.02,Block Group 3,64659.0,34575.0,,1454,150,12,0.1114
1056,Kentucky,Franklin County,Census Tract 701.01,Block Group 1,26986.0,17745.0,,2048,90,379,0.229
1057,Kentucky,Franklin County,Census Tract 701.01,Block Group 2,58363.0,32561.0,,664,14,152,0.25
1058,Kentucky,Franklin County,Census Tract 701.01,Block Group 3,54000.0,40655.0,,382,15,16,0.0812
1059,Kentucky,Franklin County,Census Tract 701.02,Block Group 1,74653.0,27842.0,,1540,134,208,0.2221
1060,Kentucky,Franklin County,Census Tract 701.02,Block Group 2,87375.0,45850.0,,737,108,7,0.156
1061,Kentucky,Franklin County,Census Tract 701.02,Block Group 3,60557.0,44279.0,,1324,17,168,0.1397
1062,Kentucky,Franklin County,Census Tract 704.01,Block Group 1,84167.0,34527.0,,1609,11,147,0.0982
1063,Kentucky,Franklin County,Census Tract 704.01,Block Group 2,67813.0,47944.0,,1255,11,104,0.0916
1064,Kentucky,Franklin County,Census Tract 704.03,Block Group 1,66875.0,45137.0,,979,13,112,0.1277
1065,Kentucky,Franklin County,Census Tract 704.03,Block Group 2,,29331.0,,580,70,27,0.1672
1066,Kentucky,Franklin County,Census Tract 704.04,Block Group 1,19973.0,53554.0,,960,47,201,0.2583
1067,Kentucky,Franklin County,Census Tract 704.04,Block Group 2,71056.0,31549.0,,1445,64,281,0.2388
1068,Kentucky,Franklin County,Census Tract 704.05,Block Group 1,52216.0,42732.0,,1411,5,142,0.1042
1069,Kentucky,Franklin County,Census Tract 704.05,Block Group 2,116667.0,65556.0,,603,0,0,0.0
1070,Kentucky,Franklin County,Census Tract 705,Block Group 1,49149.0,52645.0,,750,125,41,0.2213
1071,Kentucky,Franklin County,Census Tract 705,Block Group 2,50036.0,28952.0,,1435,284,262,0.3805
1072,Kentucky,Franklin County,Census Tract 706.01,Block Group 1,46302.0,17790.0,,1073,37,98,0.1258
1073,Kentucky,Franklin County,Census Tract 706.02,Block Group 1,61688.0,34004.0,,650,110,23,0.2046
1074,Kentucky,Franklin County,Census Tract 706.02,Block Group 2,56467.0,24593.0,,1395,99,7,0.076
1075,Kentucky,Franklin County,Census Tract 707.03,Block Group 1,93295.0,55845.0,,1016,0,58,0.0571
1076,Kentucky,Franklin County,Census Tract 707.03,Block Group 2,102990.0,48670.0,,1552,21,13,0.0219
1077,Kentucky,Franklin County,Census Tract 707.04,Block Group 1,64336.0,35750.0,,706,20,4,0.034
1078,Kentucky,Franklin County,Census Tract 707.04,Block Group 2,61212.0,46833.0,,1083,56,61,0.108
1079,Kentucky,Franklin County,Census Tract 707.05,Block Group 1,137768.0,66544.0,,1279,0,19,0.0149
1080,Kentucky,Franklin County,Census Tract 707.05,Block Group 2,162222.0,63743.0,,1426,0,42,0.0295
1081,Kentucky,Franklin County,Census Tract 707.06,Block Group 1,69231.0,59850.0,,905,31,25,0.0619
1082,Kentucky,Franklin County,Census Tract 707.06,Block Group 2,86042.0,74947.0,,588,26,0,0.0442
1083,Kentucky,Franklin County,Census Tract 707.06,Block Group 3,78162.0,40795.0,,1275,37,80,0.0918
1084,Kentucky,Franklin County,Census Tract 708.01,Block Group 1,51250.0,41226.0,,1360,76,103,0.1316
1085,Kentucky,Franklin County,Census Tract 708.01,Block Group 2,80313.0,30239.0,,1476,0,80,0.0542
1086,Kentucky,Franklin County,Census Tract 708.02,Block Group 1,73207.0,39671.0,,1016,43,55,0.0965
1087,Kentucky,Franklin County,Census Tract 708.02,Block Group 2,99107.0,43199.0,,875,25,0,0.0286
1088,Kentucky,Franklin County,Census Tract 710.01,Block Group 1,99596.0,31507.0,,1404,53,12,0.0463
1089,Kentucky,Franklin County,Census Tract 710.01,Block Group 2,81563.0,66433.0,,820,0,0,0.0
1090,Kentucky,Franklin County,Census Tract 710.01,Block Group 3,76935.0,31610.0,,1101,57,12,0.0627
1091,Kentucky,Franklin County,Census Tract 710.02,Block Group 1,73571.0,28836.0,,1269,102,0,0.0804
1092,Kentucky,Franklin County,Census Tract 710.02,Block Group 2,89355.0,49973.0,,1105,22,41,0.057
1093,Kentucky,Franklin County,Census Tract 711.01,Block Group 1,51111.0,25228.0,,1207,15,76,0.0754
1094,Kentucky,Franklin County,Census Tract 711.01,Block Group 2,53776.0,35062.0,,788,96,108,0.2589
1095,Kentucky,Franklin County,Census Tract 711.01,Block Group 3,48553.0,38023.0,,295,24,10,0.1153
1096,Kentucky,Franklin County,Census Tract 711.02,Block Group 1,47115.0,37639.0,,1352,87,70,0.1161
1097,Kentucky,Franklin County,Census Tract 711.02,Block Group 2,61368.0,37522.0,,875,30,141,0.1954
1098,Kentucky,Franklin County,Census Tract 711.02,Block Group 3,112866.0,55733.0,,1334,45,43,0.066
1099,Kentucky,Franklin County,Census Tract 712,Block Group 1,,23279.0,,268,31,21,0.194
1100,Kentucky,Franklin County,Census Tract 712,Block Group 2,25262.0,18344.0,,938,283,65,0.371
1101,Kentucky,Franklin County,Census Tract 712,Block Group 3,,30314.0,,1961,618,263,0.4493
1102,Kentucky,Fulton County,Census Tract 9601,Block Group 1,56681.0,27074.0,,870,0,67,0.077
1103,Kentucky,Fulton County,Census Tract 9601,Block Group 2,39018.0,27851.0,,600,5,38,0.0717
1104,Kentucky,Fulton County,Census Tract 9601,Block Group 3,37500.0,22695.0,,422,3,58,0.1445
1105,Kentucky,Fulton County,Census Tract 9601,Block Group 4,37500.0,20195.0,,621,101,42,0.2303
1106,Kentucky,Fulton County,Census Tract 9601,Block Group 5,35592.0,16782.0,,1217,414,83,0.4084
1107,Kentucky,Fulton County,Census Tract 9602,Block Group 1,45559.0,29294.0,,479,0,40,0.0835
1108,Kentucky,Fulton County,Census Tract 9602,Block Group 2,,13433.0,,535,220,52,0.5084
1109,Kentucky,Fulton County,Census Tract 9602,Block Group 3,,18283.0,,551,141,68,0.3793
1110,Kentucky,Fulton County,Census Tract 9602,Block Group 4,,20493.0,,602,0,0,0.0
1111,Kentucky,Gallatin County,Census Tract 9601.02,Block Group 1,75114.0,40715.0,,1248,135,79,0.1715
1112,Kentucky,Gallatin County,Census Tract 9601.02,Block Group 2,65917.0,30071.0,,1081,83,73,0.1443
1113,Kentucky,Gallatin County,Census Tract 9601.03,Block Group 1,58618.0,28692.0,,969,78,50,0.1321
1114,Kentucky,Gallatin County,Census Tract 9601.03,Block Group 2,70114.0,36693.0,,1344,109,16,0.093
1115,Kentucky,Gallatin County,Census Tract 9601.04,Block Group 1,61852.0,37081.0,,1699,106,89,0.1148
1116,Kentucky,Gallatin County,Census Tract 9601.04,Block Group 2,54773.0,23298.0,,1301,7,105,0.0861
1117,Kentucky,Gallatin County,Census Tract 9601.04,Block Group 3,62411.0,29270.0,,1033,149,119,0.2594
1118,Kentucky,Garrard County,Census Tract 9701.01,Block Group 1,76395.0,24056.0,,1768,30,141,0.0967
1119,Kentucky,Garrard County,Census Tract 9701.01,Block Group 2,50948.0,35390.0,,1284,29,34,0.0491
1120,Kentucky,Garrard County,Census Tract 9701.02,Block Group 1,71733.0,40026.0,,747,0,0,0.0
1121,Kentucky,Garrard County,Census Tract 9701.02,Block Group 2,86196.0,45966.0,,792,0,13,0.0164
1122,Kentucky,Garrard County,Census Tract 9701.02,Block Group 3,82385.0,33215.0,,1632,101,20,0.0741
1123,Kentucky,Garrard County,Census Tract 9702.01,Block Group 1,49375.0,23894.0,,402,85,116,0.5
1124,Kentucky,Garrard County,Census Tract 9702.01,Block Group 2,69423.0,27522.0,,1428,203,145,0.2437
1125,Kentucky,Garrard County,Census Tract 9702.01,Block Group 3,70727.0,46733.0,,834,78,0,0.0935
1126,Kentucky,Garrard County,Census Tract 9702.02,Block Group 1,70958.0,36949.0,,1440,14,164,0.1236
1127,Kentucky,Garrard County,Census Tract 9703,Block Group 1,40814.0,23004.0,,885,181,135,0.3571
1128,Kentucky,Garrard County,Census Tract 9703,Block Group 2,47500.0,20025.0,,1050,80,152,0.221
1129,Kentucky,Garrard County,Census Tract 9703,Block Group 3,38191.0,23223.0,,1571,119,98,0.1381
1130,Kentucky,Garrard County,Census Tract 9704,Block Group 1,66875.0,26205.0,,1291,93,175,0.2076
1131,Kentucky,Garrard County,Census Tract 9704,Block Group 2,63917.0,35903.0,,1475,113,157,0.1831
1132,Kentucky,Garrard County,Census Tract 9704,Block Group 3,39821.0,18987.0,,795,215,80,0.3711
1133,Kentucky,Grant County,Census Tract 9201.01,Block Group 1,34722.0,32874.0,,1783,55,432,0.2731
1134,Kentucky,Grant County,Census Tract 9201.01,Block Group 2,89500.0,29483.0,,1788,39,145,0.1029
1135,Kentucky,Grant County,Census Tract 9201.01,Block Group 3,56333.0,25360.0,,2174,116,155,0.1247
1136,Kentucky,Grant County,Census Tract 9201.02,Block Group 1,66447.0,38093.0,,1029,57,0,0.0554
1137,Kentucky,Grant County,Census Tract 9201.02,Block Group 2,56493.0,27672.0,,1554,42,50,0.0592
1138,Kentucky,Grant County,Census Tract 9202.01,Block Group 1,67035.0,35808.0,,2082,75,99,0.0836
1139,Kentucky,Grant County,Census Tract 9202.01,Block Group 2,82963.0,40032.0,,871,43,0,0.0494
1140,Kentucky,Grant County,Census Tract 9202.02,Block Group 1,49750.0,30222.0,,2238,165,270,0.1944
1141,Kentucky,Grant County,Census Tract 9202.02,Block Group 2,71449.0,28706.0,,2072,28,284,0.1506
1142,Kentucky,Grant County,Census Tract 9203.01,Block Group 1,77368.0,32109.0,,2024,60,100,0.0791
1143,Kentucky,Grant County,Census Tract 9203.02,Block Group 1,60707.0,44197.0,,1020,77,25,0.1
1144,Kentucky,Grant County,Census Tract 9203.02,Block Group 2,95691.0,24731.0,,1120,21,69,0.0804
1145,Kentucky,Grant County,Census Tract 9203.02,Block Group 3,64018.0,34404.0,,685,20,41,0.0891
1146,Kentucky,Grant County,Census Tract 9203.02,Block Group 4,78841.0,32400.0,,1416,12,79,0.0643
1147,Kentucky,Grant County,Census Tract 9203.02,Block Group 5,95125.0,22468.0,,1204,65,76,0.1171
1148,Kentucky,Grant County,Census Tract 9204,Block Group 1,71042.0,33371.0,,1180,0,120,0.1017
1149,Kentucky,Grant County,Census Tract 9204,Block Group 2,66875.0,34891.0,,827,41,80,0.1463
1150,Kentucky,Graves County,Census Tract 201,Block Group 1,26579.0,16655.0,,668,105,245,0.524
1151,Kentucky,Graves County,Census Tract 201,Block Group 2,30500.0,26620.0,,1512,144,455,0.3962
1152,Kentucky,Graves County,Census Tract 201,Block Group 3,69957.0,55157.0,,1019,0,72,0.0707
1153,Kentucky,Graves County,Census Tract 201,Block Group 4,49208.0,26247.0,,1290,92,273,0.2829
1154,Kentucky,Graves County,Census Tract 202,Block Group 1,98219.0,38764.0,,1417,96,36,0.0932
1155,Kentucky,Graves County,Census Tract 202,Block Group 2,49639.0,34139.0,,1341,110,117,0.1693
1156,Kentucky,Graves County,Census Tract 202,Block Group 3,48933.0,27206.0,,1351,84,285,0.2731
1157,Kentucky,Graves County,Census Tract 203.01,Block Group 1,,16932.0,,651,237,0,0.3641
1158,Kentucky,Graves County,Census Tract 203.01,Block Group 2,33679.0,19448.0,,857,271,53,0.3781
1159,Kentucky,Graves County,Census Tract 203.01,Block Group 3,55825.0,33489.0,,2541,270,119,0.1531
1160,Kentucky,Graves County,Census Tract 203.02,Block Group 1,,27490.0,,953,228,116,0.361
1161,Kentucky,Graves County,Census Tract 203.02,Block Group 2,42460.0,26006.0,,1148,80,141,0.1925
1162,Kentucky,Graves County,Census Tract 204,Block Group 1,47474.0,43435.0,,1065,25,44,0.0648
1163,Kentucky,Graves County,Census Tract 204,Block Group 2,86250.0,30402.0,,513,11,41,0.1014
1164,Kentucky,Graves County,Census Tract 204,Block Group 3,51528.0,28168.0,,1002,146,13,0.1587
1165,Kentucky,Graves County,Census Tract 205,Block Group 1,51928.0,26425.0,,2040,98,222,0.1569
1166,Kentucky,Graves County,Census Tract 205,Block Group 2,,13247.0,,980,431,73,0.5143
1167,Kentucky,Graves County,Census Tract 205,Block Group 3,47059.0,24250.0,,632,97,92,0.2991
1168,Kentucky,Graves County,Census Tract 206,Block Group 1,61230.0,35868.0,,1324,135,80,0.1624
1169,Kentucky,Graves County,Census Tract 206,Block Group 2,70417.0,31450.0,,929,87,12,0.1066
1170,Kentucky,Graves County,Census Tract 207,Block Group 1,39559.0,25515.0,,982,104,96,0.2037
1171,Kentucky,Graves County,Census Tract 207,Block Group 2,76105.0,27764.0,,2092,94,73,0.0798
1172,Kentucky,Graves County,Census Tract 207,Block Group 3,52096.0,38626.0,,695,32,0,0.046
1173,Kentucky,Graves County,Census Tract 207,Block Group 4,61103.0,31204.0,,1325,26,314,0.2566
1174,Kentucky,Graves County,Census Tract 208,Block Group 1,36778.0,21604.0,,1044,118,152,0.2586
1175,Kentucky,Graves County,Census Tract 208,Block Group 2,61019.0,30096.0,,1394,59,122,0.1298
1176,Kentucky,Graves County,Census Tract 208,Block Group 3,55500.0,42053.0,,2044,21,190,0.1032
1177,Kentucky,Graves County,Census Tract 209,Block Group 1,61957.0,33621.0,,2631,141,224,0.1387
1178,Kentucky,Graves County,Census Tract 209,Block Group 2,51889.0,26298.0,,708,53,121,0.2458
1179,Kentucky,Grayson County,Census Tract 9501.01,Block Group 1,59375.0,32692.0,,767,18,15,0.043
1180,Kentucky,Grayson County,Census Tract 9501.02,Block Group 1,96023.0,43928.0,,879,23,31,0.0614
1181,Kentucky,Grayson County,Census Tract 9501.02,Block Group 2,62978.0,30701.0,,1532,297,23,0.2089
1182,Kentucky,Grayson County,Census Tract 9502,Block Group 1,35164.0,22504.0,,1406,129,264,0.2795
1183,Kentucky,Grayson County,Census Tract 9502,Block Group 2,51625.0,32152.0,,412,28,48,0.1845
1184,Kentucky,Grayson County,Census Tract 9502,Block Group 3,50385.0,24403.0,,859,79,102,0.2107
1185,Kentucky,Grayson County,Census Tract 9503,Block Group 1,35169.0,23524.0,,893,60,343,0.4513
1186,Kentucky,Grayson County,Census Tract 9503,Block Group 2,48838.0,29044.0,,680,38,23,0.0897
1187,Kentucky,Grayson County,Census Tract 9503,Block Group 3,65938.0,24178.0,,1791,126,146,0.1519
1188,Kentucky,Grayson County,Census Tract 9504.01,Block Group 1,46950.0,24254.0,,1514,188,85,0.1803
1189,Kentucky,Grayson County,Census Tract 9504.01,Block Group 2,49464.0,40318.0,,923,248,78,0.3532
1190,Kentucky,Grayson County,Census Tract 9504.02,Block Group 1,73508.0,22443.0,,2282,444,21,0.2038
1191,Kentucky,Grayson County,Census Tract 9504.02,Block Group 2,38345.0,24114.0,,1318,53,186,0.1813
1192,Kentucky,Grayson County,Census Tract 9504.02,Block Group 3,90677.0,45456.0,,1859,67,16,0.0446
1193,Kentucky,Grayson County,Census Tract 9505,Block Group 1,42551.0,22217.0,,1063,213,43,0.2408
1194,Kentucky,Grayson County,Census Tract 9505,Block Group 2,75536.0,31926.0,,591,59,62,0.2047
1195,Kentucky,Grayson County,Census Tract 9505,Block Group 3,63816.0,29030.0,,1068,84,85,0.1582
1196,Kentucky,Grayson County,Census Tract 9506,Block Group 1,56103.0,31353.0,,446,37,23,0.1345
1197,Kentucky,Grayson County,Census Tract 9506,Block Group 2,33958.0,19549.0,,777,19,404,0.5444
1198,Kentucky,Grayson County,Census Tract 9506,Block Group 3,54135.0,31144.0,,967,63,232,0.3051
1199,Kentucky,Grayson County,Census Tract 9506,Block Group 4,44118.0,26032.0,,1641,211,112,0.1968
1200,Kentucky,Grayson County,Census Tract 9507,Block Group 1,64000.0,35916.0,,487,37,0,0.076
1201,Kentucky,Grayson County,Census Tract 9507,Block Group 2,45250.0,25333.0,,1278,3,231,0.1831
1202,Kentucky,Grayson County,Census Tract 9507,Block Group 3,43917.0,20630.0,,640,34,102,0.2125
1203,Kentucky,Green County,Census Tract 9301,Block Group 1,47656.0,24569.0,,1172,26,192,0.186
1204,Kentucky,Green County,Census Tract 9301,Block Group 2,53250.0,23979.0,,1067,121,159,0.2624
1205,Kentucky,Green County,Census Tract 9301,Block Group 3,,26468.0,,635,121,27,0.2331
1206,Kentucky,Green County,Census Tract 9302,Block Group 1,32363.0,30263.0,,1352,57,293,0.2589
1207,Kentucky,Green County,Census Tract 9302,Block Group 2,36500.0,20903.0,,752,19,50,0.0918
1208,Kentucky,Green County,Census Tract 9302,Block Group 3,27500.0,29673.0,,600,55,106,0.2683
1209,Kentucky,Green County,Census Tract 9302,Block Group 4,40938.0,21648.0,,1511,134,154,0.1906
1210,Kentucky,Green County,Census Tract 9303,Block Group 1,55667.0,30957.0,,1098,86,109,0.1776
1211,Kentucky,Green County,Census Tract 9303,Block Group 2,55086.0,26803.0,,1391,171,13,0.1323
1212,Kentucky,Green County,Census Tract 9304,Block Group 1,68214.0,23545.0,,940,68,154,0.2362
1213,Kentucky,Green County,Census Tract 9304,Block Group 2,54464.0,32582.0,,685,116,57,0.2526
1214,Kentucky,Greenup County,Census Tract 401,Block Group 1,60747.0,27991.0,,610,12,0,0.0197
1215,Kentucky,Greenup County,Census Tract 401,Block Group 2,84904.0,39233.0,,1303,19,0,0.0146
1216,Kentucky,Greenup County,Census Tract 401,Block Group 3,117250.0,55493.0,,1354,3,134,0.1012
1217,Kentucky,Greenup County,Census Tract 401,Block Group 4,139583.0,60096.0,,1131,23,70,0.0822
1218,Kentucky,Greenup County,Census Tract 401,Block Group 5,74318.0,34503.0,,415,78,0,0.188
1219,Kentucky,Greenup County,Census Tract 402.01,Block Group 1,46538.0,25506.0,,823,41,72,0.1373
1220,Kentucky,Greenup County,Census Tract 402.01,Block Group 2,60625.0,25644.0,,2004,45,545,0.2944
1221,Kentucky,Greenup County,Census Tract 402.02,Block Group 1,71429.0,24596.0,,1159,66,136,0.1743
1222,Kentucky,Greenup County,Census Tract 402.02,Block Group 2,91047.0,39326.0,,1846,85,87,0.0932
1223,Kentucky,Greenup County,Census Tract 402.02,Block Group 3,33466.0,22908.0,,1669,97,168,0.1588
1224,Kentucky,Greenup County,Census Tract 403,Block Group 1,59844.0,29392.0,,1741,63,139,0.116
1225,Kentucky,Greenup County,Census Tract 403,Block Group 2,52574.0,34906.0,,1714,139,344,0.2818
1226,Kentucky,Greenup County,Census Tract 403,Block Group 3,74063.0,33797.0,,800,12,63,0.0938
1227,Kentucky,Greenup County,Census Tract 404,Block Group 1,65000.0,28508.0,,1301,229,38,0.2052
1228,Kentucky,Greenup County,Census Tract 404,Block Group 2,58646.0,31578.0,,798,23,0,0.0288
1229,Kentucky,Greenup County,Census Tract 404,Block Group 3,50944.0,30977.0,,728,14,41,0.0755
1230,Kentucky,Greenup County,Census Tract 404,Block Group 4,57721.0,31153.0,,472,16,99,0.2436
1231,Kentucky,Greenup County,Census Tract 404,Block Group 5,72857.0,41680.0,,1495,97,41,0.0923
1232,Kentucky,Greenup County,Census Tract 405.01,Block Group 1,66071.0,31619.0,,1456,111,189,0.206
1233,Kentucky,Greenup County,Census Tract 405.01,Block Group 2,62400.0,40297.0,,1753,32,80,0.0639
1234,Kentucky,Greenup County,Census Tract 405.02,Block Group 1,53603.0,23747.0,,1449,0,80,0.0552
1235,Kentucky,Greenup County,Census Tract 405.02,Block Group 2,33125.0,25997.0,,612,44,66,0.1797
1236,Kentucky,Greenup County,Census Tract 405.02,Block Group 3,71800.0,42010.0,,620,49,6,0.0887
1237,Kentucky,Greenup County,Census Tract 405.02,Block Group 4,61191.0,25541.0,,1457,9,304,0.2148
1238,Kentucky,Greenup County,Census Tract 406,Block Group 1,46806.0,21529.0,,980,15,61,0.0776
1239,Kentucky,Greenup County,Census Tract 406,Block Group 2,,49447.0,,619,14,39,0.0856
1240,Kentucky,Greenup County,Census Tract 406,Block Group 3,26806.0,28967.0,,1209,241,141,0.316
1241,Kentucky,Greenup County,Census Tract 407,Block Group 1,48393.0,33087.0,,1465,54,160,0.1461
1242,Kentucky,Greenup County,Census Tract 407,Block Group 2,29393.0,50449.0,,419,29,48,0.1838
1243,Kentucky,Greenup County,Census Tract 407,Block Group 3,31484.0,31977.0,,1511,291,285,0.3812
1244,Kentucky,Hancock County,Census Tract 9601,Block Group 0,,,,0,0,0,
1245,Kentucky,Hancock County,Census Tract 9601,Block Group 1,55000.0,30011.0,,1229,45,89,0.109
1246,Kentucky,Hancock County,Census Tract 9601,Block Group 2,55500.0,32643.0,,1234,110,221,0.2682
1247,Kentucky,Hancock County,Census Tract 9602,Block Group 0,,,,0,0,0,
1248,Kentucky,Hancock County,Census Tract 9602,Block Group 1,55462.0,30898.0,,1122,109,85,0.1729
1249,Kentucky,Hancock County,Census Tract 9602,Block Group 2,77083.0,27328.0,,1006,103,112,0.2137
1250,Kentucky,Hancock County,Census Tract 9602,Block Group 3,98421.0,31602.0,,1835,263,52,0.1717
1251,Kentucky,Hancock County,Census Tract 9603,Block Group 1,50677.0,31280.0,,1674,85,49,0.08
1252,Kentucky,Hancock County,Census Tract 9603,Block Group 2,75917.0,39485.0,,794,0,122,0.1537
1253,Kentucky,Hardin County,Census Tract 1,Block Group 1,37941.0,27207.0,,1035,118,210,0.3169
1254,Kentucky,Hardin County,Census Tract 2.01,Block Group 1,112672.0,44928.0,,148,0,0,0.0
1255,Kentucky,Hardin County,Census Tract 2.01,Block Group 2,136250.0,36563.0,,985,3,11,0.0142
1256,Kentucky,Hardin County,Census Tract 2.02,Block Group 1,71060.0,30101.0,,953,0,86,0.0902
1257,Kentucky,Hardin County,Census Tract 2.02,Block Group 2,107596.0,38180.0,,1434,0,24,0.0167
1258,Kentucky,Hardin County,Census Tract 2.02,Block Group 3,,47794.0,,49,0,0,0.0
1259,Kentucky,Hardin County,Census Tract 2.02,Block Group 4,64609.0,18855.0,,1253,0,276,0.2203
1260,Kentucky,Hardin County,Census Tract 3,Block Group 1,82976.0,43184.0,,2166,34,85,0.0549
1261,Kentucky,Hardin County,Census Tract 3,Block Group 2,57569.0,28245.0,,1900,146,246,0.2063
1262,Kentucky,Hardin County,Census Tract 3,Block Group 3,,13069.0,,568,298,0,0.5246
1263,Kentucky,Hardin County,Census Tract 4,Block Group 1,48613.0,27002.0,,664,0,45,0.0678
1264,Kentucky,Hardin County,Census Tract 4,Block Group 2,51773.0,40834.0,,1645,31,352,0.2328
1265,Kentucky,Hardin County,Census Tract 4,Block Group 3,55614.0,24052.0,,1687,386,48,0.2573
1266,Kentucky,Hardin County,Census Tract 4,Block Group 4,55967.0,22546.0,,1739,317,303,0.3565
1267,Kentucky,Hardin County,Census Tract 5,Block Group 1,46531.0,25880.0,,1436,119,139,0.1797
1268,Kentucky,Hardin County,Census Tract 5,Block Group 2,49583.0,32186.0,,800,15,85,0.125
1269,Kentucky,Hardin County,Census Tract 6,Block Group 1,73050.0,24370.0,,1426,66,63,0.0905
1270,Kentucky,Hardin County,Census Tract 6,Block Group 2,67688.0,31948.0,,1364,53,28,0.0594
1271,Kentucky,Hardin County,Census Tract 6,Block Group 3,49484.0,32545.0,,723,32,0,0.0443
1272,Kentucky,Hardin County,Census Tract 7,Block Group 1,65000.0,26699.0,,992,29,319,0.3508
1273,Kentucky,Hardin County,Census Tract 7,Block Group 2,59219.0,30175.0,,351,11,20,0.0883
1274,Kentucky,Hardin County,Census Tract 7,Block Group 3,,29670.0,,832,104,137,0.2897
1275,Kentucky,Hardin County,Census Tract 7,Block Group 4,62604.0,30278.0,,2022,0,197,0.0974
1276,Kentucky,Hardin County,Census Tract 8,Block Group 1,66719.0,35568.0,,3526,134,265,0.1132
1277,Kentucky,Hardin County,Census Tract 8,Block Group 2,71806.0,27782.0,,1651,45,6,0.0309
1278,Kentucky,Hardin County,Census Tract 8,Block Group 3,75664.0,43471.0,,797,0,83,0.1041
1279,Kentucky,Hardin County,Census Tract 9.02,Block Group 1,71761.0,41380.0,,1615,23,52,0.0464
1280,Kentucky,Hardin County,Census Tract 9.02,Block Group 2,52917.0,33431.0,,1478,45,30,0.0507
1281,Kentucky,Hardin County,Census Tract 9.02,Block Group 3,62298.0,49665.0,,1610,73,42,0.0714
1282,Kentucky,Hardin County,Census Tract 9.03,Block Group 1,,48765.0,,750,0,7,0.0093
1283,Kentucky,Hardin County,Census Tract 9.03,Block Group 2,111982.0,37401.0,,2762,71,27,0.0355
1284,Kentucky,Hardin County,Census Tract 9.03,Block Group 3,74306.0,45000.0,,1058,50,24,0.0699
1285,Kentucky,Hardin County,Census Tract 9.04,Block Group 1,109741.0,42318.0,,1263,61,21,0.0649
1286,Kentucky,Hardin County,Census Tract 9.04,Block Group 2,73283.0,57889.0,,1059,104,69,0.1634
1287,Kentucky,Hardin County,Census Tract 9.04,Block Group 3,55971.0,30118.0,,1846,40,103,0.0775
1288,Kentucky,Hardin County,Census Tract 9.04,Block Group 4,83920.0,35567.0,,1544,14,0,0.0091
1289,Kentucky,Hardin County,Census Tract 9.04,Block Group 5,124279.0,45592.0,,1053,53,0,0.0503
1290,Kentucky,Hardin County,Census Tract 10.03,Block Group 1,90455.0,40711.0,,1433,43,61,0.0726
1291,Kentucky,Hardin County,Census Tract 10.03,Block Group 2,96047.0,121269.0,,2650,47,25,0.0272
1292,Kentucky,Hardin County,Census Tract 10.03,Block Group 3,46667.0,29052.0,,897,31,55,0.0959
1293,Kentucky,Hardin County,Census Tract 10.04,Block Group 1,85000.0,33784.0,,1285,0,127,0.0988
1294,Kentucky,Hardin County,Census Tract 10.04,Block Group 2,71667.0,38556.0,,2267,12,137,0.0657
1295,Kentucky,Hardin County,Census Tract 10.05,Block Group 1,113625.0,50937.0,,2779,75,366,0.1587
1296,Kentucky,Hardin County,Census Tract 10.05,Block Group 2,,17017.0,,613,174,56,0.3752
1297,Kentucky,Hardin County,Census Tract 10.06,Block Group 1,106387.0,59615.0,,1428,50,41,0.0637
1298,Kentucky,Hardin County,Census Tract 10.06,Block Group 2,71250.0,34811.0,,1415,160,89,0.176
1299,Kentucky,Hardin County,Census Tract 10.06,Block Group 3,133053.0,50266.0,,1273,6,139,0.1139
1300,Kentucky,Hardin County,Census Tract 11,Block Group 1,74857.0,40208.0,,1420,11,40,0.0359
1301,Kentucky,Hardin County,Census Tract 11,Block Group 2,43333.0,28231.0,,1822,239,239,0.2623
1302,Kentucky,Hardin County,Census Tract 11,Block Group 3,39361.0,19565.0,,847,185,47,0.2739
1303,Kentucky,Hardin County,Census Tract 12,Block Group 1,66786.0,68514.0,,1963,113,251,0.1854
1304,Kentucky,Hardin County,Census Tract 12,Block Group 2,93592.0,46982.0,,1118,18,0,0.0161
1305,Kentucky,Hardin County,Census Tract 12,Block Group 3,33491.0,25639.0,,2301,226,441,0.2899
1306,Kentucky,Hardin County,Census Tract 13,Block Group 1,23825.0,22004.0,,1279,56,467,0.4089
1307,Kentucky,Hardin County,Census Tract 13,Block Group 2,54709.0,30096.0,,881,20,15,0.0397
1308,Kentucky,Hardin County,Census Tract 13,Block Group 3,,39449.0,,1456,139,95,0.1607
1309,Kentucky,Hardin County,Census Tract 13,Block Group 4,87961.0,41032.0,,1884,172,168,0.1805
1310,Kentucky,Hardin County,Census Tract 14.01,Block Group 1,57750.0,30174.0,,1732,129,87,0.1247
1311,Kentucky,Hardin County,Census Tract 14.01,Block Group 2,149423.0,35910.0,,916,13,66,0.0862
