,GEO_0,GEO_1,GEO_2,GEO_3,work_pop,labor,civilian,employed,unemployed,armed_forces,not_labor,unemp_rate,labor_pct,civilian_pct,employed_pct,unemployed_pct,armed_forces_pct,not_labor_pct
991,Kentucky,Fayette County,Census Tract 42.04,Block Group 3,1626,1175,1175,1175,0,0,451,0.0,0.7226322263222632,0.7226322263222632,0.7226322263222632,0.0,0.0,0.2773677736777368
992,Kentucky,Fayette County,Census Tract 42.05,Block Group 1,1138,848,848,848,0,0,290,0.0,0.7451669595782073,0.7451669595782073,0.7451669595782073,0.0,0.0,0.2548330404217926
993,Kentucky,Fayette County,Census Tract 42.05,Block Group 2,1934,1300,1300,1225,75,0,634,0.057692307692307696,0.672182006204757,0.672182006204757,0.6334022750775594,0.03877973112719752,0.0,0.327817993795243
994,Kentucky,Fayette County,Census Tract 42.05,Block Group 3,2226,1538,1538,1497,41,0,688,0.026657997399219768,0.6909254267744834,0.6909254267744834,0.6725067385444744,0.018418688230008983,0.0,0.3090745732255166
995,Kentucky,Fayette County,Census Tract 42.07,Block Group 1,1310,862,862,829,33,0,448,0.0382830626450116,0.6580152671755726,0.6580152671755726,0.632824427480916,0.025190839694656488,0.0,0.3419847328244275
996,Kentucky,Fayette County,Census Tract 42.07,Block Group 2,1491,921,921,850,71,0,570,0.07709011943539631,0.6177062374245473,0.6177062374245473,0.5700871898054997,0.047619047619047616,0.0,0.3822937625754527
997,Kentucky,Fayette County,Census Tract 42.08,Block Group 1,1226,728,728,711,17,0,498,0.023351648351648352,0.5938009787928222,0.5938009787928222,0.5799347471451876,0.013866231647634585,0.0,0.4061990212071778
998,Kentucky,Fayette County,Census Tract 42.08,Block Group 2,1773,1316,1316,1292,24,0,457,0.0182370820668693,0.7422447828539199,0.7422447828539199,0.7287084038353074,0.01353637901861252,0.0,0.2577552171460801
999,Kentucky,Fayette County,Census Tract 42.08,Block Group 3,1014,678,678,667,11,0,336,0.016224188790560472,0.6686390532544378,0.6686390532544378,0.6577909270216963,0.010848126232741617,0.0,0.33136094674556216
1000,Kentucky,Fayette County,Census Tract 42.08,Block Group 4,2221,1191,1191,1191,0,0,1030,0.0,0.5362449347140927,0.5362449347140927,0.5362449347140927,0.0,0.0,0.46375506528590726
1001,Kentucky,Fayette County,Census Tract 42.09,Block Group 1,1562,1177,1177,1177,0,0,385,0.0,0.7535211267605634,0.7535211267605634,0.7535211267605634,0.0,0.0,0.24647887323943662
1002,Kentucky,Fayette County,Census Tract 42.09,Block Group 2,1614,1176,1176,1150,26,0,438,0.022108843537414966,0.7286245353159851,0.7286245353159851,0.7125154894671624,0.0161090458488228,0.0,0.27137546468401486
1003,Kentucky,Fayette County,Census Tract 42.10,Block Group 1,2192,1519,1519,1519,0,0,673,0.0,0.6929744525547445,0.6929744525547445,0.6929744525547445,0.0,0.0,0.30702554744525545
1004,Kentucky,Fayette County,Census Tract 42.10,Block Group 2,2256,1576,1576,1527,49,0,680,0.031091370558375634,0.6985815602836879,0.6985815602836879,0.6768617021276596,0.02171985815602837,0.0,0.30141843971631205
1005,Kentucky,Fleming County,Census Tract 9201,Block Group 1,1106,540,540,540,0,0,566,0.0,0.488245931283906,0.488245931283906,0.488245931283906,0.0,0.0,0.5117540687160941
1006,Kentucky,Fleming County,Census Tract 9201,Block Group 2,1634,945,945,945,0,0,689,0.0,0.5783353733170135,0.5783353733170135,0.5783353733170135,0.0,0.0,0.42166462668298654
1007,Kentucky,Fleming County,Census Tract 9201,Block Group 3,910,424,424,299,125,0,486,0.294811320754717,0.46593406593406594,0.46593406593406594,0.32857142857142857,0.13736263736263737,0.0,0.5340659340659341
1008,Kentucky,Fleming County,Census Tract 9202,Block Group 1,1338,759,759,731,28,0,579,0.03689064558629776,0.5672645739910314,0.5672645739910314,0.546337817638266,0.02092675635276532,0.0,0.4327354260089686
1009,Kentucky,Fleming County,Census Tract 9202,Block Group 2,1342,697,697,602,95,0,645,0.13629842180774748,0.5193740685543964,0.5193740685543964,0.4485842026825633,0.07078986587183309,0.0,0.48062593144560356
1010,Kentucky,Fleming County,Census Tract 9203,Block Group 1,675,445,445,409,36,0,230,0.08089887640449438,0.6592592592592592,0.6592592592592592,0.605925925925926,0.05333333333333334,0.0,0.34074074074074073
1011,Kentucky,Fleming County,Census Tract 9203,Block Group 2,1486,851,851,851,0,0,635,0.0,0.572678331090175,0.572678331090175,0.572678331090175,0.0,0.0,0.42732166890982504
1012,Kentucky,Fleming County,Census Tract 9204,Block Group 1,564,205,205,186,19,0,359,0.09268292682926829,0.36347517730496454,0.36347517730496454,0.32978723404255317,0.03368794326241135,0.0,0.6365248226950354
1013,Kentucky,Fleming County,Census Tract 9204,Block Group 2,890,551,551,457,94,0,339,0.1705989110707804,0.6191011235955056,0.6191011235955056,0.5134831460674157,0.10561797752808989,0.0,0.3808988764044944
1014,Kentucky,Fleming County,Census Tract 9204,Block Group 3,1202,645,645,610,35,0,557,0.05426356589147287,0.5366056572379367,0.5366056572379367,0.5074875207986689,0.029118136439267885,0.0,0.4633943427620632
1015,Kentucky,Fleming County,Census Tract 9204,Block Group 4,1030,453,453,398,55,0,577,0.12141280353200883,0.43980582524271844,0.43980582524271844,0.3864077669902913,0.05339805825242718,0.0,0.5601941747572815
1016,Kentucky,Floyd County,Census Tract 9201,Block Group 1,541,204,204,200,4,0,337,0.0196078431372549,0.37707948243992606,0.37707948243992606,0.36968576709796674,0.0073937153419593345,0.0,0.6229205175600739
1017,Kentucky,Floyd County,Census Tract 9201,Block Group 2,493,275,275,275,0,0,218,0.0,0.5578093306288032,0.5578093306288032,0.5578093306288032,0.0,0.0,0.4421906693711968
1018,Kentucky,Floyd County,Census Tract 9201,Block Group 3,725,304,304,263,41,0,421,0.13486842105263158,0.4193103448275862,0.4193103448275862,0.3627586206896552,0.05655172413793103,0.0,0.5806896551724138
1019,Kentucky,Floyd County,Census Tract 9201,Block Group 4,895,351,351,274,77,0,544,0.21937321937321938,0.39217877094972065,0.39217877094972065,0.30614525139664805,0.08603351955307263,0.0,0.6078212290502794
1020,Kentucky,Floyd County,Census Tract 9202,Block Group 1,854,385,385,384,1,0,469,0.0025974025974025974,0.45081967213114754,0.45081967213114754,0.4496487119437939,0.00117096018735363,0.0,0.5491803278688525
1021,Kentucky,Floyd County,Census Tract 9202,Block Group 2,669,381,381,381,0,0,288,0.0,0.5695067264573991,0.5695067264573991,0.5695067264573991,0.0,0.0,0.4304932735426009
1022,Kentucky,Floyd County,Census Tract 9203.01,Block Group 1,1165,656,656,617,39,0,509,0.05945121951219512,0.5630901287553648,0.5630901287553648,0.5296137339055794,0.03347639484978541,0.0,0.4369098712446352
1023,Kentucky,Floyd County,Census Tract 9203.01,Block Group 2,646,241,241,191,50,0,405,0.2074688796680498,0.37306501547987614,0.37306501547987614,0.29566563467492263,0.07739938080495357,0.0,0.6269349845201239
1024,Kentucky,Floyd County,Census Tract 9203.01,Block Group 3,394,223,223,223,0,0,171,0.0,0.565989847715736,0.565989847715736,0.565989847715736,0.0,0.0,0.434010152284264
1025,Kentucky,Floyd County,Census Tract 9203.02,Block Group 1,720,334,334,302,32,0,386,0.09580838323353294,0.4638888888888889,0.4638888888888889,0.41944444444444445,0.044444444444444446,0.0,0.5361111111111111
1026,Kentucky,Floyd County,Census Tract 9203.02,Block Group 2,914,385,385,370,15,0,529,0.03896103896103896,0.4212253829321663,0.4212253829321663,0.4048140043763676,0.016411378555798686,0.0,0.5787746170678337
1027,Kentucky,Floyd County,Census Tract 9204.01,Block Group 1,1067,740,740,740,0,0,327,0.0,0.6935332708528584,0.6935332708528584,0.6935332708528584,0.0,0.0,0.3064667291471415
1028,Kentucky,Floyd County,Census Tract 9204.01,Block Group 2,368,131,131,89,42,0,237,0.32061068702290074,0.35597826086956524,0.35597826086956524,0.2418478260869565,0.11413043478260869,0.0,0.6440217391304348
1029,Kentucky,Floyd County,Census Tract 9204.01,Block Group 3,769,245,245,224,21,0,524,0.08571428571428572,0.31859557867360205,0.31859557867360205,0.29128738621586475,0.027308192457737322,0.0,0.6814044213263979
1030,Kentucky,Floyd County,Census Tract 9204.02,Block Group 1,1232,542,542,446,96,0,690,0.17712177121771217,0.43993506493506496,0.43993506493506496,0.362012987012987,0.07792207792207792,0.0,0.560064935064935
1031,Kentucky,Floyd County,Census Tract 9204.02,Block Group 2,702,306,306,306,0,0,396,0.0,0.4358974358974359,0.4358974358974359,0.4358974358974359,0.0,0.0,0.5641025641025641
1032,Kentucky,Floyd County,Census Tract 9205,Block Group 1,558,121,121,83,38,0,437,0.3140495867768595,0.2168458781362007,0.2168458781362007,0.14874551971326164,0.06810035842293907,0.0,0.7831541218637993
1033,Kentucky,Floyd County,Census Tract 9205,Block Group 2,395,203,203,203,0,0,192,0.0,0.5139240506329114,0.5139240506329114,0.5139240506329114,0.0,0.0,0.4860759493670886
1034,Kentucky,Floyd County,Census Tract 9205,Block Group 3,808,162,162,113,49,0,646,0.30246913580246915,0.2004950495049505,0.2004950495049505,0.13985148514851486,0.06064356435643564,0.0,0.7995049504950495
1035,Kentucky,Floyd County,Census Tract 9205,Block Group 4,443,164,164,164,0,0,279,0.0,0.37020316027088035,0.37020316027088035,0.37020316027088035,0.0,0.0,0.6297968397291196
1036,Kentucky,Floyd County,Census Tract 9206,Block Group 1,595,141,141,100,41,0,454,0.2907801418439716,0.23697478991596638,0.23697478991596638,0.16806722689075632,0.06890756302521009,0.0,0.7630252100840336
1037,Kentucky,Floyd County,Census Tract 9206,Block Group 2,787,245,245,229,16,0,542,0.0653061224489796,0.3113087674714104,0.3113087674714104,0.2909783989834816,0.020330368487928845,0.0,0.6886912325285895
1038,Kentucky,Floyd County,Census Tract 9206,Block Group 3,476,251,251,232,19,0,225,0.07569721115537849,0.5273109243697479,0.5273109243697479,0.48739495798319327,0.03991596638655462,0.0,0.4726890756302521
1039,Kentucky,Floyd County,Census Tract 9207,Block Group 1,368,176,176,164,12,0,192,0.06818181818181818,0.4782608695652174,0.4782608695652174,0.44565217391304346,0.03260869565217391,0.0,0.5217391304347826
1040,Kentucky,Floyd County,Census Tract 9207,Block Group 2,307,175,175,167,8,0,132,0.045714285714285714,0.5700325732899023,0.5700325732899023,0.5439739413680782,0.026058631921824105,0.0,0.42996742671009774
1041,Kentucky,Floyd County,Census Tract 9207,Block Group 3,855,349,349,349,0,0,506,0.0,0.408187134502924,0.408187134502924,0.408187134502924,0.0,0.0,0.591812865497076
1042,Kentucky,Floyd County,Census Tract 9208.01,Block Group 1,775,370,370,370,0,0,405,0.0,0.4774193548387097,0.4774193548387097,0.4774193548387097,0.0,0.0,0.5225806451612903
1043,Kentucky,Floyd County,Census Tract 9208.01,Block Group 2,922,398,398,373,25,0,524,0.06281407035175879,0.4316702819956616,0.4316702819956616,0.40455531453362253,0.027114967462039046,0.0,0.5683297180043384
1044,Kentucky,Floyd County,Census Tract 9208.01,Block Group 3,498,199,199,199,0,0,299,0.0,0.39959839357429716,0.39959839357429716,0.39959839357429716,0.0,0.0,0.6004016064257028
1045,Kentucky,Floyd County,Census Tract 9208.02,Block Group 1,820,381,381,360,21,0,439,0.05511811023622047,0.46463414634146344,0.46463414634146344,0.43902439024390244,0.025609756097560974,0.0,0.5353658536585366
1046,Kentucky,Floyd County,Census Tract 9208.02,Block Group 2,343,128,128,128,0,0,215,0.0,0.37317784256559766,0.37317784256559766,0.37317784256559766,0.0,0.0,0.6268221574344023
1047,Kentucky,Floyd County,Census Tract 9208.02,Block Group 3,547,172,163,162,1,9,375,0.006134969325153374,0.31444241316270566,0.2979890310786106,0.2961608775137112,0.0018281535648994515,0.016453382084095063,0.6855575868372943
1048,Kentucky,Floyd County,Census Tract 9209,Block Group 1,786,362,362,303,59,0,424,0.16298342541436464,0.46055979643765904,0.46055979643765904,0.38549618320610685,0.07506361323155217,0.0,0.539440203562341
1049,Kentucky,Floyd County,Census Tract 9209,Block Group 2,598,246,246,246,0,0,352,0.0,0.411371237458194,0.411371237458194,0.411371237458194,0.0,0.0,0.5886287625418061
1050,Kentucky,Floyd County,Census Tract 9210.01,Block Group 1,1280,644,631,500,131,13,636,0.2076069730586371,0.503125,0.49296875,0.390625,0.10234375,0.01015625,0.496875
1051,Kentucky,Floyd County,Census Tract 9210.01,Block Group 2,762,249,249,249,0,0,513,0.0,0.32677165354330706,0.32677165354330706,0.32677165354330706,0.0,0.0,0.6732283464566929
1052,Kentucky,Floyd County,Census Tract 9210.01,Block Group 3,565,187,187,187,0,0,378,0.0,0.3309734513274336,0.3309734513274336,0.3309734513274336,0.0,0.0,0.6690265486725664
1053,Kentucky,Floyd County,Census Tract 9210.02,Block Group 1,1025,488,488,488,0,0,537,0.0,0.47609756097560973,0.47609756097560973,0.47609756097560973,0.0,0.0,0.5239024390243903
1054,Kentucky,Floyd County,Census Tract 9210.02,Block Group 2,584,392,392,316,76,0,192,0.19387755102040816,0.6712328767123288,0.6712328767123288,0.541095890410959,0.13013698630136986,0.0,0.3287671232876712
1055,Kentucky,Floyd County,Census Tract 9210.02,Block Group 3,1108,459,459,426,33,0,649,0.0718954248366013,0.41425992779783394,0.41425992779783394,0.3844765342960289,0.029783393501805054,0.0,0.5857400722021661
1056,Kentucky,Franklin County,Census Tract 701.01,Block Group 1,1544,782,782,767,15,0,762,0.01918158567774936,0.5064766839378239,0.5064766839378239,0.49676165803108807,0.009715025906735751,0.0,0.49352331606217614
1057,Kentucky,Franklin County,Census Tract 701.01,Block Group 2,454,330,330,312,18,0,124,0.05454545454545454,0.7268722466960352,0.7268722466960352,0.6872246696035242,0.039647577092511016,0.0,0.27312775330396477
1058,Kentucky,Franklin County,Census Tract 701.01,Block Group 3,364,171,171,165,6,0,193,0.03508771929824561,0.4697802197802198,0.4697802197802198,0.4532967032967033,0.016483516483516484,0.0,0.5302197802197802
1059,Kentucky,Franklin County,Census Tract 701.02,Block Group 1,1072,885,885,763,122,0,187,0.13785310734463277,0.8255597014925373,0.8255597014925373,0.7117537313432836,0.11380597014925373,0.0,0.17444029850746268
1060,Kentucky,Franklin County,Census Tract 701.02,Block Group 2,569,314,314,301,13,0,255,0.041401273885350316,0.5518453427065027,0.5518453427065027,0.5289982425307557,0.022847100175746926,0.0,0.44815465729349735
1061,Kentucky,Franklin County,Census Tract 701.02,Block Group 3,1174,917,917,896,21,0,257,0.022900763358778626,0.7810902896081772,0.7810902896081772,0.7632027257240205,0.01788756388415673,0.0,0.21890971039182283
1062,Kentucky,Franklin County,Census Tract 704.01,Block Group 1,1094,839,839,692,147,0,255,0.17520858164481526,0.7669104204753199,0.7669104204753199,0.6325411334552102,0.1343692870201097,0.0,0.23308957952468007
1063,Kentucky,Franklin County,Census Tract 704.01,Block Group 2,1291,867,867,829,38,0,424,0.04382929642445214,0.6715724244771495,0.6715724244771495,0.6421378776142526,0.02943454686289698,0.0,0.3284275755228505
1064,Kentucky,Franklin County,Census Tract 704.03,Block Group 1,893,516,509,499,10,7,377,0.019646365422396856,0.5778275475923852,0.5699888017917133,0.5587905935050392,0.011198208286674132,0.007838745800671893,0.4221724524076148
1065,Kentucky,Franklin County,Census Tract 704.03,Block Group 2,400,237,237,237,0,0,163,0.0,0.5925,0.5925,0.5925,0.0,0.0,0.4075
1066,Kentucky,Franklin County,Census Tract 704.04,Block Group 1,882,391,391,391,0,0,491,0.0,0.4433106575963719,0.4433106575963719,0.4433106575963719,0.0,0.0,0.5566893424036281
1067,Kentucky,Franklin County,Census Tract 704.04,Block Group 2,986,569,569,508,61,0,417,0.10720562390158173,0.577079107505071,0.577079107505071,0.5152129817444219,0.061866125760649086,0.0,0.422920892494929
1068,Kentucky,Franklin County,Census Tract 704.05,Block Group 1,1183,935,935,916,19,0,248,0.020320855614973262,0.790363482671175,0.790363482671175,0.7743026204564666,0.016060862214708368,0.0,0.20963651732882502
1069,Kentucky,Franklin County,Census Tract 704.05,Block Group 2,541,391,391,383,8,0,150,0.020460358056265986,0.722735674676525,0.722735674676525,0.7079482439926063,0.014787430683918669,0.0,0.27726432532347506
1070,Kentucky,Franklin County,Census Tract 705,Block Group 1,623,469,469,402,67,0,154,0.14285714285714285,0.7528089887640449,0.7528089887640449,0.6452648475120385,0.10754414125200643,0.0,0.24719101123595505
1071,Kentucky,Franklin County,Census Tract 705,Block Group 2,1199,739,739,712,27,0,460,0.036535859269282815,0.6163469557964971,0.6163469557964971,0.5938281901584654,0.022518765638031693,0.0,0.38365304420350294
1072,Kentucky,Franklin County,Census Tract 706.01,Block Group 1,1877,799,761,490,271,38,1078,0.35611038107752957,0.42567927543953116,0.4054342035162493,0.2610548748002131,0.14437932871603623,0.020245071923281833,0.5743207245604688
1073,Kentucky,Franklin County,Census Tract 706.02,Block Group 1,507,338,338,330,8,0,169,0.023668639053254437,0.6666666666666666,0.6666666666666666,0.650887573964497,0.015779092702169626,0.0,0.3333333333333333
1074,Kentucky,Franklin County,Census Tract 706.02,Block Group 2,1124,769,769,760,9,0,355,0.011703511053315995,0.6841637010676157,0.6841637010676157,0.6761565836298933,0.00800711743772242,0.0,0.31583629893238435
1075,Kentucky,Franklin County,Census Tract 707.03,Block Group 1,827,558,558,558,0,0,269,0.0,0.6747279322853688,0.6747279322853688,0.6747279322853688,0.0,0.0,0.3252720677146312
1076,Kentucky,Franklin County,Census Tract 707.03,Block Group 2,1370,1022,1022,899,123,0,348,0.12035225048923678,0.745985401459854,0.745985401459854,0.6562043795620438,0.08978102189781022,0.0,0.25401459854014596
1077,Kentucky,Franklin County,Census Tract 707.04,Block Group 1,566,362,362,355,7,0,204,0.019337016574585635,0.6395759717314488,0.6395759717314488,0.627208480565371,0.012367491166077738,0.0,0.36042402826855124
1078,Kentucky,Franklin County,Census Tract 707.04,Block Group 2,886,513,513,481,32,0,373,0.06237816764132553,0.5790067720090294,0.5790067720090294,0.5428893905191874,0.03611738148984198,0.0,0.42099322799097066
1079,Kentucky,Franklin County,Census Tract 707.05,Block Group 1,1159,492,486,486,0,6,667,0.0,0.4245038826574633,0.41932700603968937,0.41932700603968937,0.0,0.005176876617773943,0.5754961173425367
1080,Kentucky,Franklin County,Census Tract 707.05,Block Group 2,1124,635,629,601,28,6,489,0.04451510333863275,0.5649466192170819,0.5596085409252669,0.5346975088967971,0.02491103202846975,0.005338078291814947,0.43505338078291816
1081,Kentucky,Franklin County,Census Tract 707.06,Block Group 1,727,522,522,522,0,0,205,0.0,0.7180192572214581,0.7180192572214581,0.7180192572214581,0.0,0.0,0.28198074277854196
1082,Kentucky,Franklin County,Census Tract 707.06,Block Group 2,582,204,204,194,10,0,378,0.049019607843137254,0.35051546391752575,0.35051546391752575,0.3333333333333333,0.01718213058419244,0.0,0.6494845360824743
1083,Kentucky,Franklin County,Census Tract 707.06,Block Group 3,1190,749,749,686,63,0,441,0.08411214953271028,0.6294117647058823,0.6294117647058823,0.5764705882352941,0.052941176470588235,0.0,0.37058823529411766
1084,Kentucky,Franklin County,Census Tract 708.01,Block Group 1,1119,631,631,631,0,0,488,0.0,0.5638963360142984,0.5638963360142984,0.5638963360142984,0.0,0.0,0.4361036639857015
1085,Kentucky,Franklin County,Census Tract 708.01,Block Group 2,1082,693,693,678,15,0,389,0.021645021645021644,0.6404805914972274,0.6404805914972274,0.6266173752310537,0.013863216266173753,0.0,0.35951940850277264
1086,Kentucky,Franklin County,Census Tract 708.02,Block Group 1,827,491,491,477,14,0,336,0.028513238289205704,0.5937122128174124,0.5937122128174124,0.5767835550181378,0.016928657799274487,0.0,0.4062877871825877
1087,Kentucky,Franklin County,Census Tract 708.02,Block Group 2,699,529,529,482,47,0,170,0.0888468809073724,0.7567954220314735,0.7567954220314735,0.6895565092989986,0.06723891273247497,0.0,0.24320457796852646
1088,Kentucky,Franklin County,Census Tract 710.01,Block Group 1,1292,969,969,969,0,0,323,0.0,0.75,0.75,0.75,0.0,0.0,0.25
1089,Kentucky,Franklin County,Census Tract 710.01,Block Group 2,715,441,441,431,10,0,274,0.022675736961451247,0.6167832167832168,0.6167832167832168,0.6027972027972028,0.013986013986013986,0.0,0.3832167832167832
1090,Kentucky,Franklin County,Census Tract 710.01,Block Group 3,906,633,633,633,0,0,273,0.0,0.6986754966887417,0.6986754966887417,0.6986754966887417,0.0,0.0,0.30132450331125826
1091,Kentucky,Franklin County,Census Tract 710.02,Block Group 1,992,573,573,573,0,0,419,0.0,0.5776209677419355,0.5776209677419355,0.5776209677419355,0.0,0.0,0.4223790322580645
1092,Kentucky,Franklin County,Census Tract 710.02,Block Group 2,928,677,677,677,0,0,251,0.0,0.7295258620689655,0.7295258620689655,0.7295258620689655,0.0,0.0,0.2704741379310345
1093,Kentucky,Franklin County,Census Tract 711.01,Block Group 1,953,602,602,539,63,0,351,0.10465116279069768,0.6316894018887723,0.6316894018887723,0.565582371458552,0.06610703043022036,0.0,0.3683105981112277
1094,Kentucky,Franklin County,Census Tract 711.01,Block Group 2,710,249,249,224,25,0,461,0.10040160642570281,0.35070422535211265,0.35070422535211265,0.3154929577464789,0.035211267605633804,0.0,0.6492957746478873
1095,Kentucky,Franklin County,Census Tract 711.01,Block Group 3,285,175,175,175,0,0,110,0.0,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.0,0.0,0.38596491228070173
1096,Kentucky,Franklin County,Census Tract 711.02,Block Group 1,1255,417,417,404,13,0,838,0.03117505995203837,0.3322709163346614,0.3322709163346614,0.3219123505976096,0.010358565737051793,0.0,0.6677290836653387
1097,Kentucky,Franklin County,Census Tract 711.02,Block Group 2,774,425,425,425,0,0,349,0.0,0.5490956072351422,0.5490956072351422,0.5490956072351422,0.0,0.0,0.4509043927648579
1098,Kentucky,Franklin County,Census Tract 711.02,Block Group 3,1230,939,939,927,12,0,291,0.012779552715654952,0.7634146341463415,0.7634146341463415,0.7536585365853659,0.00975609756097561,0.0,0.23658536585365852
1099,Kentucky,Franklin County,Census Tract 712,Block Group 1,241,128,128,113,15,0,113,0.1171875,0.5311203319502075,0.5311203319502075,0.46887966804979253,0.06224066390041494,0.0,0.46887966804979253
1100,Kentucky,Franklin County,Census Tract 712,Block Group 2,759,604,604,506,98,0,155,0.16225165562913907,0.7957839262187089,0.7957839262187089,0.6666666666666666,0.12911725955204217,0.0,0.20421607378129117
1101,Kentucky,Franklin County,Census Tract 712,Block Group 3,1286,881,867,748,119,14,405,0.13725490196078433,0.6850699844479005,0.6741835147744946,0.5816485225505443,0.09253499222395023,0.01088646967340591,0.31493001555209954
1102,Kentucky,Fulton County,Census Tract 9601,Block Group 1,736,359,359,359,0,0,377,0.0,0.48777173913043476,0.48777173913043476,0.48777173913043476,0.0,0.0,0.5122282608695652
1103,Kentucky,Fulton County,Census Tract 9601,Block Group 2,469,244,244,244,0,0,225,0.0,0.5202558635394456,0.5202558635394456,0.5202558635394456,0.0,0.0,0.47974413646055436
1104,Kentucky,Fulton County,Census Tract 9601,Block Group 3,353,166,166,160,6,0,187,0.03614457831325301,0.4702549575070821,0.4702549575070821,0.45325779036827196,0.0169971671388102,0.0,0.5297450424929179
1105,Kentucky,Fulton County,Census Tract 9601,Block Group 4,548,244,244,244,0,0,304,0.0,0.44525547445255476,0.44525547445255476,0.44525547445255476,0.0,0.0,0.5547445255474452
1106,Kentucky,Fulton County,Census Tract 9601,Block Group 5,819,440,440,429,11,0,379,0.025,0.5372405372405372,0.5372405372405372,0.5238095238095238,0.013431013431013432,0.0,0.4627594627594628
1107,Kentucky,Fulton County,Census Tract 9602,Block Group 1,455,209,191,191,0,18,246,0.0,0.4593406593406593,0.4197802197802198,0.4197802197802198,0.0,0.03956043956043956,0.5406593406593406
1108,Kentucky,Fulton County,Census Tract 9602,Block Group 2,415,167,167,132,35,0,248,0.20958083832335328,0.40240963855421685,0.40240963855421685,0.3180722891566265,0.08433734939759036,0.0,0.5975903614457831
1109,Kentucky,Fulton County,Census Tract 9602,Block Group 3,454,190,190,166,24,0,264,0.12631578947368421,0.4185022026431718,0.4185022026431718,0.3656387665198238,0.05286343612334802,0.0,0.5814977973568282
1110,Kentucky,Fulton County,Census Tract 9602,Block Group 4,948,273,273,273,0,0,675,0.0,0.2879746835443038,0.2879746835443038,0.2879746835443038,0.0,0.0,0.7120253164556962
1111,Kentucky,Gallatin County,Census Tract 9601.02,Block Group 1,1033,642,642,606,36,0,391,0.056074766355140186,0.6214908034849952,0.6214908034849952,0.5866408518877058,0.03484995159728945,0.0,0.37850919651500486
1112,Kentucky,Gallatin County,Census Tract 9601.02,Block Group 2,900,475,475,458,17,0,425,0.035789473684210524,0.5277777777777778,0.5277777777777778,0.5088888888888888,0.01888888888888889,0.0,0.4722222222222222
1113,Kentucky,Gallatin County,Census Tract 9601.03,Block Group 1,684,486,486,439,47,0,198,0.09670781893004116,0.7105263157894737,0.7105263157894737,0.6418128654970761,0.06871345029239766,0.0,0.2894736842105263
1114,Kentucky,Gallatin County,Census Tract 9601.03,Block Group 2,1235,849,849,819,30,0,386,0.0353356890459364,0.6874493927125506,0.6874493927125506,0.6631578947368421,0.024291497975708502,0.0,0.3125506072874494
1115,Kentucky,Gallatin County,Census Tract 9601.04,Block Group 1,1409,919,919,898,21,0,490,0.022850924918389554,0.652235628105039,0.652235628105039,0.6373314407381121,0.014904187366926898,0.0,0.34776437189496096
1116,Kentucky,Gallatin County,Census Tract 9601.04,Block Group 2,955,518,518,476,42,0,437,0.08108108108108109,0.5424083769633508,0.5424083769633508,0.49842931937172774,0.04397905759162304,0.0,0.45759162303664924
1117,Kentucky,Gallatin County,Census Tract 9601.04,Block Group 3,753,381,381,377,4,0,372,0.010498687664041995,0.5059760956175299,0.5059760956175299,0.50066401062417,0.005312084993359893,0.0,0.4940239043824701
1118,Kentucky,Garrard County,Census Tract 9701.01,Block Group 1,1355,747,747,675,72,0,608,0.0963855421686747,0.5512915129151291,0.5512915129151291,0.4981549815498155,0.053136531365313655,0.0,0.4487084870848708
1119,Kentucky,Garrard County,Census Tract 9701.01,Block Group 2,1146,645,645,645,0,0,501,0.0,0.56282722513089,0.56282722513089,0.56282722513089,0.0,0.0,0.43717277486910994
1120,Kentucky,Garrard County,Census Tract 9701.02,Block Group 1,633,347,347,347,0,0,286,0.0,0.5481832543443917,0.5481832543443917,0.5481832543443917,0.0,0.0,0.4518167456556082
1121,Kentucky,Garrard County,Census Tract 9701.02,Block Group 2,713,496,496,496,0,0,217,0.0,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.0,0.0,0.30434782608695654
1122,Kentucky,Garrard County,Census Tract 9701.02,Block Group 3,1340,800,800,793,7,0,540,0.00875,0.5970149253731343,0.5970149253731343,0.5917910447761194,0.0052238805970149255,0.0,0.40298507462686567
1123,Kentucky,Garrard County,Census Tract 9702.01,Block Group 1,322,204,204,195,9,0,118,0.04411764705882353,0.6335403726708074,0.6335403726708074,0.6055900621118012,0.027950310559006212,0.0,0.36645962732919257
1124,Kentucky,Garrard County,Census Tract 9702.01,Block Group 2,1072,558,558,496,62,0,514,0.1111111111111111,0.5205223880597015,0.5205223880597015,0.4626865671641791,0.05783582089552239,0.0,0.47947761194029853
1125,Kentucky,Garrard County,Census Tract 9702.01,Block Group 3,799,464,464,464,0,0,335,0.0,0.5807259073842302,0.5807259073842302,0.5807259073842302,0.0,0.0,0.4192740926157697
1126,Kentucky,Garrard County,Census Tract 9702.02,Block Group 1,1258,737,737,715,22,0,521,0.029850746268656716,0.5858505564387917,0.5858505564387917,0.568362480127186,0.017488076311605722,0.0,0.41414944356120825
1127,Kentucky,Garrard County,Census Tract 9703,Block Group 1,751,456,456,355,101,0,295,0.22149122807017543,0.607190412782956,0.607190412782956,0.47270306258322237,0.13448735019973368,0.0,0.39280958721704395
