,GEO_0,GEO_1,GEO_2,GEO_3,hh,spanish,euro,asian,other,limeng_pct
1536,Kentucky,Jefferson County,Census Tract 12,Block Group 0,0,0,0,0,0,
1537,Kentucky,Jefferson County,Census Tract 12,Block Group 1,501,0,0,0,0,0.0
1538,Kentucky,Jefferson County,Census Tract 12,Block Group 2,285,0,0,0,0,0.0
1539,Kentucky,Jefferson County,Census Tract 12,Block Group 3,369,0,0,0,0,0.0
1540,Kentucky,Jefferson County,Census Tract 14,Block Group 1,289,0,0,0,0,0.0
1541,Kentucky,Jefferson County,Census Tract 14,Block Group 2,252,0,0,0,0,0.0
1542,Kentucky,Jefferson County,Census Tract 14,Block Group 3,426,0,0,0,0,0.0
1543,Kentucky,Jefferson County,Census Tract 15,Block Group 1,438,0,0,0,0,0.0
1544,Kentucky,Jefferson County,Census Tract 15,Block Group 2,206,0,0,0,0,0.0
1545,Kentucky,Jefferson County,Census Tract 15,Block Group 3,448,0,0,0,15,0.033482142857142856
1546,Kentucky,Jefferson County,Census Tract 16,Block Group 1,316,0,0,0,0,0.0
1547,Kentucky,Jefferson County,Census Tract 16,Block Group 2,408,0,0,0,0,0.0
1548,Kentucky,Jefferson County,Census Tract 16,Block Group 3,235,0,0,0,0,0.0
1549,Kentucky,Jefferson County,Census Tract 17,Block Group 1,198,0,0,0,0,0.0
1550,Kentucky,Jefferson County,Census Tract 17,Block Group 2,195,0,0,0,0,0.0
1551,Kentucky,Jefferson County,Census Tract 17,Block Group 3,217,0,0,0,0,0.0
1552,Kentucky,Jefferson County,Census Tract 18,Block Group 1,475,0,0,0,0,0.0
1553,Kentucky,Jefferson County,Census Tract 21,Block Group 1,440,0,0,0,0,0.0
1554,Kentucky,Jefferson County,Census Tract 21,Block Group 2,240,0,0,0,0,0.0
1555,Kentucky,Jefferson County,Census Tract 21,Block Group 3,204,8,0,0,0,0.0392156862745098
1556,Kentucky,Jefferson County,Census Tract 23,Block Group 1,174,0,0,0,0,0.0
1557,Kentucky,Jefferson County,Census Tract 23,Block Group 2,389,0,0,0,0,0.0
1558,Kentucky,Jefferson County,Census Tract 23,Block Group 3,242,0,0,0,0,0.0
1559,Kentucky,Jefferson County,Census Tract 24.01,Block Group 1,168,0,0,0,0,0.0
1560,Kentucky,Jefferson County,Census Tract 24.01,Block Group 2,608,0,0,0,0,0.0
1561,Kentucky,Jefferson County,Census Tract 24.02,Block Group 1,513,0,0,0,0,0.0
1562,Kentucky,Jefferson County,Census Tract 24.02,Block Group 2,537,0,0,0,0,0.0
1563,Kentucky,Jefferson County,Census Tract 27,Block Group 1,365,0,0,0,0,0.0
1564,Kentucky,Jefferson County,Census Tract 27,Block Group 2,304,0,0,0,0,0.0
1565,Kentucky,Jefferson County,Census Tract 27,Block Group 3,428,0,0,0,0,0.0
1566,Kentucky,Jefferson County,Census Tract 28,Block Group 1,235,0,0,0,0,0.0
1567,Kentucky,Jefferson County,Census Tract 28,Block Group 2,343,8,0,0,0,0.023323615160349854
1568,Kentucky,Jefferson County,Census Tract 30,Block Group 1,276,0,0,0,0,0.0
1569,Kentucky,Jefferson County,Census Tract 30,Block Group 2,405,0,0,0,0,0.0
1570,Kentucky,Jefferson County,Census Tract 35.01,Block Group 1,554,0,0,0,0,0.0
1571,Kentucky,Jefferson County,Census Tract 35.02,Block Group 1,704,52,0,0,0,0.07386363636363637
1572,Kentucky,Jefferson County,Census Tract 36,Block Group 1,589,0,0,0,0,0.0
1573,Kentucky,Jefferson County,Census Tract 36,Block Group 2,169,0,0,0,0,0.0
1574,Kentucky,Jefferson County,Census Tract 36,Block Group 3,186,0,0,0,0,0.0
1575,Kentucky,Jefferson County,Census Tract 36,Block Group 4,404,0,0,0,0,0.0
1576,Kentucky,Jefferson County,Census Tract 36,Block Group 5,397,13,0,0,0,0.0327455919395466
1577,Kentucky,Jefferson County,Census Tract 37,Block Group 1,491,0,0,0,0,0.0
1578,Kentucky,Jefferson County,Census Tract 37,Block Group 2,327,0,0,0,0,0.0
1579,Kentucky,Jefferson County,Census Tract 38,Block Group 1,293,32,0,0,0,0.10921501706484642
1580,Kentucky,Jefferson County,Census Tract 38,Block Group 2,268,0,0,0,0,0.0
1581,Kentucky,Jefferson County,Census Tract 38,Block Group 3,285,0,0,0,0,0.0
1582,Kentucky,Jefferson County,Census Tract 38,Block Group 4,312,0,0,0,12,0.038461538461538464
1583,Kentucky,Jefferson County,Census Tract 39,Block Group 1,354,0,0,0,0,0.0
1584,Kentucky,Jefferson County,Census Tract 39,Block Group 2,368,0,0,0,0,0.0
1585,Kentucky,Jefferson County,Census Tract 39,Block Group 3,784,0,0,0,0,0.0
1586,Kentucky,Jefferson County,Census Tract 40,Block Group 1,409,122,0,0,0,0.2982885085574572
1587,Kentucky,Jefferson County,Census Tract 40,Block Group 2,271,7,0,4,0,0.04059040590405904
1588,Kentucky,Jefferson County,Census Tract 41,Block Group 1,280,0,0,0,0,0.0
1589,Kentucky,Jefferson County,Census Tract 41,Block Group 2,606,17,0,0,0,0.028052805280528052
1590,Kentucky,Jefferson County,Census Tract 41,Block Group 3,320,0,66,0,0,0.20625
1591,Kentucky,Jefferson County,Census Tract 43.01,Block Group 1,345,0,0,0,0,0.0
1592,Kentucky,Jefferson County,Census Tract 43.01,Block Group 2,312,0,64,0,0,0.20512820512820512
1593,Kentucky,Jefferson County,Census Tract 43.01,Block Group 3,408,39,0,0,50,0.2181372549019608
1594,Kentucky,Jefferson County,Census Tract 43.01,Block Group 4,636,52,0,0,0,0.08176100628930817
1595,Kentucky,Jefferson County,Census Tract 43.02,Block Group 1,452,58,6,0,0,0.1415929203539823
1596,Kentucky,Jefferson County,Census Tract 44,Block Group 1,684,0,0,0,0,0.0
1597,Kentucky,Jefferson County,Census Tract 44,Block Group 2,626,43,0,0,0,0.06869009584664537
1598,Kentucky,Jefferson County,Census Tract 44,Block Group 3,438,0,0,0,39,0.08904109589041095
1599,Kentucky,Jefferson County,Census Tract 44,Block Group 4,286,28,0,3,0,0.10839160839160839
1600,Kentucky,Jefferson County,Census Tract 45,Block Group 1,582,0,0,15,0,0.02577319587628866
1601,Kentucky,Jefferson County,Census Tract 45,Block Group 2,384,0,3,0,0,0.0078125
1602,Kentucky,Jefferson County,Census Tract 45,Block Group 3,409,0,0,0,0,0.0
1603,Kentucky,Jefferson County,Census Tract 46,Block Group 1,340,0,0,0,33,0.09705882352941177
1604,Kentucky,Jefferson County,Census Tract 46,Block Group 2,715,0,0,40,14,0.07552447552447553
1605,Kentucky,Jefferson County,Census Tract 46,Block Group 3,687,0,0,0,17,0.024745269286754003
1606,Kentucky,Jefferson County,Census Tract 49,Block Group 0,0,0,0,0,0,
1607,Kentucky,Jefferson County,Census Tract 49,Block Group 1,684,104,11,0,0,0.16812865497076024
1608,Kentucky,Jefferson County,Census Tract 49,Block Group 2,720,0,0,0,0,0.0
1609,Kentucky,Jefferson County,Census Tract 49,Block Group 3,815,0,0,0,0,0.0
1610,Kentucky,Jefferson County,Census Tract 50,Block Group 1,231,0,0,0,0,0.0
1611,Kentucky,Jefferson County,Census Tract 50,Block Group 2,866,0,0,0,29,0.03348729792147806
1612,Kentucky,Jefferson County,Census Tract 51,Block Group 1,470,0,0,0,0,0.0
1613,Kentucky,Jefferson County,Census Tract 51,Block Group 2,1024,0,0,0,0,0.0
1614,Kentucky,Jefferson County,Census Tract 51,Block Group 3,692,34,0,0,0,0.049132947976878616
1615,Kentucky,Jefferson County,Census Tract 52,Block Group 1,1106,0,0,0,0,0.0
1616,Kentucky,Jefferson County,Census Tract 52,Block Group 2,518,0,0,0,0,0.0
1617,Kentucky,Jefferson County,Census Tract 52,Block Group 3,503,0,0,0,0,0.0
1618,Kentucky,Jefferson County,Census Tract 53,Block Group 1,625,0,16,6,0,0.0352
1619,Kentucky,Jefferson County,Census Tract 53,Block Group 2,15,0,0,0,0,0.0
1620,Kentucky,Jefferson County,Census Tract 56,Block Group 1,528,58,0,45,16,0.22537878787878787
1621,Kentucky,Jefferson County,Census Tract 56,Block Group 2,393,11,59,0,37,0.272264631043257
1622,Kentucky,Jefferson County,Census Tract 56,Block Group 3,532,112,0,0,0,0.21052631578947367
1623,Kentucky,Jefferson County,Census Tract 59.01,Block Group 1,997,0,0,0,0,0.0
1624,Kentucky,Jefferson County,Census Tract 59.01,Block Group 2,446,0,0,0,0,0.0
1625,Kentucky,Jefferson County,Census Tract 59.02,Block Group 1,575,0,0,0,0,0.0
1626,Kentucky,Jefferson County,Census Tract 59.02,Block Group 2,137,0,0,0,0,0.0
1627,Kentucky,Jefferson County,Census Tract 59.02,Block Group 3,492,0,7,0,0,0.014227642276422764
1628,Kentucky,Jefferson County,Census Tract 62,Block Group 1,331,0,0,0,0,0.0
1629,Kentucky,Jefferson County,Census Tract 62,Block Group 2,545,0,0,0,0,0.0
1630,Kentucky,Jefferson County,Census Tract 63,Block Group 1,652,0,0,0,0,0.0
1631,Kentucky,Jefferson County,Census Tract 63,Block Group 2,298,0,0,0,0,0.0
1632,Kentucky,Jefferson County,Census Tract 64,Block Group 1,659,0,0,0,0,0.0
1633,Kentucky,Jefferson County,Census Tract 64,Block Group 2,566,0,0,0,54,0.09540636042402827
1634,Kentucky,Jefferson County,Census Tract 65,Block Group 1,192,0,0,0,0,0.0
1635,Kentucky,Jefferson County,Census Tract 65,Block Group 2,337,0,0,0,0,0.0
1636,Kentucky,Jefferson County,Census Tract 65,Block Group 3,204,0,0,0,0,0.0
1637,Kentucky,Jefferson County,Census Tract 65,Block Group 4,339,0,0,0,0,0.0
1638,Kentucky,Jefferson County,Census Tract 66,Block Group 1,706,0,0,0,0,0.0
1639,Kentucky,Jefferson County,Census Tract 66,Block Group 2,446,0,0,0,0,0.0
1640,Kentucky,Jefferson County,Census Tract 68,Block Group 1,329,0,0,0,0,0.0
1641,Kentucky,Jefferson County,Census Tract 68,Block Group 2,431,0,0,0,0,0.0
1642,Kentucky,Jefferson County,Census Tract 68,Block Group 3,396,0,0,0,0,0.0
1643,Kentucky,Jefferson County,Census Tract 69,Block Group 1,565,0,0,0,0,0.0
1644,Kentucky,Jefferson County,Census Tract 69,Block Group 2,409,0,0,0,0,0.0
1645,Kentucky,Jefferson County,Census Tract 69,Block Group 3,286,0,0,0,0,0.0
1646,Kentucky,Jefferson County,Census Tract 70,Block Group 1,450,0,0,0,0,0.0
1647,Kentucky,Jefferson County,Census Tract 70,Block Group 2,372,0,0,0,0,0.0
1648,Kentucky,Jefferson County,Census Tract 71.01,Block Group 1,106,0,0,0,0,0.0
1649,Kentucky,Jefferson County,Census Tract 71.02,Block Group 1,456,0,0,0,0,0.0
1650,Kentucky,Jefferson County,Census Tract 71.02,Block Group 2,424,28,0,0,0,0.0660377358490566
1651,Kentucky,Jefferson County,Census Tract 71.02,Block Group 3,303,0,0,0,0,0.0
1652,Kentucky,Jefferson County,Census Tract 71.02,Block Group 4,367,0,0,0,0,0.0
1653,Kentucky,Jefferson County,Census Tract 71.02,Block Group 5,828,0,0,20,0,0.024154589371980676
1654,Kentucky,Jefferson County,Census Tract 74,Block Group 0,0,0,0,0,0,
1655,Kentucky,Jefferson County,Census Tract 74,Block Group 1,715,0,0,0,0,0.0
1656,Kentucky,Jefferson County,Census Tract 74,Block Group 2,562,32,0,0,0,0.05693950177935943
1657,Kentucky,Jefferson County,Census Tract 75.01,Block Group 0,0,0,0,0,0,
1658,Kentucky,Jefferson County,Census Tract 75.01,Block Group 1,872,0,0,0,0,0.0
1659,Kentucky,Jefferson County,Census Tract 75.01,Block Group 2,729,0,0,0,0,0.0
1660,Kentucky,Jefferson County,Census Tract 75.01,Block Group 3,1223,0,0,0,0,0.0
1661,Kentucky,Jefferson County,Census Tract 75.02,Block Group 0,0,0,0,0,0,
1662,Kentucky,Jefferson County,Census Tract 75.02,Block Group 1,446,0,0,12,0,0.026905829596412557
1663,Kentucky,Jefferson County,Census Tract 75.02,Block Group 2,373,0,0,0,0,0.0
1664,Kentucky,Jefferson County,Census Tract 75.02,Block Group 3,828,0,0,0,0,0.0
1665,Kentucky,Jefferson County,Census Tract 75.02,Block Group 4,413,0,0,0,0,0.0
1666,Kentucky,Jefferson County,Census Tract 75.02,Block Group 5,350,0,2,19,0,0.06
1667,Kentucky,Jefferson County,Census Tract 76.01,Block Group 1,700,0,0,0,0,0.0
1668,Kentucky,Jefferson County,Census Tract 76.01,Block Group 2,255,0,0,0,0,0.0
1669,Kentucky,Jefferson County,Census Tract 76.02,Block Group 1,1255,9,0,0,0,0.007171314741035857
1670,Kentucky,Jefferson County,Census Tract 76.02,Block Group 2,984,21,0,0,0,0.021341463414634148
1671,Kentucky,Jefferson County,Census Tract 76.03,Block Group 1,825,117,0,0,54,0.20727272727272728
1672,Kentucky,Jefferson County,Census Tract 76.03,Block Group 2,302,0,0,0,34,0.11258278145695365
1673,Kentucky,Jefferson County,Census Tract 76.03,Block Group 3,219,0,0,0,0,0.0
1674,Kentucky,Jefferson County,Census Tract 77,Block Group 1,906,0,0,15,0,0.016556291390728478
1675,Kentucky,Jefferson County,Census Tract 78,Block Group 1,257,0,0,0,0,0.0
1676,Kentucky,Jefferson County,Census Tract 78,Block Group 2,445,0,0,0,0,0.0
1677,Kentucky,Jefferson County,Census Tract 78,Block Group 3,477,0,0,0,0,0.0
1678,Kentucky,Jefferson County,Census Tract 78,Block Group 4,425,0,0,0,0,0.0
1679,Kentucky,Jefferson County,Census Tract 79,Block Group 1,405,0,0,0,0,0.0
1680,Kentucky,Jefferson County,Census Tract 79,Block Group 2,478,0,0,0,0,0.0
1681,Kentucky,Jefferson County,Census Tract 81,Block Group 1,856,0,31,0,0,0.036214953271028034
1682,Kentucky,Jefferson County,Census Tract 81,Block Group 2,397,0,0,0,0,0.0
1683,Kentucky,Jefferson County,Census Tract 81,Block Group 3,937,0,0,0,0,0.0
1684,Kentucky,Jefferson County,Census Tract 82.01,Block Group 1,271,0,0,0,0,0.0
1685,Kentucky,Jefferson County,Census Tract 82.01,Block Group 2,724,0,0,0,0,0.0
1686,Kentucky,Jefferson County,Census Tract 82.02,Block Group 1,581,0,0,0,0,0.0
1687,Kentucky,Jefferson County,Census Tract 82.02,Block Group 2,721,0,0,0,0,0.0
1688,Kentucky,Jefferson County,Census Tract 83,Block Group 1,289,0,0,0,0,0.0
1689,Kentucky,Jefferson County,Census Tract 83,Block Group 2,296,0,0,0,0,0.0
1690,Kentucky,Jefferson County,Census Tract 83,Block Group 3,611,0,0,0,0,0.0
1691,Kentucky,Jefferson County,Census Tract 84,Block Group 1,485,6,0,0,0,0.012371134020618556
1692,Kentucky,Jefferson County,Census Tract 84,Block Group 2,497,0,0,0,0,0.0
1693,Kentucky,Jefferson County,Census Tract 84,Block Group 3,395,0,0,0,0,0.0
1694,Kentucky,Jefferson County,Census Tract 85,Block Group 1,582,0,0,0,0,0.0
1695,Kentucky,Jefferson County,Census Tract 85,Block Group 2,473,0,0,0,0,0.0
1696,Kentucky,Jefferson County,Census Tract 87,Block Group 1,320,0,0,0,0,0.0
1697,Kentucky,Jefferson County,Census Tract 87,Block Group 2,401,0,0,0,0,0.0
1698,Kentucky,Jefferson County,Census Tract 87,Block Group 3,357,0,0,0,0,0.0
1699,Kentucky,Jefferson County,Census Tract 87,Block Group 4,409,0,0,0,0,0.0
1700,Kentucky,Jefferson County,Census Tract 88,Block Group 1,542,0,0,0,0,0.0
1701,Kentucky,Jefferson County,Census Tract 88,Block Group 2,443,0,0,0,0,0.0
1702,Kentucky,Jefferson County,Census Tract 88,Block Group 3,317,0,0,0,0,0.0
1703,Kentucky,Jefferson County,Census Tract 88,Block Group 4,348,0,0,0,0,0.0
1704,Kentucky,Jefferson County,Census Tract 89,Block Group 1,320,0,0,0,0,0.0
1705,Kentucky,Jefferson County,Census Tract 89,Block Group 2,563,0,6,23,0,0.05150976909413854
1706,Kentucky,Jefferson County,Census Tract 89,Block Group 3,296,0,0,0,0,0.0
1707,Kentucky,Jefferson County,Census Tract 89,Block Group 4,547,0,0,0,21,0.038391224862888484
1708,Kentucky,Jefferson County,Census Tract 90.01,Block Group 1,211,25,0,0,0,0.11848341232227488
1709,Kentucky,Jefferson County,Census Tract 90.01,Block Group 2,422,0,0,35,0,0.08293838862559241
1710,Kentucky,Jefferson County,Census Tract 90.01,Block Group 3,603,26,42,0,48,0.19237147595356552
1711,Kentucky,Jefferson County,Census Tract 90.02,Block Group 1,492,214,0,18,0,0.4715447154471545
1712,Kentucky,Jefferson County,Census Tract 90.02,Block Group 2,795,0,0,0,96,0.12075471698113208
1713,Kentucky,Jefferson County,Census Tract 90.02,Block Group 3,250,70,10,0,0,0.32
1714,Kentucky,Jefferson County,Census Tract 91.03,Block Group 1,547,50,0,61,40,0.2760511882998172
1715,Kentucky,Jefferson County,Census Tract 91.05,Block Group 1,725,298,27,0,0,0.4482758620689655
1716,Kentucky,Jefferson County,Census Tract 91.05,Block Group 2,428,54,0,0,0,0.1261682242990654
1717,Kentucky,Jefferson County,Census Tract 91.06,Block Group 1,631,15,0,19,0,0.05388272583201268
1718,Kentucky,Jefferson County,Census Tract 91.06,Block Group 2,744,12,0,0,0,0.016129032258064516
1719,Kentucky,Jefferson County,Census Tract 91.06,Block Group 3,278,13,0,1,0,0.050359712230215826
1720,Kentucky,Jefferson County,Census Tract 91.06,Block Group 4,315,0,0,0,0,0.0
1721,Kentucky,Jefferson County,Census Tract 93,Block Group 1,645,0,0,0,0,0.0
1722,Kentucky,Jefferson County,Census Tract 93,Block Group 2,601,0,0,0,0,0.0
1723,Kentucky,Jefferson County,Census Tract 93,Block Group 3,506,0,0,0,0,0.0
1724,Kentucky,Jefferson County,Census Tract 93,Block Group 4,346,0,0,0,0,0.0
1725,Kentucky,Jefferson County,Census Tract 93,Block Group 5,283,0,0,0,0,0.0
1726,Kentucky,Jefferson County,Census Tract 94.01,Block Group 1,348,0,0,0,0,0.0
1727,Kentucky,Jefferson County,Census Tract 94.01,Block Group 2,920,0,0,0,0,0.0
1728,Kentucky,Jefferson County,Census Tract 94.02,Block Group 1,402,0,0,0,0,0.0
1729,Kentucky,Jefferson County,Census Tract 94.02,Block Group 2,682,0,0,0,0,0.0
1730,Kentucky,Jefferson County,Census Tract 94.02,Block Group 3,371,0,0,0,0,0.0
1731,Kentucky,Jefferson County,Census Tract 96,Block Group 1,232,0,0,0,0,0.0
1732,Kentucky,Jefferson County,Census Tract 96,Block Group 2,544,0,0,0,0,0.0
1733,Kentucky,Jefferson County,Census Tract 96,Block Group 3,944,0,0,0,0,0.0
1734,Kentucky,Jefferson County,Census Tract 96,Block Group 4,345,0,0,0,0,0.0
1735,Kentucky,Jefferson County,Census Tract 97,Block Group 1,309,0,0,0,0,0.0
1736,Kentucky,Jefferson County,Census Tract 97,Block Group 2,225,0,0,0,0,0.0
1737,Kentucky,Jefferson County,Census Tract 97,Block Group 3,388,2,28,0,0,0.07731958762886598
1738,Kentucky,Jefferson County,Census Tract 97,Block Group 4,290,0,0,0,0,0.0
1739,Kentucky,Jefferson County,Census Tract 98,Block Group 1,458,0,0,0,0,0.0
1740,Kentucky,Jefferson County,Census Tract 98,Block Group 2,503,0,0,0,0,0.0
1741,Kentucky,Jefferson County,Census Tract 98,Block Group 3,340,0,2,0,0,0.0058823529411764705
1742,Kentucky,Jefferson County,Census Tract 99,Block Group 1,498,0,0,15,0,0.030120481927710843
1743,Kentucky,Jefferson County,Census Tract 99,Block Group 2,363,0,0,0,0,0.0
1744,Kentucky,Jefferson County,Census Tract 99,Block Group 3,390,1,0,0,0,0.002564102564102564
1745,Kentucky,Jefferson County,Census Tract 100.01,Block Group 1,841,0,0,5,0,0.005945303210463734
1746,Kentucky,Jefferson County,Census Tract 100.01,Block Group 2,404,0,0,0,0,0.0
1747,Kentucky,Jefferson County,Census Tract 100.01,Block Group 3,369,0,0,0,0,0.0
1748,Kentucky,Jefferson County,Census Tract 100.01,Block Group 4,249,0,0,0,0,0.0
1749,Kentucky,Jefferson County,Census Tract 100.04,Block Group 1,448,0,0,0,0,0.0
1750,Kentucky,Jefferson County,Census Tract 100.04,Block Group 2,474,0,0,0,0,0.0
1751,Kentucky,Jefferson County,Census Tract 100.04,Block Group 3,572,0,0,0,89,0.1555944055944056
1752,Kentucky,Jefferson County,Census Tract 100.04,Block Group 4,495,7,0,0,0,0.014141414141414142
1753,Kentucky,Jefferson County,Census Tract 100.05,Block Group 1,502,0,0,0,0,0.0
1754,Kentucky,Jefferson County,Census Tract 100.05,Block Group 2,364,0,0,13,0,0.03571428571428571
1755,Kentucky,Jefferson County,Census Tract 100.05,Block Group 3,423,0,0,0,0,0.0
1756,Kentucky,Jefferson County,Census Tract 100.05,Block Group 4,481,17,0,0,0,0.035343035343035345
1757,Kentucky,Jefferson County,Census Tract 100.05,Block Group 5,286,0,16,33,0,0.17132867132867133
1758,Kentucky,Jefferson County,Census Tract 100.06,Block Group 1,428,2,2,0,19,0.053738317757009345
1759,Kentucky,Jefferson County,Census Tract 100.06,Block Group 2,468,2,0,0,0,0.004273504273504274
1760,Kentucky,Jefferson County,Census Tract 100.06,Block Group 3,337,0,0,0,21,0.06231454005934718
1761,Kentucky,Jefferson County,Census Tract 100.06,Block Group 4,429,2,0,2,11,0.03496503496503497
1762,Kentucky,Jefferson County,Census Tract 100.07,Block Group 1,193,0,0,3,0,0.015544041450777202
1763,Kentucky,Jefferson County,Census Tract 100.07,Block Group 2,349,0,0,0,0,0.0
1764,Kentucky,Jefferson County,Census Tract 100.07,Block Group 3,798,0,0,2,0,0.002506265664160401
1765,Kentucky,Jefferson County,Census Tract 100.07,Block Group 4,540,0,0,0,8,0.014814814814814815
1766,Kentucky,Jefferson County,Census Tract 100.08,Block Group 1,262,0,0,1,0,0.003816793893129771
1767,Kentucky,Jefferson County,Census Tract 100.08,Block Group 2,771,0,0,0,0,0.0
1768,Kentucky,Jefferson County,Census Tract 100.08,Block Group 3,574,11,0,0,0,0.01916376306620209
1769,Kentucky,Jefferson County,Census Tract 100.08,Block Group 4,296,0,11,0,0,0.037162162162162164
1770,Kentucky,Jefferson County,Census Tract 101.02,Block Group 1,422,0,0,0,0,0.0
1771,Kentucky,Jefferson County,Census Tract 101.02,Block Group 2,737,0,0,0,0,0.0
1772,Kentucky,Jefferson County,Census Tract 101.02,Block Group 3,660,0,0,0,0,0.0
1773,Kentucky,Jefferson County,Census Tract 101.03,Block Group 1,1021,0,0,35,0,0.034280117531831536
1774,Kentucky,Jefferson County,Census Tract 101.03,Block Group 2,406,0,0,0,0,0.0
1775,Kentucky,Jefferson County,Census Tract 101.03,Block Group 3,316,0,0,0,0,0.0
1776,Kentucky,Jefferson County,Census Tract 101.03,Block Group 4,328,0,17,0,0,0.051829268292682924
1777,Kentucky,Jefferson County,Census Tract 101.04,Block Group 1,426,0,0,0,0,0.0
1778,Kentucky,Jefferson County,Census Tract 101.04,Block Group 2,615,0,0,0,0,0.0
1779,Kentucky,Jefferson County,Census Tract 101.04,Block Group 3,490,0,0,0,0,0.0
1780,Kentucky,Jefferson County,Census Tract 103.09,Block Group 1,664,0,0,0,0,0.0
1781,Kentucky,Jefferson County,Census Tract 103.09,Block Group 2,690,36,0,37,0,0.10579710144927536
1782,Kentucky,Jefferson County,Census Tract 103.09,Block Group 3,359,0,0,0,0,0.0
1783,Kentucky,Jefferson County,Census Tract 103.09,Block Group 4,333,0,0,0,0,0.0
1784,Kentucky,Jefferson County,Census Tract 103.12,Block Group 1,1083,0,0,0,0,0.0
1785,Kentucky,Jefferson County,Census Tract 103.12,Block Group 2,259,0,0,0,0,0.0
1786,Kentucky,Jefferson County,Census Tract 103.13,Block Group 1,855,0,38,26,0,0.07485380116959064
1787,Kentucky,Jefferson County,Census Tract 103.13,Block Group 2,207,0,0,0,0,0.0
1788,Kentucky,Jefferson County,Census Tract 103.13,Block Group 3,1587,0,0,0,0,0.0
1789,Kentucky,Jefferson County,Census Tract 103.13,Block Group 4,148,0,0,0,0,0.0
1790,Kentucky,Jefferson County,Census Tract 103.14,Block Group 1,772,19,0,0,4,0.029792746113989636
1791,Kentucky,Jefferson County,Census Tract 103.14,Block Group 2,1132,0,0,47,0,0.04151943462897526
1792,Kentucky,Jefferson County,Census Tract 103.14,Block Group 3,601,0,0,0,0,0.0
1793,Kentucky,Jefferson County,Census Tract 103.15,Block Group 1,1024,0,0,0,0,0.0
1794,Kentucky,Jefferson County,Census Tract 103.15,Block Group 2,1016,0,0,0,0,0.0
1795,Kentucky,Jefferson County,Census Tract 103.16,Block Group 1,1156,0,0,13,0,0.01124567474048443
1796,Kentucky,Jefferson County,Census Tract 103.16,Block Group 2,337,0,0,0,0,0.0
1797,Kentucky,Jefferson County,Census Tract 103.16,Block Group 3,823,0,0,0,0,0.0
1798,Kentucky,Jefferson County,Census Tract 103.17,Block Group 1,753,0,0,0,0,0.0
1799,Kentucky,Jefferson County,Census Tract 103.17,Block Group 2,288,0,0,0,0,0.0
1800,Kentucky,Jefferson County,Census Tract 103.17,Block Group 3,734,0,0,0,0,0.0
1801,Kentucky,Jefferson County,Census Tract 103.18,Block Group 1,457,11,0,0,0,0.024070021881838075
1802,Kentucky,Jefferson County,Census Tract 103.18,Block Group 2,634,0,0,0,0,0.0
1803,Kentucky,Jefferson County,Census Tract 103.18,Block Group 3,377,0,0,0,0,0.0
1804,Kentucky,Jefferson County,Census Tract 103.18,Block Group 4,415,0,0,0,0,0.0
1805,Kentucky,Jefferson County,Census Tract 103.18,Block Group 5,444,0,85,0,0,0.19144144144144143
1806,Kentucky,Jefferson County,Census Tract 103.19,Block Group 1,904,20,0,12,28,0.06637168141592921
1807,Kentucky,Jefferson County,Census Tract 103.19,Block Group 2,645,0,0,0,0,0.0
1808,Kentucky,Jefferson County,Census Tract 103.19,Block Group 3,614,0,0,0,0,0.0
1809,Kentucky,Jefferson County,Census Tract 103.20,Block Group 1,760,117,0,0,0,0.15394736842105264
1810,Kentucky,Jefferson County,Census Tract 103.20,Block Group 2,294,50,17,0,0,0.22789115646258504
1811,Kentucky,Jefferson County,Census Tract 103.20,Block Group 3,470,0,0,0,0,0.0
1812,Kentucky,Jefferson County,Census Tract 103.21,Block Group 1,947,0,0,0,0,0.0
1813,Kentucky,Jefferson County,Census Tract 103.21,Block Group 2,1448,0,31,0,0,0.021408839779005526
1814,Kentucky,Jefferson County,Census Tract 103.22,Block Group 1,339,0,0,0,0,0.0
1815,Kentucky,Jefferson County,Census Tract 103.22,Block Group 2,774,0,8,0,0,0.0103359173126615
1816,Kentucky,Jefferson County,Census Tract 103.23,Block Group 1,718,0,0,0,0,0.0
1817,Kentucky,Jefferson County,Census Tract 103.23,Block Group 2,657,0,0,0,0,0.0
1818,Kentucky,Jefferson County,Census Tract 103.24,Block Group 1,440,0,13,10,0,0.05227272727272727
1819,Kentucky,Jefferson County,Census Tract 103.24,Block Group 2,822,0,4,11,0,0.01824817518248175
1820,Kentucky,Jefferson County,Census Tract 103.24,Block Group 3,660,13,0,3,0,0.024242424242424242
1821,Kentucky,Jefferson County,Census Tract 104.03,Block Group 1,812,0,0,0,0,0.0
1822,Kentucky,Jefferson County,Census Tract 104.03,Block Group 2,684,0,0,0,0,0.0
1823,Kentucky,Jefferson County,Census Tract 104.03,Block Group 3,461,0,0,0,0,0.0
1824,Kentucky,Jefferson County,Census Tract 104.05,Block Group 1,505,4,0,0,0,0.007920792079207921
1825,Kentucky,Jefferson County,Census Tract 104.05,Block Group 2,886,19,0,0,0,0.02144469525959368
1826,Kentucky,Jefferson County,Census Tract 104.05,Block Group 3,834,0,0,0,0,0.0
1827,Kentucky,Jefferson County,Census Tract 104.06,Block Group 1,198,0,0,0,0,0.0
1828,Kentucky,Jefferson County,Census Tract 104.06,Block Group 2,955,0,0,0,0,0.0
